event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes
357,31,GK,GER,Benkarth,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,31,GK,GER,Benkarth,passes.s.c,NA,NA,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,32,NA,GER,Bartusiak,passes.f.c,NA,DM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,32,NA,GER,Kerschowski,movement,DM3L,AM3L,NA,NA,ENG,Duggan,challenged,AM3R,NA,NA,NA,NA,NA,NA
361,32,NA,GER,Kerschowski,passes.b.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
361,32,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
362,32,NA,GER,Kemme,passes.b.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
363,32,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,32,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,32,NA,GER,Hendrich,passes.f,NA,NA,launch,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
366,32,NA,GER,Blasse,offside.calls,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,32,NA,ENG,Flaherty,passes.b.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,32,GK,ENG,Bardsley,passes.f,NA,NA,launch,NA,GER,Kerschowski,blocks,NA,NA,NA,NA,NA,NA,NA
369,32,NA,GER,Popp,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,33,NA,GER,Popp,passes.s.c,NA,NA,NA,NA,ENG,Nobbs,challenged,NA,NA,NA,NA,NA,NA,NA
371,33,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,33,NA,GER,Kemme,passes.s,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
372,33,NA,NA,NA,NA,NA,NA,NA,NA,ENG,J. Scott,blocks,NA,NA,NA,NA,NA,NA,NA
373,33,NA,ENG,Williams,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,33,NA,ENG,Williams,passes.f.c,NA,NA,NA,NA,GER,Kemme,pressured,NA,NA,NA,NA,NA,NA,NA
375,33,NA,ENG,Duggan,passes.f.c,NA,NA,through,NA,GER,Popp,pressured,NA,NA,NA,NA,NA,NA,NA
376,33,NA,ENG,Stokes,dispossessed,NA,NA,NA,NA,GER,Bartusiak,ball.shield,NA,NA,NA,NA,NA,NA,NA
377,33,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
378,33,NA,GER,Kerschowski,passes.f,NA,NA,NA,NA,ENG,Stokes,challenged,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
379,33,NA,ENG,A. Scott,passes.s.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,33,NA,ENG,J. Scott,passes.s.c,NA,NA,NA,NA,GER,Kemme,challenged,NA,NA,NA,NA,NA,NA,NA
381,33,NA,ENG,A. Scott,take.on.won,NA,NA,NA,NA,GER,Kerschowski,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
382,33,NA,ENG,A. Scott,take.on.won,NA,NA,NA,NA,GER,Kemme,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
383,33,NA,ENG,A. Scott,take.on.lost,NA,NA,NA,NA,GER,Bartusiak,tackles.ball.away,NA,NA,NA,NA,NA,NA,NA
384,34,NA,GER,Kemme,passes.b,NA,NA,through,NA,GER,Bartusiak,clearances,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
385,34,NA,GER,Bartusiak,passes.s.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
386,34,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,34,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
388,34,NA,GER,Blasse,dispossessed,NA,NA,NA,NA,ENG,Greenwood,dispossess,NA,NA,NA,NA,NA,NA,NA
389,34,NA,ENG,Nobbs,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,34,NA,ENG,Nobbs,passes.f,NA,NA,NA,NA,GER,Marozsan,pressured,NA,NA,NA,NA,NA,NA,NA
391,34,NA,GER,Kemme,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,34,NA,GER,Kemme,passes.s.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
393,34,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
394,34,NA,GER,Kerschowski,take.on.won,NA,NA,NA,NA,ENG,Williams,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
395,34,NA,GER,Kerschowski,passes.s.c,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
396,34,NA,GER,Marozsan,passes.b.c,NA,NA,NA,NA,ENG,Chapman,challenged,NA,NA,NA,NA,NA,NA,NA
397,34,NA,GER,Kerschowski,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,34,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
399,34,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Stokes,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
400,34,NA,GER,Blasse,passes.f,NA,NA,through,NA,ENG,Stokes,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
401,35,GK,ENG,Bardsley,passes.f.c,NA,NA,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,35,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,35,NA,ENG,Houghton,passes.f.c,NA,NA,flick.on,NA,GER,Islacker,pressured,NA,NA,NA,NA,NA,NA,NA
402,35,NA,NA,NA,NA,NA,NA,headed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,35,NA,ENG,A. Scott,dispossessed,NA,NA,NA,NA,GER,Islacker,dispossessed,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
404,35,NA,ENG,A. Scott,passes.f,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,35,NA,ENG,J. Scott,aerial.lost,NA,NA,NA,NA,GER,Kerschowski,aerial.won,NA,NA,NA,NA,NA,NA,NA
406,35,NA,ENG,Duggan,aerial.lost,NA,NA,NA,NA,GER,Bartusiak,aerial.won,NA,NA,NA,NA,NA,NA,NA
406,35,NA,ENG,Williams,NA,NA,NA,NA,NA,GER,Marozsan,NA,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
407,36,NA,ENG,Greenwood,passes.f,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,36,NA,NA,NA,NA,NA,NA,dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,36,NA,ENG,Flaherty,aerial.lost,NA,NA,NA,NA,GER,Marozsan,aerial.won,NA,NA,NA,NA,NA,NA,NA
408,36,NA,NA,NA,NA,NA,NA,NA,NA,GER,Marozsan,clearances,NA,NA,NA,NA,NA,NA,NA
409,36,NA,ENG,A. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,36,NA,ENG,A. Scott,passes.b.c,NA,NA,NA,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
411,36,GK,ENG,Bardsley,clearances,NA,NA,NA,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
412,36,NA,GER,Hendrich,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,36,NA,GER,Blasse,passes.b.c,NA,NA,NA,NA,ENG,Nobbs,challenged,NA,NA,NA,NA,NA,NA,NA
414,36,NA,GER,Hendrich,take.on.won,NA,NA,NA,NA,ENG,Nobbs,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
415,36,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
415,36,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
416,36,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Chapman,dribbled.turned,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
417,37,NA,GER,Behringer,passes.s.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,37,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Nobbs,challenged,NA,NA,NA,NA,NA,NA,NA
419,37,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
420,37,NA,GER,Kemme,passes.b.c,NA,NA,NA,NA,ENG,Chapman,challenged,NA,NA,NA,NA,NA,NA,NA
421,37,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,37,NA,GER,Behringer,passes.b.c,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
423,37,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,37,NA,GER,Popp,passes.s.c,NA,AM3C,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
425,37,NA,GER,Behringer,shots.stopped.by.gk,AM3C,NA,NA,GK,ENG,Bardsley,gk.s.o.g.stop,NA,caught,standing,NA,NA,NA,NA
426,37,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,38,NA,GER,Behringer,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,38,NA,GER,Behringer,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
429,38,NA,GER,Popp,lost.touch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,38,NA,GER,Popp,passes.b.c,NA,NA,NA,NA,ENG,Williams,challenged,NA,NA,NA,NA,NA,NA,NA
431,38,NA,GER,Kerschowski,passes.s.c,NA,NA,s (switch),NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
432,38,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
433,38,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Greenwood,dribbled.out.run,NA,NA,NA,NA,NA,NA,NA
434,38,NA,GER,Blasse,passes.s.c,NA,A18,cc (corner.crosses),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,38,NA,GER,Popp,shots.stopped.by.gk,A18,NA,headed,GK,ENG,Bardsley,gk.s.o.g.stop,NA,caught,standing,NA,NA,NA,NA
436,38,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,38,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,38,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
439,39,NA,GER,Blasse,passes.s.c,NA,NA,NA,NA,ENG,Greenwood,pressured,NA,NA,NA,NA,NA,NA,NA
439,39,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
440,39,NA,GER,Islacker,passes.f.c,NA,NA,through,NA,ENG,Greenwood,pressured,NA,NA,NA,NA,NA,NA,NA
441,39,NA,GER,Blasse,take.on.won,NA,NA,NA,NA,ENG,Greenwood,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
442,39,NA,GER,Blasse,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
443,39,NA,GER,Behringer,passes.b.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
444,39,NA,GER,Henning,passes.b.c,NA,NA,NA,NA,ENG,Duggan,challenged,NA,NA,NA,NA,NA,NA,NA
445,39,NA,GER,Hendrich,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,39,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
447,39,NA,GER,Marozsan,dispossessed,NA,NA,NA,NA,ENG,Nobbs,dispossess,NA,NA,NA,NA,NA,NA,NA
448,39,NA,ENG,Nobbs,movement,D3C,DM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,39,NA,ENG,Nobbs,passes.b.c,NA,NA,NA,NA,GER,Henning,pressured,NA,NA,NA,NA,NA,NA,NA
449,39,NA,NA,NA,NA,NA,NA,NA,NA,GER,Hendrich,pressured,NA,NA,NA,NA,NA,NA,NA
450,39,NA,ENG,Duggan,take.on.won,NA,NA,NA,NA,GER,Marozsan,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
451,39,NA,ENG,Duggan,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,39,NA,ENG,J. Scott,passes.b.c,NA,NA,NA,NA,GER,Kemme,pressured,NA,NA,NA,NA,NA,NA,NA
453,39,NA,ENG,Williams,passes.f,NA,NA,NA,NA,GER,Popp,blocks,NA,NA,NA,NA,NA,NA,NA
454,39,NA,ENG,J. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,39,NA,ENG,J. Scott,passes.f,NA,NA,NA,NA,GER,Popp,pressured,NA,NA,NA,NA,NA,NA,NA
456,39,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,39,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,39,GK,GER,Benkarth,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,39,NA,GER,Behringer,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,39,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
461,39,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,39,NA,GER,Bartusiak,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,40,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,Williams,pressured,NA,NA,NA,NA,NA,NA,NA
464,40,NA,GER,Kerschowski,passes.b.c,NA,NA,NA,NA,ENG,Nobbs,challenged,NA,NA,NA,NA,NA,NA,NA
465,40,NA,GER,Henning,passes.f,NA,NA,NA,NA,ENG,Stokes,blocks,NA,NA,NA,NA,NA,NA,NA
466,40,NA,ENG,J. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,40,NA,ENG,J. Scott,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,40,NA,ENG,Stokes,passes.f,NA,NA,NA,NA,GER,Behringer,blocks,NA,NA,NA,NA,NA,NA,NA
468,40,NA,NA,NA,NA,NA,NA,NA,NA,GER,Marozsan,pressured,NA,NA,NA,NA,NA,NA,NA
469,40,NA,GER,Kemme,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,40,NA,GER,Kemme,passes.f,NA,NA,NA,NA,ENG,Houghton,blocks,NA,NA,NA,NA,NA,NA,NA
471,40,NA,ENG,Williams,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,40,NA,ENG,Williams,passes.s.c,NA,NA,NA,NA,GER,Popp,pressured,NA,NA,NA,NA,NA,NA,NA
473,40,NA,ENG,Chapman,passes.b.c,NA,NA,NA,NA,GER,Islacker,pressured,NA,NA,NA,NA,NA,NA,NA
474,40,GK,ENG,Bardsley,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,40,NA,ENG,Houghton,passes.f.c,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,40,NA,ENG,J. Scott,aerial.won,NA,NA,NA,NA,GER,Bartusiak,aerial.lost,NA,NA,NA,NA,NA,NA,NA
477,40,NA,GER,Henning,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,40,NA,GER,Henning,passes.b.c,NA,NA,headed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,40,GK,GER,Benkarth,passes.s.c,NA,NA,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,40,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
481,40,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,40,NA,GER,Marozsan,passes.b.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
483,41,NA,GER,Henning,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,41,NA,GER,Bartusiak,passes.s.c,NA,NA,s (switch),NA,ENG,J. Scott,pressured,NA,NA,NA,NA,NA,NA,NA
485,41,NA,GER,Behringer,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
486,41,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
487,41,NA,GER,Islacker,passes.b.c,NA,NA,NA,NA,ENG,Flaherty,challenged,NA,NA,NA,NA,NA,NA,NA
487,41,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
488,41,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,41,NA,GER,Behringer,passes.f.c,NA,NA,launch,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
490,41,NA,GER,Popp,take.on.won,NA,NA,NA,NA,ENG,Houghton,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
491,41,NA,GER,Popp,passes.s.c,NA,NA,NA,NA,ENG,Houghton,pressured,NA,NA,NA,NA,NA,NA,NA
492,41,NA,GER,Marozsan,passes.f,NA,NA,NA,NA,ENG,Flaherty,blocks,NA,NA,NA,NA,NA,NA,NA
492,41,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Greenwood,clearances,NA,NA,NA,NA,NA,NA,NA
493,41,NA,ENG,J. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,41,NA,ENG,J. Scott,passes.b.c,NA,NA,NA,NA,GER,Kemme,pressured,NA,NA,NA,NA,NA,NA,NA
494,41,NA,NA,NA,NA,NA,NA,NA,NA,GER,Bartusiak,pressured,NA,NA,NA,NA,NA,NA,NA
495,41,NA,ENG,A. Scott,passes.f.c,NA,NA,NA,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
496,41,NA,ENG,J. Scott,passes.b.c,NA,NA,NA,NA,GER,Kemme,pressured,NA,NA,NA,NA,NA,NA,NA
497,41,NA,ENG,A. Scott,passes.f.c,NA,NA,launch,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
498,41,NA,ENG,Duggan,aerial.won,NA,NA,NA,NA,GER,Henning,aerial.lost,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
499,42,NA,ENG,Greenwood,passes.f.c,NA,A18,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,42,NA,NA,NA,NA,NA,NA,dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,42,NA,ENG,Chapman,sm (shots.missed),A18,NA,headed,GK,GER,Benkarth,gk.shot.miss,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
501,43,GK,GER,Benkarth,passes.f,NA,NA,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,43,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,43,NA,GER,Popp,aerial.lost,NA,NA,NA,NA,ENG,Nobbs,aerial.won,NA,NA,NA,NA,NA,NA,NA
503,43,NA,GER,Bartusiak,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,43,NA,GER,Islacker,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,43,NA,GER,Islacker,passes.f,NA,NA,through,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
506,43,NA,ENG,A. Scott,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,43,NA,ENG,A. Scott,passes.b.c,NA,NA,NA,NA,GER,Kerschowski,pressured,NA,NA,NA,NA,NA,NA,NA
508,43,GK,ENG,Bardsley,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,43,NA,ENG,Williams,passes.s.c,NA,NA,lay.off,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,43,NA,ENG,Nobbs,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,43,NA,ENG,Duggan,passes.b,NA,NA,NA,NA,GER,Bartusiak,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
512,43,NA,GER,Kemme,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,43,NA,GER,Islacker,passes.b.c,NA,NA,NA,NA,ENG,Chapman,challenged,NA,NA,NA,NA,NA,NA,NA
514,43,NA,GER,Marozsan,passes.f.c,NA,NA,NA,NA,ENG,Nobbs,pressured,NA,NA,NA,NA,NA,NA,NA
514,43,NA,NA,NA,NA,NA,NA,NA,NA,ENG,A. Scott,blocks,NA,NA,NA,NA,NA,NA,NA
515,43,NA,GER,Marozsan,aerial.won,NA,NA,NA,NA,ENG,Nobbs,aerial.lost,NA,NA,NA,NA,NA,NA,NA
516,43,NA,ENG,Chapman,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,43,NA,ENG,Chapman,passes.s,NA,NA,NA,NA,GER,Behringer,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
518,43,NA,GER,Blasse,passes.b.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,43,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
520,44,NA,GER,Henning,passes.s.c,NA,NA,s (switch),NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
521,44,NA,GER,Kemme,take.on.won,NA,NA,NA,NA,ENG,Williams,dribbled.turned,NA,NA,NA,NA,NA,NA,NA
522,44,NA,GER,Kemme,passes.f.c,NA,NA,NA,NA,ENG,Nobbs,challenged,NA,NA,NA,NA,NA,NA,NA
523,44,NA,GER,Popp,passes.b,NA,NA,NA,NA,ENG,Chapman,interceptions,NA,NA,NA,NA,NA,NA,NA
524,44,NA,ENG,Chapman,passes.f,NA,NA,NA,NA,GER,Marozsan,interceptions,NA,NA,NA,NA,NA,NA,NA
524,44,NA,NA,NA,NA,NA,NA,NA,NA,GER,Islacker,pressured,NA,NA,NA,NA,NA,NA,NA
525,44,NA,GER,Marozsan,take.on.won,NA,NA,NA,NA,ENG,Nobbs,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA
526,44,NA,GER,Marozsan,passes.f.c,NA,NA,NA,NA,ENG,Chapman,pressured,NA,NA,NA,NA,NA,NA,NA
526,44,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
526,44,NA,NA,NA,NA,NA,NA,NA,NA,ENG,Flaherty,blocks,NA,NA,NA,NA,NA,NA,NA
527,44,NA,GER,Hendrich,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,44,NA,GER,Hendrich,passes.f,NA,NA,NA,NA,ENG,Stokes,blocks,NA,NA,NA,NA,NA,NA,NA
529,44,NA,GER,Hendrich,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,44,NA,GER,Hendrich,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,44,NA,GER,Marozsan,passes.s.c,NA,A18,cc (corner.crosses),NA,ENG,Flaherty,challenged,NA,NA,NA,NA,NA,NA,NA
531,44,NA,NA,NA,NA,NA,NA,NA,GK,ENG,Bardsley,gk.high.balls.lost,NA,parried.to.danger,reaching,NA,NA,NA,NA
532,44,NA,GER,Kerschowski,shots.stopped.by.def,A18,NA,NA,NA,ENG,Houghton,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
533,45,NA,GER,Behringer,passes.s,NA,NA,corner.kick,GK,ENG,Bardsley,gk.high.balls.won,NA,caught,reaching,NA,NA,NA,NA
534,45,GK,ENG,Bardsley,passes.f,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
535,45,NA,GER,Kemme,passes.b.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,45,NA,GER,Bartusiak,passes.b.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
537,45,GK,GER,Benkarth,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,45+1,NA,GER,Hendrich,passes.b.c,NA,NA,NA,NA,ENG,Stokes,pressured,NA,NA,NA,NA,NA,NA,NA
539,45+1,NA,GER,Henning,passes.f.c,NA,NA,NA,NA,ENG,Duggan,pressured,NA,NA,NA,NA,NA,NA,NA
