uniq_poss_discp_id,uniq_event_id,match_id,event,possdiscp_id,poss_player_disciplinary
1001832,1135922,100132,527,1005,fouls.won
1001833,1136005,100132,610,1006,fouls.won
1001834,1136215,100132,820,1007,fouls.won
1001835,1136271,100132,876,1008,fouls.won
1001836,1136437,100132,1042,1009,fouls.won
1001837,1136458,100132,1063,1010,fouls.won
1001838,1136468,100132,1073,1011,fouls.won
1001839,1136529,100132,1134,1012,fouls.won
1001840,1136543,100132,1148,1013,fouls.conceded
1001841,1136715,100132,1320,1014,fouls.won
1001842,1136913,100076,174,1001,fouls.won
1001843,1137058,100076,319,1002,fouls.won
1001844,1137178,100076,439,1003,fouls.won
1001845,1137408,100076,669,1004,fouls.conceded
1001846,1137531,100076,792,1005,fouls.won
1001847,1137545,100076,806,1006,fouls.won
1001848,1137561,100076,822,1007,fouls.won
1001849,1137622,100076,883,1008,fouls.conceded
1001850,1137664,100076,925,1009,fouls.won
1001851,1137719,100076,980,1010,fouls.won
1001852,1137854,100076,1115,1011,fouls.conceded
1001853,1138007,100076,1268,1012,fouls.conceded
1001854,1138081,100076,1342,1013,fouls.won
1001855,1138197,100076,1458,1014,fouls.won
1001856,1138314,100042,9,1001,fouls.won
1001857,1138601,100042,296,1002,fouls.won
1001858,1138626,100042,321,1003,fouls.won
1001859,1138679,100042,374,1004,fouls.won
1001860,1138726,100042,421,1005,fouls.won
1001861,1138762,100042,457,1006,fouls.conceded
1001862,1139004,100042,699,1007,fouls.won
1001863,1139257,100042,952,1008,fouls.won
1001864,1139436,100042,1131,1009,fouls.won
1001865,1139535,100042,1230,1010,fouls.won
1001866,1139594,100042,1289,1011,fouls.conceded
1001867,1139605,100042,1300,1012,fouls.won
1001868,1139617,100042,1312,1013,fouls.conceded
1001869,1139872,100098,226,1001,fouls.conceded
1001870,1139884,100098,238,1002,fouls.won
1001871,1139890,100098,244,1003,fouls.won
1001872,1140100,100098,454,1004,fouls.conceded
1001873,1140371,100098,725,1005,fouls.won
1001874,1140429,100098,783,1006,fouls.conceded
1001875,1140517,100098,871,1007,fouls.won
1001876,1140523,100098,877,1008,fouls.won
1001877,1140892,100098,1246,1009,fouls.won
1001878,1140930,100098,1284,1010,fouls.won
1001879,1140970,100098,1324,1011,fouls.won
1001880,1141003,100098,1357,1012,fouls.won
1001881,1141157,100051,63,1001,fouls.won
1001882,1141238,100051,144,1002,fouls.won
1001883,1141269,100051,175,1003,fouls.conceded
1001884,1141499,100051,405,1004,fouls.won
1001885,1141547,100051,453,1005,fouls.won
1001886,1141615,100051,521,1006,fouls.won
1001887,1141655,100051,561,1007,fouls.won
1001888,1141720,100051,626,1008,fouls.conceded
1001889,1141720,100051,626,1009,yellow.cards
1001890,1141746,100051,652,1010,fouls.won
1001891,1141840,100051,746,1011,fouls.won
1001892,1141844,100051,750,1012,fouls.conceded
1001893,1142006,100051,912,1013,fouls.won
1001894,1142110,100051,1016,1014,fouls.won
1001895,1142238,100051,1144,1015,fouls.won
1001896,1142313,100051,1219,1016,fouls.won
1001897,1142451,100051,1357,1017,fouls.won
1001898,1142500,100051,1406,1018,fouls.won
1001899,1142519,100051,1425,1019,fouls.won
1001900,1142563,100051,1469,1020,fouls.won
1001901,1142667,100087,101,1001,fouls.won
1001902,1142705,100087,139,1002,fouls.won
1001903,1142847,100087,281,1003,fouls.won
1001904,1143001,100087,435,1004,fouls.won
1001905,1143135,100087,569,1005,fouls.conceded
1001906,1143155,100087,589,1006,fouls.conceded
1001907,1143198,100087,632,1007,fouls.won
1001908,1143382,100087,816,1008,fouls.won
1001909,1143491,100087,925,1009,fouls.won
1001910,1143605,100087,1039,1010,fouls.won
1001911,1143611,100087,1045,1011,fouls.conceded
1001912,1143629,100087,1063,1012,fouls.won
1001913,1143779,100087,1213,1013,fouls.conceded
1001914,1143849,100087,1283,1014,fouls.conceded
1001915,1143904,100087,1338,1015,fouls.won
1001916,1144004,100062,98,1001,fouls.won
1001917,1144040,100062,134,1002,fouls.won
1001918,1144079,100062,173,1003,fouls.won
1001919,1144207,100062,301,1004,fouls.won
1001920,1144319,100062,413,1005,fouls.won
1001921,1144482,100062,576,1006,fouls.won
1001922,1144561,100062,655,1007,fouls.won
1001923,1144585,100062,679,1008,fouls.won
1001924,1144719,100062,813,1009,fouls.won
1001925,1145098,100062,1192,1010,fouls.won
1001926,1145134,100062,1228,1011,fouls.won
1001927,1145387,100062,1481,1012,penalties.won
1001928,1145474,100048,36,1001,fouls.won
1001929,1145573,100048,135,1002,fouls.won
1001930,1145598,100048,160,1003,fouls.won
1001931,1145633,100048,195,1004,fouls.won
1001932,1145736,100048,298,1005,fouls.won
1001933,1145776,100048,338,1006,fouls.won
1001934,1145791,100048,353,1007,fouls.won
1001935,1145838,100048,400,1008,fouls.conceded
1001936,1145909,100048,471,1009,fouls.won
1001937,1145959,100048,521,1010,fouls.won
1001938,1146024,100048,586,1011,fouls.won
1001939,1146223,100048,785,1012,fouls.won
1001940,1146304,100048,866,1013,fouls.conceded
1001941,1146521,100048,1083,1014,fouls.won
1001942,1146557,100048,1119,1015,fouls.won
1001943,1146613,100048,1175,1016,fouls.won
1001944,1146703,100048,1265,1017,fouls.won
1001945,1146835,100048,1397,1018,yellow.cards
1001946,1146852,100072,5,1001,fouls.conceded
1001947,1147039,100072,192,1002,fouls.conceded
1001948,1147177,100072,330,1003,fouls.won
1001949,1147199,100072,352,1004,fouls.conceded
1001950,1147258,100072,411,1005,fouls.won
1001951,1147379,100072,532,1006,fouls.won
1001952,1147826,100072,979,1007,fouls.won
1001953,1147872,100072,1025,1008,fouls.won
1001954,1147893,100072,1046,1009,fouls.won
1001955,1148083,100072,1236,1010,fouls.won
1001956,1148096,100072,1249,1011,fouls.won
1001957,1148370,100101,70,1001,fouls.won
1001958,1148480,100101,180,1002,fouls.won
1001959,1148534,100101,234,1003,fouls.won
1001960,1148596,100101,296,1004,penalties.won
1001961,1148737,100101,437,1005,fouls.won
1001962,1148768,100101,468,1006,fouls.won
1001963,1148817,100101,517,1007,fouls.won
1001964,1148968,100101,668,1008,fouls.won
1001965,1148974,100101,674,1009,fouls.won
1001966,1149043,100101,743,1010,fouls.won
1001967,1149078,100101,778,1011,fouls.won
1001968,1149142,100101,842,1012,fouls.won
1001969,1149170,100101,870,1013,fouls.won
1001970,1149181,100101,881,1014,fouls.won
1001971,1149356,100101,1056,1015,fouls.conceded
1001972,1149396,100101,1096,1016,fouls.won
1001973,1149465,100101,1165,1017,fouls.conceded
1001974,1149534,100101,1234,1018,fouls.won
1001975,1149696,100101,1396,1019,fouls.won
1001976,1149766,100056,64,1001,fouls.won
1001977,1149787,100056,85,1002,fouls.won
1001978,1150174,100056,472,1003,fouls.won
1001979,1150288,100056,586,1004,fouls.won
1001980,1150480,100056,778,1005,fouls.won
1001981,1150506,100056,804,1006,fouls.won
1001982,1150578,100056,876,1007,fouls.conceded
1001983,1150711,100056,1009,1008,fouls.won
1001984,1150864,100056,1162,1009,fouls.conceded
1001985,1150960,100056,1258,1010,fouls.conceded
1001986,1150986,100056,1284,1011,fouls.won
1001987,1151020,100056,1318,1012,fouls.conceded
1001988,1151020,100056,1318,1013,yellow.cards
1001989,1151026,100056,1324,1014,fouls.won
1001990,1151157,100109,79,1001,fouls.conceded
1001991,1151181,100109,103,1002,fouls.conceded
1001992,1151294,100109,216,1003,fouls.won
1001993,1151338,100109,260,1004,fouls.won
1001994,1151356,100109,278,1005,fouls.conceded
1001995,1151361,100109,283,1006,fouls.won
1001996,1151494,100109,416,1007,fouls.conceded
1001997,1151537,100109,459,1008,fouls.won
1001998,1151630,100109,552,1009,fouls.won
1001999,1151795,100109,717,1010,fouls.won
1002000,1151800,100109,722,1011,fouls.conceded
1002001,1151832,100109,754,1012,fouls.won
1002002,1151870,100109,792,1013,fouls.won
1002003,1151981,100109,903,1014,fouls.conceded
1002004,1152047,100109,969,1015,fouls.won
1002005,1152112,100109,1034,1016,fouls.won
1002006,1152142,100109,1064,1017,fouls.won
1002007,1152161,100109,1083,1018,fouls.won
1002008,1152188,100109,1110,1019,fouls.won
1002009,1152206,100109,1128,1020,fouls.won
1002010,1152215,100109,1137,1021,fouls.won
1002011,1152378,100109,1300,1022,fouls.won
1002012,1152540,100038,122,1001,fouls.won
1002013,1152591,100038,173,1002,fouls.conceded
1002014,1152643,100038,225,1003,fouls.won
1002015,1152662,100038,244,1004,fouls.won
1002016,1152767,100038,349,1005,fouls.conceded
1002017,1152848,100038,430,1006,fouls.won
1002018,1152871,100038,453,1007,fouls.conceded
1002019,1152931,100038,513,1008,fouls.conceded
1002020,1152950,100038,532,1009,fouls.conceded
1002021,1152987,100038,569,1010,fouls.won
1002022,1152990,100038,572,1011,penalties.won
1002023,1153088,100038,670,1012,fouls.won
1002024,1153304,100038,886,1013,fouls.won
1002025,1153521,100038,1103,1014,fouls.won
1002026,1153572,100038,1154,1015,fouls.won
1002027,1153599,100038,1181,1016,fouls.won
1002028,1153667,100038,1249,1017,fouls.won
1002029,1153683,100038,1265,1018,fouls.won
1002030,1154155,100128,282,1001,fouls.won
1002031,1154203,100128,330,1002,fouls.won
1002032,1154252,100128,379,1003,fouls.won
1002033,1154312,100128,439,1004,fouls.conceded
1002034,1154513,100128,640,1005,fouls.conceded
1002035,1154537,100128,664,1006,fouls.won
1002036,1154657,100128,784,1007,fouls.conceded
1002037,1154859,100128,986,1008,fouls.won
1002038,1154904,100128,1031,1009,fouls.won
1002039,1154955,100128,1082,1010,fouls.won
1002040,1154970,100128,1097,1011,fouls.won
1002041,1155005,100128,1132,1012,fouls.won
1002042,1155110,100128,1237,1013,fouls.won
1002043,1155197,100128,1324,1014,fouls.won
1002044,1155264,100128,1391,1015,fouls.won
1002045,1155297,100128,1424,1016,fouls.won
1002046,1155423,100096,94,1001,fouls.conceded
1002047,1155511,100096,182,1002,fouls.won
1002048,1155578,100096,249,1003,fouls.conceded
1002049,1155662,100096,333,1004,fouls.won
1002050,1155679,100096,350,1005,fouls.won
1002051,1155775,100096,446,1006,fouls.won
1002052,1155780,100096,451,1007,fouls.conceded
1002053,1155863,100096,534,1008,fouls.won
1002054,1155976,100096,647,1009,fouls.conceded
1002055,1156018,100096,689,1010,fouls.conceded
1002056,1156018,100096,689,1011,yellow.cards
1002057,1156079,100096,750,1012,fouls.conceded
1002058,1156240,100096,911,1013,fouls.conceded
1002059,1156267,100096,938,1014,fouls.conceded
1002060,1156452,100096,1123,1015,fouls.won
1002061,1156516,100096,1187,1016,fouls.won
1002062,1156660,100096,1331,1017,fouls.won
1002063,1156698,100096,1369,1018,fouls.won
1002064,1156867,100034,152,1001,fouls.won
1002065,1156878,100034,163,1002,fouls.conceded
1002066,1156908,100034,193,1003,fouls.won
1002067,1156967,100034,252,1004,fouls.conceded
1002068,1156999,100034,284,1005,fouls.won
1002069,1157012,100034,297,1006,fouls.conceded
1002070,1157039,100034,324,1007,fouls.won
1002071,1157128,100034,413,1008,fouls.won
1002072,1157169,100034,454,1009,fouls.won
1002073,1157204,100034,489,1010,fouls.conceded
1002074,1157210,100034,495,1011,fouls.won
1002075,1157524,100034,809,1012,fouls.won
1002076,1157534,100034,819,1013,fouls.won
1002077,1157553,100034,838,1014,fouls.won
1002078,1157589,100034,874,1015,fouls.won
1002079,1157794,100034,1079,1016,fouls.conceded
1002080,1157882,100034,1167,1017,fouls.won
1002081,1157933,100034,1218,1018,fouls.won
1002082,1157995,100034,1280,1019,fouls.won
1002083,1158256,100089,232,1001,fouls.won
1002084,1158279,100089,255,1002,fouls.conceded
1002085,1158396,100089,372,1003,fouls.won
1002086,1158466,100089,442,1004,fouls.conceded
1002087,1158523,100089,499,1005,fouls.won
1002088,1158576,100089,552,1006,fouls.won
1002089,1158594,100089,570,1007,fouls.won
1002090,1158665,100089,641,1008,fouls.won
1002091,1158700,100089,676,1009,fouls.won
1002092,1158714,100089,690,1010,fouls.won
1002093,1158716,100089,692,1011,fouls.conceded
1002094,1158716,100089,692,1012,yellow.cards
1002095,1158742,100089,718,1013,fouls.won
1002096,1158783,100089,759,1014,fouls.won
1002097,1158786,100089,762,1015,fouls.won
1002098,1158935,100089,911,1016,fouls.won
1002099,1158962,100089,938,1017,fouls.won
1002100,1159148,100089,1124,1018,fouls.won
1002101,1159327,100134,32,1001,fouls.conceded
1002102,1159364,100134,69,1002,fouls.won
1002103,1159482,100134,187,1003,fouls.won
1002104,1159518,100134,223,1004,fouls.won
1002105,1159611,100134,316,1005,fouls.conceded
1002106,1159669,100134,374,1006,fouls.won
1002107,1159717,100134,422,1007,fouls.won
1002108,1159773,100134,478,1008,fouls.won
1002109,1159812,100134,517,1009,fouls.won
1002110,1159835,100134,540,1010,fouls.won
1002111,1159869,100134,574,1011,fouls.conceded
1002112,1160140,100134,845,1012,fouls.won
1002113,1160169,100134,874,1013,fouls.conceded
1002114,1160191,100134,896,1014,fouls.won
1002115,1160206,100134,911,1015,fouls.won
1002116,1160220,100134,925,1016,fouls.won
1002117,1160330,100134,1035,1017,fouls.conceded
1002118,1160417,100134,1122,1018,fouls.conceded
1002119,1160499,100134,1204,1019,fouls.won
1002120,1160644,100134,1349,1020,fouls.won
1002121,1160702,100134,1407,1021,fouls.conceded
1002122,1161119,100134,1824,1022,fouls.won
1002123,1161221,100085,92,1001,fouls.conceded
1002124,1161340,100085,211,1002,fouls.won
1002125,1161364,100085,235,1003,fouls.won
1002126,1161533,100085,404,1004,fouls.won
1002127,1161696,100085,567,1005,fouls.won
1002128,1161760,100085,631,1006,fouls.won
1002129,1161904,100085,775,1007,fouls.won
1002130,1161995,100085,866,1008,fouls.won
1002131,1162063,100085,934,1009,fouls.won
1002132,1162114,100085,985,1010,fouls.conceded
1002133,1162184,100085,1055,1011,fouls.conceded
1002134,1162448,100085,1319,1012,fouls.won
1002135,1162647,100057,184,1001,fouls.won
1002136,1162660,100057,197,1002,fouls.won
1002137,1162663,100057,200,1003,fouls.won
1002138,1162839,100057,376,1004,fouls.won
1002139,1162895,100057,432,1005,fouls.won
1002140,1162907,100057,444,1006,fouls.won
1002141,1162931,100057,468,1007,fouls.won
1002142,1163098,100057,635,1008,fouls.conceded
1002143,1163121,100057,658,1009,fouls.won
1002144,1163195,100057,732,1010,fouls.conceded
1002145,1163345,100057,882,1011,fouls.won
1002146,1163370,100057,907,1012,fouls.won
1002147,1163525,100057,1062,1013,fouls.won
1002148,1163548,100057,1085,1014,fouls.won
1002149,1163640,100057,1177,1015,yellow.cards
1002150,1163665,100057,1202,1016,fouls.won
1002151,1163670,100057,1207,1017,fouls.won
1002152,1163889,100075,174,1001,fouls.won
1002153,1163930,100075,215,1002,fouls.won
1002154,1163956,100075,241,1003,fouls.won
1002155,1164123,100075,408,1004,fouls.won
1002156,1164203,100075,488,1005,fouls.won
1002157,1164220,100075,505,1006,fouls.conceded
1002158,1164287,100075,572,1007,fouls.conceded
1002159,1164348,100075,633,1008,fouls.won
1002160,1164477,100075,762,1009,fouls.won
1002161,1164783,100075,1068,1010,fouls.won
1002162,1164799,100075,1084,1011,fouls.won
1002163,1164895,100075,1180,1012,fouls.won
1002164,1164898,100075,1183,1013,fouls.won
1002165,1164932,100075,1217,1014,fouls.won
1002166,1164959,100075,1244,1015,fouls.won
1002167,1165057,100050,86,1001,fouls.conceded
1002168,1165076,100050,105,1002,fouls.conceded
1002169,1165154,100050,183,1003,fouls.won
1002170,1165224,100050,253,1004,fouls.won
1002171,1165340,100050,369,1005,fouls.won
1002172,1165346,100050,375,1006,fouls.won
1002173,1165364,100050,393,1007,fouls.won
1002174,1165383,100050,412,1008,fouls.conceded
1002175,1165392,100050,421,1009,fouls.conceded
1002176,1165414,100050,443,1010,fouls.conceded
1002177,1165417,100050,446,1011,fouls.won
1002178,1165434,100050,463,1012,fouls.conceded
1002179,1165448,100050,477,1013,fouls.conceded
1002180,1165597,100050,626,1014,fouls.won
1002181,1165675,100050,704,1015,fouls.won
1002182,1165772,100050,801,1016,fouls.won
1002183,1165773,100050,802,1017,fouls.won
1002184,1165827,100050,856,1018,fouls.condeded
1002185,1165834,100050,863,1019,fouls.won
1002186,1165906,100050,935,1020,fouls.conceded
1002187,1165981,100050,1010,1021,fouls.won
1002188,1166027,100050,1056,1022,fouls.won
1002189,1166080,100050,1109,1023,fouls.won
1002190,1166096,100050,1125,1024,fouls.conceded
1002191,1166140,100050,1169,1025,fouls.won
1002192,1166141,100050,1170,1026,yellow.cards
1002193,1166141,100050,1170,1027,red.cards
1002194,1166212,100050,1241,1028,yellow.cards
1002195,1166380,100081,154,1001,fouls.conceded
1002196,1166470,100081,244,1002,fouls.won
1002197,1166567,100081,341,1003,fouls.won
1002198,1166653,100081,427,1004,fouls.won
1002199,1166991,100081,765,1005,fouls.won
1002200,1167268,100081,1042,1006,fouls.won
1002201,1167431,100081,1205,1007,fouls.won
1002202,1167579,100081,1353,1008,fouls.conceded
1002203,1167634,100081,1408,1009,fouls.won
1002204,1167645,100081,1419,1010,fouls.won
1002205,1167649,100081,1423,1011,fouls.won
1002206,1167844,100106,114,1001,fouls.conceded
1002207,1167974,100106,244,1002,fouls.won
1002208,1168135,100106,405,1003,fouls.won
1002209,1168191,100106,461,1004,fouls.conceded
1002210,1168230,100106,500,1005,fouls.won
1002211,1168281,100106,551,1006,fouls.won
1002212,1168456,100106,726,1007,fouls.won
1002213,1168484,100106,754,1008,fouls.won
1002214,1168505,100106,775,1009,fouls.won
1002215,1168606,100106,876,1010,fouls.conceded
1002216,1168608,100106,878,1011,fouls.won
1002217,1168644,100106,914,1012,fouls.conceded
1002218,1168653,100106,923,1013,fouls.won
1002219,1168712,100106,982,1014,fouls.won
1002220,1168801,100106,1071,1015,fouls.won
1002221,1168924,100106,1194,1016,fouls.conceded
1002222,1168977,100106,1247,1017,fouls.conceded
1002223,1169177,100120,116,1001,fouls.won
1002224,1169556,100120,495,1002,fouls.conceded
1002225,1169600,100120,539,1003,penalties.won
1002226,1169726,100120,665,1004,fouls.won
1002227,1169845,100120,784,1005,fouls.conceded
1002228,1169848,100120,787,1006,fouls.won
1002229,1169891,100120,830,1007,fouls.won
1002230,1169899,100120,838,1008,fouls.won
1002231,1170058,100120,997,1009,fouls.conceded
1002232,1170145,100120,1084,1010,fouls.won
1002233,1170153,100120,1092,1011,fouls.conceded
1002234,1170259,100120,1198,1012,fouls.won
1002235,1170372,100120,1311,1013,fouls.won
1002236,1170722,100115,331,1001,fouls.won
1002237,1170744,100115,353,1002,fouls.won
1002238,1171095,100115,704,1003,fouls.won
1002239,1171182,100115,791,1004,fouls.won
1002240,1171252,100115,861,1005,fouls.won
1002241,1171352,100115,961,1006,fouls.conceded
1002242,1171766,100115,1375,1007,fouls.won
1002243,1171777,100115,1386,1008,yellow.cards
1002244,1171798,100115,1407,1009,fouls.won
1002245,1171813,100115,1422,1010,fouls.won
1002246,1171932,100064,28,1001,fouls.won
1002247,1171985,100064,81,1002,fouls.won
1002248,1172004,100064,100,1003,fouls.conceded
1002249,1172204,100064,300,1004,fouls.won
1002250,1172214,100064,310,1005,fouls.won
1002251,1172327,100064,423,1006,fouls.won
1002252,1172472,100064,568,1007,fouls.conceded
1002253,1172504,100064,600,1008,fouls.won
1002254,1172576,100064,672,1009,fouls.won
1002255,1172615,100064,711,1010,fouls.won
1002256,1172789,100064,885,1011,fouls.won
1002257,1172823,100064,919,1012,fouls.conceded
1002258,1172909,100064,1005,1013,fouls.won
1002259,1172945,100064,1041,1014,fouls.won
1002260,1172957,100064,1053,1015,fouls.won
1002261,1172964,100064,1060,1016,fouls.won
1002262,1173011,100064,1107,1017,fouls.won
1002263,1173015,100064,1111,1018,fouls.won
1002264,1173031,100064,1127,1019,fouls.won
1002265,1173039,100064,1135,1020,fouls.won
1002266,1173053,100064,1149,1021,fouls.won
1002267,1173100,100080,22,1001,fouls.conceded
1002268,1173180,100080,102,1002,fouls.won
1002269,1173185,100080,107,1003,fouls.conceded
1002270,1173219,100080,141,1004,fouls.won
1002271,1173235,100080,157,1005,fouls.conceded
1002272,1173288,100080,210,1006,fouls.won
1002273,1173453,100080,375,1007,fouls.conceded
1002274,1173463,100080,385,1008,fouls.won
1002275,1173503,100080,425,1009,fouls.won
1002276,1173512,100080,434,1010,fouls.won
1002277,1173597,100080,519,1011,fouls.won
1002278,1173634,100080,556,1012,fouls.conceded
1002279,1173702,100080,624,1013,fouls.won
1002280,1173842,100080,764,1014,fouls.won
1002281,1173871,100080,793,1015,fouls.won
1002282,1173881,100080,803,1016,fouls.won
1002283,1173885,100080,807,1017,fouls.won
1002284,1173992,100080,914,1018,fouls.won
1002285,1174075,100080,997,1019,fouls.conceded
1002286,1174151,100080,1073,1020,fouls.won
1002287,1174184,100080,1106,1021,fouls.won
1002288,1174400,100084,201,1001,fouls.won
1002289,1174413,100084,214,1002,fouls.conceded
1002290,1174477,100084,278,1003,fouls.conceded
1002291,1174547,100084,348,1004,fouls.won
1002292,1174575,100084,376,1005,fouls.won
1002293,1174664,100084,465,1006,fouls.won
1002294,1174737,100084,538,1007,fouls.won
1002295,1174742,100084,543,1008,fouls.conceded
1002296,1174897,100084,698,1009,fouls.conceded
1002297,1174930,100084,731,1010,fouls.won
1002298,1175049,100084,850,1011,fouls.won
1002299,1175213,100084,1014,1012,fouls.won
1002300,1175335,100084,1136,1013,fouls.won
1002301,1175383,100084,1184,1014,fouls.conceded
1002302,1175606,100100,41,1001,fouls.won
1002303,1175624,100100,59,1002,fouls.conceded
1002304,1175716,100100,151,1003,fouls.won
1002305,1175744,100100,179,1004,fouls.won
1002306,1175747,100100,182,1005,fouls.won
1002307,1175751,100100,186,1006,fouls.won
1002308,1175767,100100,202,1007,fouls.won
1002309,1175774,100100,209,1008,fouls.won
1002310,1175785,100100,220,1009,fouls.won
1002311,1175815,100100,250,1010,fouls.won
1002312,1175829,100100,264,1011,fouls.won
1002313,1175913,100100,348,1012,fouls.won
1002314,1175942,100100,377,1013,fouls.won
1002315,1175950,100100,385,1014,fouls.won
1002316,1176038,100100,473,1015,fouls.won
1002317,1176056,100100,491,1016,fouls.won
1002318,1176074,100100,509,1017,fouls.won
1002319,1176142,100100,577,1018,fouls.won
1002320,1176149,100100,584,1019,fouls.won
1002321,1176154,100100,589,1020,fouls.won
1002322,1176230,100100,665,1021,fouls.won
1002323,1176242,100100,677,1022,fouls.conceded
1002324,1176259,100100,694,1023,fouls.won
1002325,1176279,100100,714,1024,fouls.conceded
1002326,1176340,100100,775,1025,fouls.won
1002327,1176409,100100,844,1026,fouls.won
1002328,1176476,100100,911,1027,fouls.won
1002329,1176488,100100,923,1028,fouls.won
1002330,1176607,100110,58,1001,fouls.won
1002331,1176908,100110,359,1002,fouls.won
1002332,1176986,100110,437,1003,fouls.won
1002333,1177074,100110,525,1004,fouls.won
1002334,1177096,100110,547,1005,fouls.conceded
1002335,1177120,100110,571,1006,fouls.won
1002336,1177123,100110,574,1007,fouls.won
1002337,1177157,100110,608,1008,fouls.won
1002338,1177178,100110,629,1009,fouls.won
1002339,1177479,100110,930,1010,fouls.won
1002340,1177588,100110,1039,1011,fouls.won
1002341,1177627,100110,1078,1012,fouls.won
1002342,1177677,100110,1128,1013,fouls.won
1002343,1177823,100110,1274,1014,fouls.won
1002344,1177868,100110,1319,1015,fouls.won
1002345,1177994,100110,1445,1016,fouls.conceded
1002346,1178161,100070,164,1001,fouls.won
1002347,1178195,100070,198,1002,fouls.won
1002348,1178200,100070,203,1003,fouls.won
1002349,1178235,100070,238,1004,fouls.won
1002350,1178241,100070,244,1005,fouls.won
1002351,1178399,100070,402,1006,fouls.won
1002352,1178419,100070,422,1007,fouls.won
1002353,1178421,100070,424,1008,fouls.won
1002354,1178483,100070,486,1009,fouls.conceded
1002355,1178510,100070,513,1010,fouls.won
1002356,1178529,100070,532,1011,fouls.won
1002357,1178536,100070,539,1012,fouls.won
1002358,1178548,100070,551,1013,fouls.won
1002359,1178550,100070,553,1014,fouls.won
1002360,1178558,100070,561,1015,fouls.won
1002361,1178630,100070,633,1016,fouls.conceded
1002362,1178719,100070,722,1017,fouls.won
1002363,1178731,100070,734,1018,fouls.won
1002364,1178766,100070,769,1019,fouls.won
1002365,1178774,100070,777,1020,fouls.won
1002366,1178778,100070,781,1021,fouls.won
1002367,1178832,100070,835,1022,fouls.won
1002368,1178865,100070,868,1023,fouls.won
1002369,1178880,100070,883,1024,fouls.won
1002370,1178967,100070,970,1025,fouls.won
1002371,1179035,100070,1038,1026,fouls.conceded
1002372,1179053,100070,1056,1027,fouls.won
1002373,1179106,100070,1109,1028,fouls.conceded
1002374,1179129,100073,17,1001,fouls.won
1002375,1179279,100073,167,1002,fouls.won
1002376,1179350,100073,238,1003,fouls.conceded
1002377,1179478,100073,366,1004,fouls.won
1002378,1179531,100073,419,1005,fouls.conceded
1002379,1179659,100073,547,1006,fouls.won
1002380,1179701,100073,589,1007,fouls.won
1002381,1179746,100073,634,1008,fouls.won
1002382,1179781,100073,669,1009,fouls.won
1002383,1179820,100073,708,1010,fouls.conceded
1002384,1179822,100073,710,1011,fouls.won
1002385,1179956,100073,844,1012,fouls.conceded
1002386,1179970,100073,858,1013,fouls.conceded
1002387,1179993,100073,881,1014,fouls.won
1002388,1180059,100073,947,1015,penalties.won
1002389,1180068,100073,956,1016,fouls.conceded
1002390,1180112,100073,1000,1017,fouls.conceded
1002391,1180118,100073,1006,1018,fouls.conceded
1002392,1180158,100073,1046,1019,fouls.won
1002393,1180174,100073,1062,1020,fouls.won
1002394,1180288,100073,1176,1021,fouls.won
1002395,1180561,100060,224,1001,fouls.won
1002396,1180598,100060,261,1002,fouls.won
1002397,1180727,100060,390,1003,fouls.conceded
1002398,1180771,100060,434,1004,fouls.won
1002399,1180779,100060,442,1005,fouls.won
1002400,1180887,100060,550,1006,fouls.conceded
1002401,1181017,100060,680,1007,fouls.won
1002402,1181178,100060,841,1008,fouls.won
1002403,1181241,100060,904,1009,fouls.won
1002404,1181303,100060,966,1010,fouls.won
1002405,1181434,100060,1097,1011,fouls.won
1002406,1181448,100060,1111,1012,fouls.won
1002407,1181575,100060,1238,1013,fouls.won
1002408,1181626,100060,1289,1014,penalties.won
1002409,1181684,100060,1347,1015,fouls.conceded
1002410,1181712,100060,1375,1016,fouls.won
1002411,1181790,100091,43,1001,fouls.won
1002412,1182106,100091,359,1002,fouls.won
1002413,1182147,100091,400,1003,fouls.won
1002414,1182213,100091,466,1004,fouls.won
1002415,1182548,100091,801,1005,fouls.conceded
1002416,1182559,100091,812,1006,fouls.conceded
1002417,1182634,100091,887,1007,fouls.won
1002418,1182636,100091,889,1008,fouls.conceded
1002419,1182636,100091,889,1009,yellow.cards
1002420,1182666,100091,919,1010,fouls.won
1002421,1182792,100091,1045,1011,fouls.won
1002422,1182843,100091,1096,1012,fouls.won
1002423,1182868,100091,1121,1013,fouls.won
1002424,1182875,100091,1128,1014,fouls.conceded
1002425,1182875,100091,1128,1015,yellow.cards
1002426,1182920,100091,1173,1016,fouls.conceded
1002427,1183093,100045,79,1001,fouls.won
1002428,1183214,100045,200,1002,fouls.conceded
1002429,1183246,100045,232,1003,fouls.won
1002430,1183621,100045,607,1004,fouls.won
1002431,1183708,100045,694,1005,penalties.won
1002432,1183747,100045,733,1006,fouls.won
1002433,1183819,100045,805,1007,fouls.won
1002434,1183892,100045,878,1008,fouls.won
1002435,1183966,100045,952,1009,fouls.won
1002436,1183969,100045,955,1010,fouls.won
1002437,1184101,100045,1087,1011,fouls.won
1002438,1184210,100045,1196,1012,fouls.conceded
1002439,1184229,100045,1215,1013,fouls.won
1002440,1184372,100136,115,1001,fouls.conceded
1002441,1184504,100136,247,1002,fouls.conceded
1002442,1184524,100136,267,1003,fouls.won
1002443,1184616,100136,359,1004,fouls.won
1002444,1184630,100136,373,1005,fouls.won
