uniq_def_discp_id,uniq_event_id,match_id,event,defdiscp_id,lineup_player_id,def_player_disciplinary
1001621,1115430,100078,1064,1015,127,fouls.conceded
1001622,1115458,100078,1092,1016,103,fouls.conceded
1001623,1115486,100078,1120,1017,109,fouls.conceded
1001624,1115561,100078,1195,1018,127,fouls.conceded
1001625,1115565,100078,1199,1019,128,fouls.won
1001626,1115708,100088,24,1001,123,fouls.conceded
1001627,1116007,100088,323,1002,107,fouls.conceded
1001628,1116009,100088,325,1003,107,fouls.won
1001629,1116214,100088,530,1004,122,fouls.conceded
1001630,1116359,100088,675,1005,123,fouls.won
1001631,1116477,100088,793,1006,117,fouls.conceded
1001632,1116520,100088,836,1007,117,yellow.cards
1001633,1116580,100088,896,1008,124,fouls.conceded
1001634,1116646,100088,962,1009,111,yellow.cards
1001635,1116692,100088,1008,1010,107,fouls.conceded
1001636,1116830,100088,1146,1011,104,fouls.won
1001637,1116857,100088,1173,1012,121,fouls.conceded
1001638,1116880,100088,1196,1013,107,fouls.conceded
1001639,1116889,100088,1205,1014,104,fouls.won
1001640,1116968,100088,1284,1015,126,fouls.conceded
1001641,1117057,100088,1373,1016,118,yellow.cards
1001642,1117122,100119,54,1001,116,fouls.won
1001643,1117143,100119,75,1002,106,fouls.conceded
1001644,1117206,100119,138,1003,101,fouls.conceded
1001645,1117454,100119,386,1004,107,fouls.conceded
1001646,1117501,100119,433,1005,119,fouls.conceded
1001647,1117556,100119,488,1006,101,fouls.conceded
1001648,1117580,100119,512,1007,120,fouls.conceded
1001649,1117764,100119,696,1008,120,fouls.conceded
1001650,1117767,100119,699,1009,122,fouls.won
1001651,1117914,100119,846,1010,108,fouls.conceded
1001652,1117945,100119,877,1011,118,fouls.conceded
1001653,1117988,100119,920,1012,126,fouls.conceded
1001654,1118123,100119,1055,1013,107,fouls.conceded
1001655,1118343,100119,1275,1014,123,fouls.conceded
1001656,1118410,100119,1342,1015,122,fouls.conceded
1001657,1118423,100119,1355,1016,107,fouls.conceded
1001658,1118430,100119,1362,1017,127,fouls.won
1001659,1118579,100037,144,1001,103,fouls.conceded
1001660,1118581,100037,146,1002,108,fouls.won
1001661,1118621,100037,186,1003,108,fouls.conceded
1001662,1118749,100037,314,1004,120,fouls.conceded
1001663,1118801,100037,366,1005,122,fouls.conceded
1001664,1118870,100037,435,1006,109,fouls.conceded
1001665,1118976,100037,541,1007,108,fouls.conceded
1001666,1119001,100037,566,1008,111,fouls.conceded
1001667,1119004,100037,569,1009,101,fouls.won
1001668,1119022,100037,587,1010,110,fouls.conceded
1001669,1119031,100037,596,1011,120,fouls.conceded
1001670,1119156,100037,721,1012,110,fouls.conceded
1001671,1119182,100037,747,1013,115,fouls.won
1001672,1119272,100037,837,1014,,fouls.conceded
1001673,1119402,100037,967,1015,108,fouls.conceded
1001674,1119486,100037,1051,1016,120,fouls.won
1001675,1119504,100037,1069,1017,123,fouls.conceded
1001676,1119603,100037,1168,1018,112,fouls.conceded
1001677,1119614,100037,1179,1019,122,fouls.conceded
1001678,1119660,100037,1225,1020,108,fouls.conceded
1001679,1119668,100037,1233,1021,118,fouls.conceded
1001680,1119668,100037,1233,1022,118,yellow.cards
1001681,1119705,100037,1270,1023,119,fouls.conceded
1001682,1119710,100037,1275,1024,105,fouls.won
1001683,1119759,100037,1324,1025,125,fouls.conceded
1001684,1119783,100037,1348,1026,122,fouls.conceded
1001685,1119783,100037,1348,1027,122,yellow.cards
1001686,1119789,100037,1354,1028,127,fouls.won
1001687,1119850,100086,33,1001,125,fouls.conceded
1001688,1119929,100086,112,1002,106,fouls.conceded
1001689,1120308,100086,491,1003,123,fouls.conceded
1001690,1120348,100086,531,1004,115,fouls.won
1001691,1120489,100086,672,1005,124,fouls.won
1001692,1120509,100086,692,1006,118,fouls.conceded
1001693,1120509,100086,692,1007,118,yellow.cards
1001694,1120571,100086,754,1008,107,fouls.won
1001695,1120646,100086,829,1009,107,fouls.conceded
1001696,1120701,100086,884,1010,117,penalties.conceded
1001697,1120720,100086,903,1011,106,fouls.conceded
1001698,1120743,100086,926,1012,122,fouls.conceded
1001699,1120764,100086,947,1013,104,fouls.conceded
1001700,1120764,100086,947,1014,,yellow.cards
1001701,1120776,100086,959,1015,107,fouls.conceded
1001702,1120796,100086,979,1016,117,fouls.conceded
1001703,1120861,100086,1044,1017,110,fouls.conceded
1001704,1120979,100086,1162,1018,116,fouls.won
1001705,1121153,100086,1336,1019,117,fouls.won
1001706,1121276,100086,1459,1020,112,fouls.won
1001707,1121603,100067,278,1001,110,fouls.conceded
1001708,1121677,100067,352,1002,111,fouls.conceded
1001709,1121726,100067,401,1003,117,fouls.conceded
1001710,1121937,100067,612,1004,110,fouls.conceded
1001711,1121942,100067,617,1005,107,fouls.conceded
1001712,1121959,100067,634,1006,124,fouls.conceded
1001713,1122008,100067,683,1007,104,fouls.won
1001714,1122065,100067,740,1008,112,fouls.conceded
1001715,1122309,100067,984,1009,107,fouls.conceded
1001716,1122456,100067,1131,1010,110,fouls.conceded
1001717,1122577,100067,1252,1011,111,fouls.conceded
1001718,1122614,100067,1289,1012,115,fouls.conceded
1001719,1122614,100067,1289,1013,115,yellow.cards
1001720,1122621,100067,1296,1014,113,fouls.conceded
1001721,1122670,100067,1345,1015,122,fouls.conceded
1001722,1122732,100067,1407,1016,107,fouls.won
1001723,1122903,100102,158,1001,107,fouls.won
1001724,1123084,100102,339,1002,118,fouls.won
1001725,1123227,100102,482,1003,107,fouls.conceded
1001726,1123250,100102,505,1004,115,fouls.conceded
1001727,1123283,100102,538,1005,102,fouls.conceded
1001728,1123408,100102,663,1006,111,fouls.conceded
1001729,1123428,100102,683,1007,115,fouls.won
1001730,1123455,100102,710,1008,121,fouls.conceded
1001731,1123474,100102,729,1009,117,fouls.conceded
1001732,1123508,100102,763,1010,108,fouls.conceded
1001733,1123673,100102,928,1011,120,fouls.conceded
1001734,1123673,100102,928,1012,120,yellow.cards
1001735,1123763,100102,1018,1013,107,fouls.conceded
1001736,1123801,100102,1056,1014,125,fouls.won
1001737,1123809,100102,1064,1015,109,fouls.conceded
1001738,1123858,100102,1113,1016,104,fouls.conceded
1001739,1123913,100102,1168,1017,105,fouls.conceded
1001740,1124044,100102,1299,1018,109,fouls.conceded
1001741,1124071,100102,1326,1019,125,fouls.conceded
1001742,1124073,100102,1328,1020,120,fouls.won
1001743,1124182,100061,84,1001,109,fouls.conceded
1001744,1124372,100061,274,1002,120,fouls.won
1001745,1124447,100061,349,1003,103,fouls.conceded
1001746,1124451,100061,353,1004,111,fouls.won
1001747,1124482,100061,384,1005,116,fouls.conceded
1001748,1124551,100061,453,1006,103,fouls.conceded
1001749,1124551,100061,453,1007,103,yellow.cards
1001750,1124618,100061,520,1008,110,fouls.conceded
1001751,1124711,100061,613,1009,111,fouls.conceded
1001752,1124729,100061,631,1010,109,fouls.conceded
1001753,1124778,100061,680,1011,111,fouls.conceded
1001754,1124938,100061,840,1012,115,fouls.won
1001755,1124948,100061,850,1013,109,fouls.conceded
1001756,1124948,100061,850,1014,109,yellow.cards
1001757,1124949,100061,851,1015,110,fouls.conceded
1001758,1125081,100061,983,1016,118,fouls.conceded
1001759,1125099,100061,1001,1017,120,fouls.conceded
1001760,1125117,100061,1019,1018,112,fouls.conceded
1001761,1125122,100061,1024,1019,106,fouls.won
1001762,1125128,100061,1030,1020,107,yellow.cards
1001763,1125178,100061,1080,1021,120,fouls.won
1001764,1125184,100061,1086,1022,117,fouls.conceded
1001765,1125211,100061,1113,1023,102,fouls.conceded
1001766,1125241,100061,1143,1024,111,fouls.conceded
1001767,1125298,100061,1200,1025,120,fouls.conceded
1001768,1125330,100061,1232,1026,116,fouls.conceded
1001769,1125401,100125,58,1001,122,fouls.conceded
1001770,1125445,100125,102,1002,116,fouls.conceded
1001771,1125738,100125,395,1003,105,penalties.conceded
1001772,1125738,100125,395,1004,105,yellow.cards
1001773,1125753,100125,410,1005,121,fouls.conceded
1001774,1125770,100125,427,1006,108,fouls.conceded
1001775,1125949,100125,606,1007,121,fouls.conceded
1001776,1125982,100125,639,1008,107,fouls.conceded
1001777,1126099,100125,756,1009,109,fouls.conceded
1001778,1126197,100125,854,1010,124,fouls.conceded
1001779,1126197,100125,854,1011,124,yellow.cards
1001780,1126209,100125,866,1012,102,fouls.conceded
1001781,1126233,100125,890,1013,123,fouls.won
1001782,1126272,100125,929,1014,111,fouls.won
1001783,1126510,100125,1167,1015,105,fouls.conceded
1001784,1126533,100125,1190,1016,127,fouls.conceded
1001785,1126566,100125,1223,1017,127,fouls.conceded
1001786,1126608,100125,1265,1018,120,fouls.conceded
1001787,1126621,100125,1278,1019,102,fouls.conceded
1001788,1126674,100125,1331,1020,102,fouls.conceded
1001789,1126745,100135,53,1001,106,fouls.conceded
1001790,1126754,100135,62,1002,119,fouls.conceded
1001791,1126942,100135,250,1003,124,fouls.conceded
1001792,1127040,100135,348,1004,115,fouls.conceded
1001793,1127040,100135,348,1005,115,yellow.cards
1001794,1127126,100135,434,1006,117,fouls.conceded
1001795,1127137,100135,445,1007,124,fouls.won
1001796,1127179,100135,487,1008,102,fouls.conceded
1001797,1127192,100135,500,1009,124,fouls.conceded
1001798,1127326,100135,634,1010,108,fouls.conceded
1001799,1127344,100135,652,1011,119,fouls.conceded
1001800,1127371,100135,679,1012,120,fouls.conceded
1001801,1127393,100135,701,1013,105,fouls.conceded
1001802,1127548,100135,856,1014,116,fouls.won
1001803,1127584,100135,892,1015,108,fouls.conceded
1001804,1127588,100135,896,1016,119,fouls.conceded
1001805,1127622,100135,930,1017,126,fouls.conceded
1001806,1127636,100135,944,1018,113,yellow.cards
1001807,1127652,100135,960,1019,121,yellow.cards
1001808,1127731,100135,1039,1020,121,fouls.conceded
1001809,1128058,100135,1366,1021,125,fouls.conceded
1001810,1128176,100135,1484,1022,120,fouls.conceded
1001811,1128176,100135,1484,1023,,yellow.cards
1001812,1128225,100135,1533,1024,109,yellow.cards
1001813,1128316,100135,1624,1025,112,fouls.won
1001814,1128417,100054,69,1001,111,fouls.conceded
1001815,1128597,100054,249,1002,110,fouls.conceded
1001816,1128618,100054,270,1003,120,fouls.conceded
1001817,1128623,100054,275,1004,107,fouls.conceded
1001818,1128995,100054,647,1005,110,fouls.conceded
1001819,1129078,100054,730,1006,106,fouls.conceded
1001820,1129106,100054,758,1007,107,fouls.conceded
1001821,1129205,100054,857,1008,116,fouls.won
1001822,1129285,100054,937,1009,120,fouls.conceded
1001823,1129350,100054,1002,1010,110,yellow.cards
1001824,1129424,100054,1076,1011,108,fouls.conceded
1001825,1129536,100054,1188,1012,107,fouls.conceded
1001826,1129563,100054,1215,1013,112,yellow.cards
1001827,1129733,100054,1385,1014,121,fouls.conceded
1001828,1129778,100054,1430,1015,108,fouls.conceded
1001829,1129930,100111,117,1001,104,fouls.conceded
1001830,1130517,100111,704,1002,104,fouls.won
1001831,1130627,100111,814,1003,122,fouls.won
1001832,1130695,100111,882,1004,122,fouls.conceded
1001833,1130783,100111,970,1005,120,fouls.conceded
1001834,1131058,100111,1245,1006,126,fouls.conceded
1001835,1131072,100111,1259,1007,112,fouls.won
1001836,1131221,100111,1408,1008,128,fouls.conceded
1001837,1131237,100111,1424,1009,126,fouls.conceded
1001838,1131237,100111,1424,1010,126,yellow.cards
1001839,1131365,100069,115,1001,122,fouls.conceded
1001840,1131380,100069,130,1002,120,fouls.conceded
1001841,1131500,100069,250,1003,106,fouls.conceded
1001842,1131567,100069,317,1004,115,fouls.won
1001843,1131597,100069,347,1005,121,fouls.conceded
1001844,1131665,100069,415,1006,121,fouls.conceded
1001845,1131668,100069,418,1007,124,fouls.conceded
1001846,1131668,100069,418,1008,124,penalties.conceded
1001847,1131744,100069,494,1009,121,fouls.won
1001848,1131744,100069,494,1010,120,fouls.conceded
1001849,1131784,100069,534,1011,124,fouls.won
1001850,1131856,100069,606,1012,102,fouls.conceded
1001851,1131864,100069,614,1013,106,fouls.won
1001852,1131921,100069,671,1014,109,fouls.conceded
1001853,1132101,100069,851,1015,125,fouls.conceded
1001854,1132111,100069,861,1016,125,fouls.conceded
1001855,1132181,100069,931,1017,109,fouls.conceded
1001856,1132230,100069,980,1018,126,fouls.conceded
1001857,1132246,100069,996,1019,125,fouls.conceded
1001858,1132379,100069,1129,1020,105,fouls.won
1001859,1132398,100069,1148,1021,102,fouls.conceded
1001860,1132429,100069,1179,1022,109,fouls.conceded
1001861,1132445,100069,1195,1023,109,fouls.conceded
1001862,1132487,100069,1237,1024,107,fouls.conceded
1001863,1132498,100069,1248,1025,113,fouls.won
1001864,1132541,100069,1291,1026,126,fouls.conceded
1001865,1132546,100069,1296,1027,102,fouls.conceded
1001866,1132559,100069,1309,1028,106,fouls.won
1001867,1132618,100090,18,1001,107,fouls.conceded
1001868,1132729,100090,129,1002,120,fouls.conceded
1001869,1132736,100090,136,1003,120,fouls.conceded
1001870,1132764,100090,164,1004,108,fouls.conceded
1001871,1133068,100090,468,1005,121,fouls.conceded
1001872,1133077,100090,477,1006,117,fouls.conceded
1001873,1133128,100090,528,1007,107,fouls.conceded
1001874,1133155,100090,555,1008,116,fouls.conceded
1001875,1133211,100090,611,1009,119,fouls.won
1001876,1133374,100090,774,1010,104,fouls.conceded
1001877,1133384,100090,784,1011,117,fouls.conceded
1001878,1133393,100090,793,1012,106,fouls.conceded
1001879,1133458,100090,858,1013,122,fouls.conceded
1001880,1133486,100090,886,1014,102,fouls.conceded
1001881,1133486,100090,886,1015,102,yellow.cards
1001882,1133507,100090,907,1016,102,fouls.conceded
1001883,1133523,100090,923,1017,114,fouls.conceded
1001884,1133578,100090,978,1018,117,fouls.conceded
1001885,1133587,100090,987,1019,121,fouls.conceded
1001886,1133651,100090,1051,1020,104,fouls.conceded
1001887,1133708,100090,1108,1021,124,fouls.won
1001888,1133854,100090,1254,1022,121,fouls.conceded
1001889,1133876,100090,1276,1023,127,fouls.conceded
1001890,1133928,100090,1328,1024,106,fouls.conceded
1001891,1133949,100123,12,1001,109,fouls.conceded
1001892,1134077,100123,140,1002,119,fouls.conceded
1001893,1134154,100123,217,1003,116,fouls.conceded
1001894,1134177,100123,240,1004,120,fouls.won
1001895,1134216,100123,279,1005,110,fouls.conceded
1001896,1134276,100123,339,1006,105,fouls.conceded
1001897,1134399,100123,462,1007,106,fouls.conceded
1001898,1134457,100123,520,1008,124,fouls.won
1001899,1134515,100123,578,1009,118,fouls.conceded
1001900,1134595,100123,658,1010,104,fouls.conceded
1001901,1134728,100123,791,1011,117,fouls.conceded
1001902,1134877,100123,940,1012,112,fouls.conceded
1001903,1134882,100123,945,1013,102,fouls.conceded
1001904,1134955,100123,1018,1014,120,fouls.conceded
1001905,1134959,100123,1022,1015,108,fouls.conceded
1001906,1134988,100123,1051,1016,112,fouls.conceded
1001907,1134998,100123,1061,1017,125,fouls.conceded
1001908,1135156,100123,1219,1018,104,fouls.conceded
1001909,1135278,100123,1341,1019,122,fouls.conceded
1001910,1135320,100123,1383,1020,112,yellow.cards
1001911,1135322,100123,1385,1021,127,fouls.conceded
1001912,1135338,100123,1401,1022,112,fouls.conceded
1001913,1135602,100132,207,1001,117,fouls.won
1001914,1135701,100132,306,1002,122,fouls.won
1001915,1135777,100132,382,1003,110,fouls.won
1001916,1135793,100132,398,1004,105,fouls.won
1001917,1135922,100132,527,1005,106,fouls.conceded
1001918,1136005,100132,610,1006,116,fouls.conceded
1001919,1136215,100132,820,1007,123,fouls.conceded
1001920,1136271,100132,876,1008,119,yellow.cards
1001921,1136437,100132,1042,1009,108,fouls.conceded
1001922,1136458,100132,1063,1010,122,fouls.conceded
1001923,1136468,100132,1073,1011,112,fouls.conceded
1001924,1136529,100132,1134,1012,127,fouls.conceded
1001925,1136543,100132,1148,1013,115,fouls.won
1001926,1136715,100132,1320,1014,120,fouls.conceded
1001927,1136913,100076,174,1001,109,fouls.conceded
1001928,1137058,100076,319,1002,106,fouls.conceded
1001929,1137178,100076,439,1003,125,fouls.conceded
1001930,1137408,100076,669,1004,122,fouls.won
1001931,1137531,100076,792,1005,110,fouls.conceded
1001932,1137545,100076,806,1006,122,fouls.conceded
1001933,1137561,100076,822,1007,104,fouls.conceded
1001934,1137622,100076,883,1008,102,fouls.won
1001935,1137664,100076,925,1009,121,fouls.conceded
1001936,1137719,100076,980,1010,118,fouls.conceded
1001937,1137854,100076,1115,1011,112,fouls.won
1001938,1138007,100076,1268,1012,119,fouls.won
1001939,1138081,100076,1342,1013,107,fouls.conceded
1001940,1138197,100076,1458,1014,125,fouls.conceded
1001941,1138314,100042,9,1001,111,fouls.conceded
1001942,1138601,100042,296,1002,116,fouls.conceded
1001943,1138626,100042,321,1003,103,fouls.conceded
1001944,1138679,100042,374,1004,117,fouls.conceded
1001945,1138726,100042,421,1005,105,fouls.conceded
1001946,1138762,100042,457,1006,102,fouls.won
1001947,1139004,100042,699,1007,116,fouls.conceded
1001948,1139004,100042,699,1008,,yellow.cards
1001949,1139257,100042,952,1009,105,fouls.conceded
1001950,1139436,100042,1131,1010,105,yellow.cards
1001951,1139535,100042,1230,1011,127,fouls.conceded
1001952,1139594,100042,1289,1012,103,fouls.won
1001953,1139605,100042,1300,1013,121,fouls.conceded
1001954,1139617,100042,1312,1014,117,fouls.won
1001955,1139649,100098,3,1001,123,fouls.conceded
1001956,1139872,100098,226,1002,119,fouls.won
1001957,1139884,100098,238,1003,106,fouls.conceded
1001958,1139890,100098,244,1004,124,fouls.conceded
1001959,1140371,100098,725,1005,102,fouls.conceded
1001960,1140429,100098,783,1006,118,fouls.won
1001961,1140517,100098,871,1007,106,fouls.conceded
1001962,1140523,100098,877,1008,119,fouls.conceded
1001963,1140892,100098,1246,1009,123,fouls.conceded
1001964,1140930,100098,1284,1010,113,fouls.conceded
1001965,1140970,100098,1324,1011,102,fouls.conceded
1001966,1141003,100098,1357,1012,127,fouls.conceded
1001967,1141157,100051,63,1001,116,fouls.conceded
1001968,1141157,100051,63,1002,116,yellow.cards
1001969,1141238,100051,144,1003,119,fouls.conceded
1001970,1141269,100051,175,1004,121,fouls.won
1001971,1141499,100051,405,1005,108,fouls.conceded
1001972,1141547,100051,453,1006,102,fouls.conceded
1001973,1141615,100051,521,1007,123,fouls.conceded
1001974,1141655,100051,561,1008,122,fouls.conceded
1001975,1141720,100051,626,1009,120,fouls.won
1001976,1141746,100051,652,1010,120,fouls.conceded
1001977,1141840,100051,746,1011,120,fouls.conceded
1001978,1141844,100051,750,1012,125,fouls.won
1001979,1142006,100051,912,1013,103,fouls.conceded
1001980,1142110,100051,1016,1014,121,fouls.conceded
1001981,1142238,100051,1144,1015,104,fouls.conceded
1001982,1142242,100051,1148,1016,104,penalties.conceded
1001983,1142243,100051,1149,1017,101,yellow.cards
1001984,1142313,100051,1219,1018,118,fouls.conceded
1001985,1142451,100051,1357,1019,128,fouls.conceded
1001986,1142500,100051,1406,1020,118,fouls.conceded
1001987,1142519,100051,1425,1021,128,fouls.conceded
1001988,1142519,100051,1425,1022,128,yellow.cards
1001989,1142563,100051,1469,1023,120,fouls.conceded
1001990,1142667,100087,101,1001,101,fouls.conceded
1001991,1142705,100087,139,1002,108,fouls.conceded
1001992,1142847,100087,281,1003,119,fouls.conceded
1001993,1143001,100087,435,1004,118,fouls.conceded
1001994,1143135,100087,569,1005,120,fouls.won
1001995,1143198,100087,632,1006,120,fouls.conceded
1001996,1143198,100087,632,1007,120,yellow.cards
1001997,1143382,100087,816,1008,102,fouls.conceded
1001998,1143491,100087,925,1009,117,fouls.conceded
1001999,1143605,100087,1039,1010,101,fouls.conceded
1002000,1143611,100087,1045,1011,107,fouls.won
1002001,1143629,100087,1063,1012,125,fouls.conceded
1002002,1143779,100087,1213,1013,110,fouls.won
1002003,1143849,100087,1283,1014,109,fouls.won
1002004,1143904,100087,1338,1015,102,fouls.conceded
1002005,1144004,100062,98,1001,108,fouls.conceded
1002006,1144040,100062,134,1002,107,fouls.conceded
1002007,1144079,100062,173,1003,122,fouls.conceded
1002008,1144207,100062,301,1004,119,fouls.conceded
1002009,1144319,100062,413,1005,124,fouls.conceded
1002010,1144482,100062,576,1006,124,fouls.conceded
1002011,1144561,100062,655,1007,124,fouls.conceded
1002012,1144585,100062,679,1008,110,fouls.conceded
1002013,1144719,100062,813,1009,110,fouls.conceded
1002014,1145098,100062,1192,1010,125,fouls.conceded
1002015,1145134,100062,1228,1011,106,fouls.conceded
1002016,1145134,100062,1228,1012,106,yellow.cards
1002017,1145387,100062,1481,1013,117,penalties.conceded
1002018,1145420,100062,1514,1014,122,fouls.conceded
1002019,1145474,100048,36,1001,105,fouls.conceded
1002020,1145573,100048,135,1002,118,fouls.conceded
1002021,1145598,100048,160,1003,107,fouls.conceded
1002022,1145633,100048,195,1004,105,fouls.conceded
1002023,1145736,100048,298,1005,107,fouls.conceded
1002024,1145776,100048,338,1006,118,fouls.conceded
1002025,1145791,100048,353,1007,118,fouls.conceded
1002026,1145838,100048,400,1008,101,fouls.won
1002027,1145909,100048,471,1009,118,fouls.conceded
1002028,1145959,100048,521,1010,108,fouls.conceded
1002029,1146024,100048,586,1011,123,fouls.conceded
1002030,1146223,100048,785,1012,119,fouls.conceded
1002031,1146304,100048,866,1013,118,fouls.won
1002032,1146521,100048,1083,1014,110,fouls.conceded
1002033,1146557,100048,1119,1015,127,fouls.conceded
1002034,1146613,100048,1175,1016,104,fouls.conceded
1002035,1146703,100048,1265,1017,124,fouls.conceded
1002036,1146852,100072,5,1001,,fouls.won
1002037,1147039,100072,192,1002,116,fouls.won
1002038,1147057,100072,210,1003,107,fouls.conceded
1002039,1147177,100072,330,1004,120,fouls.conceded
1002040,1147199,100072,352,1005,104,fouls.won
1002041,1147258,100072,411,1006,102,fouls.conceded
1002042,1147379,100072,532,1007,102,fouls.conceded
1002043,1147393,100072,546,1008,118,fouls.conceded
1002044,1147826,100072,979,1009,119,fouls.conceded
1002045,1147872,100072,1025,1010,107,fouls.conceded
1002046,1147893,100072,1046,1011,103,fouls.conceded
1002047,1148083,100072,1236,1012,106,fouls.conceded
1002048,1148096,100072,1249,1013,116,fouls.conceded
1002049,1148370,100101,70,1001,103,fouls.conceded
1002050,1148480,100101,180,1002,125,fouls.conceded
1002051,1148534,100101,234,1003,121,fouls.conceded
1002052,1148596,100101,296,1004,122,penalties.conceded
1002053,1148737,100101,437,1005,116,fouls.conceded
1002054,1148768,100101,468,1006,123,fouls.conceded
1002055,1148817,100101,517,1007,105,fouls.conceded
1002056,1148968,100101,668,1008,111,fouls.conceded
1002057,1148974,100101,674,1009,123,fouls.conceded
1002058,1149043,100101,743,1010,122,fouls.conceded
1002059,1149078,100101,778,1011,105,fouls.conceded
1002060,1149142,100101,842,1012,105,fouls.conceded
1002061,1149170,100101,870,1013,107,fouls.conceded
1002062,1149181,100101,881,1014,116,fouls.conceded
1002063,1149356,100101,1056,1015,103,fouls.won
1002064,1149396,100101,1096,1016,122,fouls.conceded
1002065,1149534,100101,1234,1017,113,yellow.cards
1002066,1149696,100101,1396,1018,121,fouls.conceded
1002067,1149766,100056,64,1001,102,fouls.conceded
1002068,1149787,100056,85,1002,108,fouls.conceded
1002069,1150174,100056,472,1003,122,fouls.conceded
1002070,1150288,100056,586,1004,120,fouls.conceded
1002071,1150480,100056,778,1005,120,fouls.conceded
1002072,1150506,100056,804,1006,122,fouls.conceded
1002073,1150578,100056,876,1007,101,fouls.won
1002074,1150711,100056,1009,1008,115,fouls.conceded
1002075,1150864,100056,1162,1009,105,fouls.won
1002076,1150960,100056,1258,1010,105,fouls.won
1002077,1150986,100056,1284,1011,120,fouls.conceded
1002078,1150986,100056,1284,1012,120,yellow.cards
1002079,1151020,100056,1318,1013,102,fouls.won
1002080,1151026,100056,1324,1014,109,fouls.conceded
1002081,1151157,100109,79,1001,122,fouls.won
1002082,1151181,100109,103,1002,108,fouls.won
1002083,1151294,100109,216,1003,118,fouls.conceded
1002084,1151338,100109,260,1004,110,fouls.conceded
1002085,1151356,100109,278,1005,117,fouls.won
1002086,1151361,100109,283,1006,109,fouls.conceded
1002087,1151494,100109,416,1007,115,fouls.won
1002088,1151537,100109,459,1008,116,fouls.conceded
1002089,1151630,100109,552,1009,106,fouls.conceded
1002090,1151795,100109,717,1010,120,fouls.conceded
1002091,1151800,100109,722,1011,116,fouls.won
1002092,1151832,100109,754,1012,111,fouls.conceded
1002093,1151870,100109,792,1013,109,fouls.conceded
1002094,1151926,100109,848,1014,116,fouls.conceded
1002095,1151926,100109,848,1015,116,yellow.cards
1002096,1151981,100109,903,1016,105,fouls.won
1002097,1152047,100109,969,1017,120,yellow.cards
1002098,1152112,100109,1034,1018,105,yellow.cards
1002099,1152142,100109,1064,1019,112,fouls.conceded
1002100,1152161,100109,1083,1020,117,fouls.conceded
1002101,1152188,100109,1110,1021,113,fouls.conceded
1002102,1152206,100109,1128,1022,113,fouls.conceded
1002103,1152215,100109,1137,1023,125,fouls.conceded
1002104,1152378,100109,1300,1024,115,fouls.conceded
1002105,1152540,100038,122,1001,124,fouls.conceded
1002106,1152591,100038,173,1002,107,fouls.won
1002107,1152643,100038,225,1003,107,fouls.conceded
1002108,1152662,100038,244,1004,107,fouls.conceded
1002109,1152767,100038,349,1005,118,fouls.won
1002110,1152848,100038,430,1006,117,fouls.conceded
1002111,1152871,100038,453,1007,118,fouls.won
1002112,1152931,100038,513,1008,103,fouls.won
1002113,1152950,100038,532,1009,125,fouls.won
1002114,1152987,100038,569,1010,103,fouls.conceded
1002115,1152990,100038,572,1011,109,penalties.conceded
1002116,1152990,100038,572,1012,101,yellow.cards
1002117,1153088,100038,670,1013,109,fouls.conceded
1002118,1153304,100038,886,1014,103,fouls.conceded
1002119,1153521,100038,1103,1015,106,fouls.conceded
1002120,1153572,100038,1154,1016,124,fouls.conceded
1002121,1153599,100038,1181,1017,114,fouls.conceded
1002122,1153667,100038,1249,1018,114,fouls.conceded
1002123,1153667,100038,1249,1019,114,yellow.cards
1002124,1153683,100038,1265,1020,105,fouls.conceded
1002125,1154155,100128,282,1001,110,fouls.conceded
1002126,1154203,100128,330,1002,108,fouls.conceded
1002127,1154252,100128,379,1003,119,fouls.conceded
1002128,1154312,100128,439,1004,108,fouls.won
1002129,1154381,100128,508,1005,120,fouls.conceded
1002130,1154513,100128,640,1006,104,fouls.won
1002131,1154537,100128,664,1007,106,fouls.conceded
1002132,1154859,100128,986,1008,121,fouls.conceded
1002133,1154904,100128,1031,1009,125,fouls.conceded
1002134,1154955,100128,1082,1010,121,fouls.conceded
1002135,1154970,100128,1097,1011,118,fouls.conceded
1002136,1155005,100128,1132,1012,108,fouls.conceded
1002137,1155110,100128,1237,1013,117,fouls.conceded
1002138,1155197,100128,1324,1014,109,fouls.conceded
1002139,1155264,100128,1391,1015,114,fouls.conceded
1002140,1155297,100128,1424,1016,125,fouls.conceded
1002141,1155423,100096,94,1001,111,fouls.won
1002142,1155511,100096,182,1002,110,fouls.conceded
1002143,1155578,100096,249,1003,123,fouls.won
1002144,1155662,100096,333,1004,102,fouls.conceded
1002145,1155662,100096,333,1005,102,yellow.cards
1002146,1155679,100096,350,1006,119,fouls.conceded
1002147,1155775,100096,446,1007,107,fouls.conceded
1002148,1155775,100096,446,1008,107,yellow.cards
1002149,1155780,100096,451,1009,106,fouls.won
1002150,1155863,100096,534,1010,120,fouls.conceded
1002151,1155976,100096,647,1011,119,fouls.won
1002152,1156018,100096,689,1012,108,fouls.won
1002153,1156079,100096,750,1013,109,fouls.won
1002154,1156240,100096,911,1014,121,fouls.won
1002155,1156267,100096,938,1015,116,fouls.won
1002156,1156452,100096,1123,1016,123,fouls.conceded
1002157,1156516,100096,1187,1017,107,fouls.conceded
1002158,1156660,100096,1331,1018,106,fouls.conceded
1002159,1156689,100096,1360,1019,106,fouls.conceded
