uniq_evtype_id,uniq_event_id,match_id,event,evtype_id,play_type
1044718,1176952,100110,403,1084,corner.crosses
1044719,1176972,100110,423,1085,lay.off
1044720,1176974,100110,425,1086,goal.kick
1044721,1176974,100110,425,1087,launch
1044722,1176979,100110,430,1088,headed
1044723,1176981,100110,432,1089,through
1044724,1176982,100110,433,1090,launch
1044725,1176987,100110,438,1091,free.kick
1044726,1176987,100110,438,1092,launch
1044727,1176988,100110,439,1093,through
1044728,1176995,100110,446,1094,launch
1044729,1177003,100110,454,1095,launch
1044730,1177019,100110,470,1096,through
1044731,1177026,100110,477,1097,lay.off
1044732,1177028,100110,479,1098,through
1044733,1177035,100110,486,1099,launch
1044734,1177036,100110,487,1100,headed
1044735,1177039,100110,490,1101,switch
1044736,1177040,100110,491,1102,corner.crosses
1044737,1177050,100110,501,1103,gk.throws
1044738,1177063,100110,514,1104,lay.off
1044739,1177067,100110,518,1105,through
1044740,1177072,100110,523,1106,through
1044741,1177075,100110,526,1107,free.kick
1044742,1177075,100110,526,1108,deep.crosses
1044743,1177076,100110,527,1109,gk.throws
1044744,1177081,100110,532,1110,through
1044745,1177082,100110,533,1111,flick.on
1044746,1177085,100110,536,1112,free.kick
1044747,1177085,100110,536,1113,launch
1044748,1177094,100110,545,1114,corner.kick
1044749,1177095,100110,546,1115,corner.crosses
1044750,1177097,100110,548,1116,free.kick
1044751,1177099,100110,550,1117,switch
1044752,1177102,100110,553,1118,switch
1044753,1177112,100110,563,1119,gk.throws
1044754,1177121,100110,572,1120,free.kick
1044755,1177124,100110,575,1121,free.kick
1044756,1177139,100110,590,1122,through
1044757,1177144,100110,595,1123,corner.crosses
1044758,1177145,100110,596,1124,headed
1044759,1177158,100110,609,1125,free.kick
1044760,1177158,100110,609,1126,deep.crosses
1044761,1177169,100110,620,1127,corner.crosses
1044762,1177170,100110,621,1128,gk.drop.kick
1044763,1177172,100110,623,1129,launch
1044764,1177174,100110,625,1130,headed
1044765,1177175,100110,626,1131,corner.crosses
1044766,1177176,100110,627,1132,headed
1044767,1177179,100110,630,1133,free.kick
1044768,1177179,100110,630,1134,deep.crosses
1044769,1177186,100110,637,1135,launch
1044770,1177187,100110,638,1136,through
1044771,1177189,100110,640,1137,flick.on
1044772,1177189,100110,640,1138,headed
1044773,1177191,100110,642,1139,corner.crosses
1044774,1177198,100110,649,1140,deep.crosses
1044775,1177200,100110,651,1141,headed
1044776,1177202,100110,653,1142,corner.crosses
1044777,1177217,100110,668,1143,launch
1044778,1177218,100110,669,1144,flick.on
1044779,1177226,100110,677,1145,through
1044780,1177236,100110,687,1146,launch
1044781,1177238,100110,689,1147,launch
1044782,1177246,100110,697,1148,through
1044783,1177247,100110,698,1149,lay.off
1044784,1177257,100110,708,1150,launch
1044785,1177262,100110,713,1151,through
1044786,1177263,100110,714,1152,gk.throws
1044787,1177265,100110,716,1153,launch
1044788,1177267,100110,718,1154,headed
1044789,1177267,100110,718,1155,flick.on
1044790,1177269,100110,720,1156,launch
1044791,1177271,100110,722,1157,headed
1044792,1177277,100110,728,1158,headed
1044793,1177279,100110,730,1159,headed
1044794,1177283,100110,734,1160,launch
1044795,1177285,100110,736,1161,headed
1044796,1177304,100110,755,1162,lay.off
1044797,1177308,100110,759,1163,through
1044798,1177314,100110,765,1164,lay.off
1044799,1177316,100110,767,1165,through
1044800,1177317,100110,768,1166,headed
1044801,1177317,100110,768,1167,flick.on
1044802,1177321,100110,772,1168,launch
1044803,1177323,100110,774,1169,headed
1044804,1177324,100110,775,1170,lay.off
1044805,1177331,100110,782,1171,through
1044806,1177332,100110,783,1172,lay.off
1044807,1177339,100110,790,1173,flick.on
1044808,1177339,100110,790,1174,through
1044809,1177341,100110,792,1175,launch
1044810,1177343,100110,794,1176,headed
1044811,1177345,100110,796,1177,through
1044812,1177348,100110,799,1178,switch
1044813,1177363,100110,814,1179,through
1044814,1177365,100110,816,1180,corner.crosses
1044815,1177366,100110,817,1181,gk.throws
1044816,1177370,100110,821,1182,headed
1044817,1177374,100110,825,1183,launch
1044818,1177382,100110,833,1184,through
1044819,1177391,100110,842,1185,flick.on
1044820,1177397,100110,848,1186,through
1044821,1177399,100110,850,1187,lay.off
1044822,1177402,100110,853,1188,lay.off
1044823,1177406,100110,857,1189,through
1044824,1177420,100110,871,1190,through
1044825,1177420,100110,871,1191,corner.crosses
1044826,1177431,100110,882,1192,launch
1044827,1177431,100110,882,1193,through
1044828,1177435,100110,886,1194,through
1044829,1177439,100110,890,1195,through
1044830,1177440,100110,891,1196,lay.off
1044831,1177446,100110,897,1197,through
1044832,1177448,100110,899,1198,goal.kick
1044833,1177448,100110,899,1199,launch
1044834,1177451,100110,902,1200,headed
1044835,1177453,100110,904,1201,through
1044836,1177454,100110,905,1202,headed
1044837,1177464,100110,915,1203,free.kick
1044838,1177474,100110,925,1204,launch
1044839,1177480,100110,931,1205,free.kick
1044840,1177482,100110,933,1206,lay.off
1044841,1177484,100110,935,1207,flick.on
1044842,1177484,100110,935,1208,through
1044843,1177489,100110,940,1209,through
1044844,1177495,100110,946,1210,corner.crosses
1044845,1177496,100110,947,1211,goal.kick
1044846,1177496,100110,947,1212,launch
1044847,1177498,100110,949,1213,headed
1044848,1177502,100110,953,1214,through
1044849,1177503,100110,954,1215,gk.throws
1044850,1177509,100110,960,1216,corner.kick
1044851,1177509,100110,960,1217,corner.crosses
1044852,1177511,100110,962,1218,headed
1044853,1177512,100110,963,1219,goal.kick
1044854,1177512,100110,963,1220,launch
1044855,1177515,100110,966,1221,through
1044856,1177520,100110,971,1222,corner.crosses
1044857,1177522,100110,973,1223,launch
1044858,1177523,100110,974,1224,headed
1044859,1177523,100110,974,1225,flick.on
1044860,1177525,100110,976,1226,through
1044861,1177526,100110,977,1227,through
1044862,1177530,100110,981,1228,lay.off
1044863,1177532,100110,983,1229,corner.crosses
1044864,1177533,100110,984,1230,headed
1044865,1177533,100110,984,1231,flick.on
1044866,1177537,100110,988,1232,corner.kick
1044867,1177537,100110,988,1233,corner.crosses
1044868,1177543,100110,994,1234,through
1044869,1177546,100110,997,1235,lay.off
1044870,1177548,100110,999,1236,headed
1044871,1177548,100110,999,1237,flick.on
1044872,1177551,100110,1002,1238,launch
1044873,1177553,100110,1004,1239,headed
1044874,1177555,100110,1006,1240,headed
1044875,1177557,100110,1008,1241,headed
1044876,1177558,100110,1009,1242,lay.off
1044877,1177563,100110,1014,1243,lay.off
1044878,1177568,100110,1019,1244,corner.crosses
1044879,1177571,100110,1022,1245,launch
1044880,1177573,100110,1024,1246,headed
1044881,1177585,100110,1036,1247,through
1044882,1177586,100110,1037,1248,lay.off
1044883,1177587,100110,1038,1249,lay.off
1044884,1177588,100110,1039,1250,switch
1044885,1177589,100110,1040,1251,free.kick
1044886,1177589,100110,1040,1252,through
1044887,1177600,100110,1051,1253,flick.on
1044888,1177606,100110,1057,1254,corner.crosses
1044889,1177607,100110,1058,1255,gk.throws
1044890,1177608,100110,1059,1256,launch
1044891,1177610,100110,1061,1257,headed
1044892,1177611,100110,1062,1258,headed
1044893,1177620,100110,1071,1259,launch
1044894,1177621,100110,1072,1260,headed
1044895,1177621,100110,1072,1261,lay.off
1044896,1177632,100110,1083,1262,free.kick
1044897,1177632,100110,1083,1263,corner.crosses
1044898,1177633,100110,1084,1264,corner.kick
1044899,1177634,100110,1085,1265,corner.crosses
1044900,1177636,100110,1087,1266,headed
1044901,1177636,100110,1087,1267,flick.on
1044902,1177638,100110,1089,1268,deep.crosses
1044903,1177642,100110,1093,1269,corner.crosses
1044904,1177646,100110,1097,1270,corner.crosses
1044905,1177647,100110,1098,1271,goal.kick
1044906,1177647,100110,1098,1272,launch
1044907,1177657,100110,1108,1273,through
1044908,1177659,100110,1110,1274,through
1044909,1177663,100110,1114,1275,corner.crosses
1044910,1177669,100110,1120,1276,launch
1044911,1177671,100110,1122,1277,headed
1044912,1177671,100110,1122,1278,flick.on
1044913,1177674,100110,1125,1279,lay.off
1044914,1177678,100110,1129,1280,free.kick
1044915,1177678,100110,1129,1281,launch
1044916,1177688,100110,1139,1282,corner.crosses
1044917,1177689,100110,1140,1283,headed
1044918,1177689,100110,1140,1284,flick.on
1044919,1177690,100110,1141,1285,goal.kick
1044920,1177690,100110,1141,1286,launch
1044921,1177692,100110,1143,1287,through
1044922,1177694,100110,1145,1288,through
1044923,1177695,100110,1146,1289,lay.off
1044924,1177698,100110,1149,1290,switch
1044925,1177700,100110,1151,1291,through
1044926,1177701,100110,1152,1292,headed
1044927,1177701,100110,1152,1293,flick.on
1044928,1177704,100110,1155,1294,goal.kick
1044929,1177705,100110,1156,1295,switch
1044930,1177710,100110,1161,1296,flick.on
1044931,1177712,100110,1163,1297,through
1044932,1177713,100110,1164,1298,gk.drop.kick
1044933,1177715,100110,1166,1299,headed
1044934,1177715,100110,1166,1300,flick.on
1044935,1177716,100110,1167,1301,through
1044936,1177720,100110,1171,1302,corner.crosses
1044937,1177722,100110,1173,1303,goal.kick
1044938,1177725,100110,1176,1304,through
1044939,1177735,100110,1186,1305,launch
1044940,1177740,100110,1191,1306,through
1044941,1177748,100110,1199,1307,launch
1044942,1177752,100110,1203,1308,lay.off
1044943,1177768,100110,1219,1309,through
1044944,1177771,100110,1222,1310,launch
1044945,1177773,100110,1224,1311,headed
1044946,1177773,100110,1224,1312,flick.on
1044947,1177775,100110,1226,1313,headed
1044948,1177776,100110,1227,1314,headed
1044949,1177776,100110,1227,1315,flick.on
1044950,1177777,100110,1228,1316,lay.off
1044951,1177783,100110,1234,1317,goal.kick
1044952,1177785,100110,1236,1318,launch
1044953,1177785,100110,1236,1319,through
1044954,1177787,100110,1238,1320,headed
1044955,1177788,100110,1239,1321,headed
1044956,1177793,100110,1244,1322,corner.kick
1044957,1177793,100110,1244,1323,corner.crosses
1044958,1177798,100110,1249,1324,lay.off
1044959,1177801,100110,1252,1325,through
1044960,1177809,100110,1260,1326,through
1044961,1177809,100110,1260,1327,corner.crosses
1044962,1177812,100110,1263,1328,headed
1044963,1177812,100110,1263,1329,flick.on
1044964,1177824,100110,1275,1330,free.kick
1044965,1177825,100110,1276,1331,switch
1044966,1177827,100110,1278,1332,through
1044967,1177828,100110,1279,1333,corner.crosses
1044968,1177838,100110,1289,1334,flick.on
1044969,1177848,100110,1299,1335,launch
1044970,1177850,100110,1301,1336,headed
1044971,1177853,100110,1304,1337,lay.off
1044972,1177856,100110,1307,1338,flick.on
1044973,1177861,100110,1312,1339,through
1044974,1177862,100110,1313,1340,corner.crosses
1044975,1177865,100110,1316,1341,corner.kick
1044976,1177865,100110,1316,1342,corner.crosses
1044977,1177869,100110,1320,1343,free.kick
1044978,1177869,100110,1320,1344,corner.crosses
1044979,1177873,100110,1324,1345,lay.off
1044980,1177874,100110,1325,1346,lay.off
1044981,1177876,100110,1327,1347,launch
1044982,1177878,100110,1329,1348,headed
1044983,1177880,100110,1331,1349,headed
1044984,1177885,100110,1336,1350,through
1044985,1177887,100110,1338,1351,goal.kick
1044986,1177887,100110,1338,1352,launch
1044987,1177891,100110,1342,1353,flick.on
1044988,1177892,100110,1343,1354,headed
1044989,1177892,100110,1343,1355,flick.on
1044990,1177911,100110,1362,1356,corner.crosses
1044991,1177921,100110,1372,1357,lay.off
1044992,1177925,100110,1376,1358,launch
1044993,1177927,100110,1378,1359,launch
1044994,1177929,100110,1380,1360,headed
1044995,1177942,100110,1393,1361,launch
1044996,1177942,100110,1393,1362,through
1044997,1177943,100110,1394,1363,headed
1044998,1177951,100110,1402,1364,corner.kick
1044999,1177952,100110,1403,1365,corner.crosses
1045000,1177960,100110,1411,1366,launch
1045001,1177965,100110,1416,1367,launch
1045002,1177966,100110,1417,1368,through
1045003,1177970,100110,1421,1369,through
1045004,1177972,100110,1423,1370,launch
1045005,1177974,100110,1425,1371,headed
1045006,1177975,100110,1426,1372,through
1045007,1177984,100110,1435,1373,goal.kick
1045008,1177984,100110,1435,1374,launch
1045009,1177987,100110,1438,1375,headed
1045010,1177988,100110,1439,1376,through
1045011,1177991,100110,1442,1377,switch
1045012,1177995,100110,1446,1378,free.kick
1045013,1177996,100110,1447,1379,launch
1045014,1178000,100070,3,1001,launch
1045015,1178003,100070,6,1002,flick.on
1045016,1178004,100070,7,1003,through
1045017,1178005,100070,8,1004,crosses
1045018,1178007,100070,10,1005,throw.in
1045019,1178018,100070,21,1006,launch
1045020,1178023,100070,26,1007,launch
1045021,1178035,100070,38,1008,goal.kick
1045022,1178035,100070,38,1009,launch
1045023,1178039,100070,42,1010,through
1045024,1178043,100070,46,1011,through
1045025,1178047,100070,50,1012,throw.in
1045026,1178062,100070,65,1013,throw.in
1045027,1178067,100070,70,1014,crosses
1045028,1178068,100070,71,1015,headed
1045029,1178069,100070,72,1016,goal.kick
1045030,1178069,100070,72,1017,launch
1045031,1178070,100070,73,1018,throw.in
1045032,1178072,100070,75,1019,through
1045033,1178074,100070,77,1020,free.kick
1045034,1178075,100070,78,1021,launch
1045035,1178076,100070,79,1022,throw.in
1045036,1178086,100070,89,1023,launch
1045037,1178090,100070,93,1024,lay.off
1045038,1178092,100070,95,1025,throw.in
1045039,1178100,100070,103,1026,through
1045040,1178103,100070,106,1027,goal.kick
1045041,1178103,100070,106,1028,launch
1045042,1178106,100070,109,1029,headed
1045043,1178107,100070,110,1030,through
1045044,1178109,100070,112,1031,launch
1045045,1178111,100070,114,1032,launch
1045046,1178112,100070,115,1033,throw.in
1045047,1178117,100070,120,1034,lay.off
1045048,1178119,100070,122,1035,goal.kick
1045049,1178119,100070,122,1036,launch
1045050,1178125,100070,128,1037,lay.off
1045051,1178126,100070,129,1038,switch
1045052,1178126,100070,129,1039,launch
1045053,1178131,100070,134,1040,launch
1045054,1178133,100070,136,1041,free.kick
1045055,1178133,100070,136,1042,launch
1045056,1178135,100070,138,1043,throw.in
1045057,1178138,100070,141,1044,lay.off
1045058,1178140,100070,143,1045,switch
1045059,1178144,100070,147,1046,goal.kick
1045060,1178144,100070,147,1047,launch
1045061,1178152,100070,155,1048,headed
1045062,1178153,100070,156,1049,headed
1045063,1178153,100070,156,1050,flick.on
1045064,1178160,100070,163,1051,launch
1045065,1178160,100070,163,1052,through
1045066,1178162,100070,165,1053,free.kick
1045067,1178163,100070,166,1054,corner.kick
1045068,1178164,100070,167,1055,crosses
1045069,1178165,100070,168,1056,corner.kick
1045070,1178169,100070,172,1057,gk.throws
1045071,1178174,100070,177,1058,lay.off
1045072,1178175,100070,178,1059,through
1045073,1178176,100070,179,1060,crosses
1045074,1178178,100070,181,1061,crosses
1045075,1178179,100070,182,1062,lay.off
1045076,1178183,100070,186,1063,crosses
1045077,1178185,100070,188,1064,headed
1045078,1178186,100070,189,1065,goal.kick
1045079,1178186,100070,189,1066,launch
1045080,1178192,100070,195,1067,through
1045081,1178193,100070,196,1068,throw.in
1045082,1178196,100070,199,1069,free.kick
1045083,1178196,100070,199,1070,launch
1045084,1178201,100070,204,1071,free.kick
1045085,1178209,100070,212,1072,throw.in
1045086,1178210,100070,213,1073,headed
1045087,1178210,100070,213,1074,lay.off
1045088,1178212,100070,215,1075,launch
1045089,1178217,100070,220,1076,crosses
1045090,1178221,100070,224,1077,headed
1045091,1178232,100070,235,1078,through
1045092,1178234,100070,237,1079,launch
1045093,1178236,100070,239,1080,free.kick
1045094,1178237,100070,240,1081,crosses
1045095,1178238,100070,241,1082,through
1045096,1178239,100070,242,1083,goal.kick
1045097,1178239,100070,242,1084,launch
1045098,1178240,100070,243,1085,launch
1045099,1178242,100070,245,1086,free.kick
1045100,1178242,100070,245,1087,crosses
1045101,1178248,100070,251,1088,crosses
1045102,1178251,100070,254,1089,headed
1045103,1178254,100070,257,1090,lay.off
1045104,1178255,100070,258,1091,crosses
1045105,1178259,100070,262,1092,free.kick
1045106,1178259,100070,262,1093,launch
1045107,1178262,100070,265,1094,throw.in
1045108,1178263,100070,266,1095,launch
1045109,1178265,100070,268,1096,through
1045110,1178266,100070,269,1097,lay.off
1045111,1178267,100070,270,1098,crosses
1045112,1178274,100070,277,1099,goal.kick
1045113,1178281,100070,284,1100,launch
1045114,1178283,100070,286,1101,lay.off
1045115,1178284,100070,287,1102,launch
1045116,1178287,100070,290,1103,launch
1045117,1178288,100070,291,1104,headed
1045118,1178288,100070,291,1105,flick.on
1045119,1178293,100070,296,1106,crosses
1045120,1178300,100070,303,1107,through
1045121,1178301,100070,304,1108,gk.throws
1045122,1178303,100070,306,1109,switch
1045123,1178304,100070,307,1110,launch
1045124,1178310,100070,313,1111,crosses
1045125,1178318,100070,321,1112,goal.kick
1045126,1178318,100070,321,1113,launch
1045127,1178329,100070,332,1114,through
1045128,1178331,100070,334,1115,launch
1045129,1178332,100070,335,1116,throw.in
1045130,1178341,100070,344,1117,launch
1045131,1178350,100070,353,1118,flick.on
1045132,1178351,100070,354,1119,throw.in
1045133,1178352,100070,355,1120,headed
1045134,1178353,100070,356,1121,headed
1045135,1178356,100070,359,1122,throw.in
1045136,1178358,100070,361,1123,throw.in
1045137,1178361,100070,364,1124,lay.off
1045138,1178378,100070,381,1125,launch
1045139,1178382,100070,385,1126,through
1045140,1178385,100070,388,1127,crosses
1045141,1178385,100070,388,1128,corner.kick
1045142,1178386,100070,389,1129,goal.kick
1045143,1178386,100070,389,1130,launch
1045144,1178394,100070,397,1131,throw.in
1045145,1178394,100070,397,1132,crosses
1045146,1178398,100070,401,1133,crosses
1045147,1178400,100070,403,1134,free.kick
1045148,1178400,100070,403,1135,crosses
1045149,1178402,100070,405,1136,through
1045150,1178404,100070,407,1137,crosses
1045151,1178405,100070,408,1138,throw.in
1045152,1178407,100070,410,1139,throw.in
1045153,1178415,100070,418,1140,launch
1045154,1178418,100070,421,1141,lay.off
1045155,1178420,100070,423,1142,free.kick
1045156,1178422,100070,425,1143,free.kick
1045157,1178422,100070,425,1144,crosses
1045158,1178424,100070,427,1145,crosses
1045159,1178428,100070,431,1146,headed
1045160,1178437,100070,440,1147,crosses
1045161,1178446,100070,449,1148,through
1045162,1178448,100070,451,1149,gk.drop.kick
1045163,1178448,100070,451,1150,launch
1045164,1178449,100070,452,1151,throw.in
1045165,1178458,100070,461,1152,launch
1045166,1178460,100070,463,1153,launch
1045167,1178460,100070,463,1154,switch
1045168,1178461,100070,464,1155,throw.in
1045169,1178467,100070,470,1156,crosses
1045170,1178468,100070,471,1157,crosses
1045171,1178472,100070,475,1158,lay.off
1045172,1178482,100070,485,1159,crosses
1045173,1178485,100070,488,1160,launch
1045174,1178486,100070,489,1161,headed
1045175,1178487,100070,490,1162,crosses
1045176,1178495,100070,498,1163,switch
1045177,1178498,100070,501,1164,through
1045178,1178504,100070,507,1165,lay.off
1045179,1178506,100070,509,1166,goal.kick
1045180,1178509,100070,512,1167,launch
1045181,1178511,100070,514,1168,free.kick
1045182,1178513,100070,516,1169,switch
1045183,1178516,100070,519,1170,launch
1045184,1178528,100070,531,1171,crosses
1045185,1178530,100070,533,1172,free.kick
1045186,1178531,100070,534,1173,throw.in
1045187,1178537,100070,540,1174,free.kick
1045188,1178537,100070,540,1175,crosses
1045189,1178547,100070,550,1176,launch
1045190,1178549,100070,552,1177,free.kick
1045191,1178549,100070,552,1178,launch
1045192,1178551,100070,554,1179,free.kick
1045193,1178552,100070,555,1180,goal.kick
1045194,1178552,100070,555,1181,launch
1045195,1178559,100070,562,1182,free.kick
1045196,1178559,100070,562,1183,launch
1045197,1178565,100070,568,1184,crosses
1045198,1178572,100070,575,1185,launch
1045199,1178578,100070,581,1186,crosses
1045200,1178580,100070,583,1187,corner.kick
1045201,1178582,100070,585,1188,headed
1045202,1178583,100070,586,1189,goal.kick
1045203,1178583,100070,586,1190,launch
1045204,1178605,100070,608,1191,throw.in
1045205,1178606,100070,609,1192,headed
1045206,1178606,100070,609,1193,flick.on
1045207,1178608,100070,611,1194,throw.in
1045208,1178609,100070,612,1195,crosses
1045209,1178633,100070,636,1196,free.kick
1045210,1178633,100070,636,1197,launch
1045211,1178634,100070,637,1198,headed
1045212,1178634,100070,637,1199,flick.on
1045213,1178645,100070,648,1200,through
1045214,1178646,100070,649,1201,crosses
1045215,1178661,100070,664,1202,lay.off
1045216,1178662,100070,665,1203,launch
1045217,1178664,100070,667,1204,headed
1045218,1178673,100070,676,1205,throw.in
1045219,1178679,100070,682,1206,launch
1045220,1178681,100070,684,1207,throw.in
1045221,1178686,100070,689,1208,through
1045222,1178687,100070,690,1209,crosses
1045223,1178689,100070,692,1210,headed
1045224,1178696,100070,699,1211,throw.in
1045225,1178698,100070,701,1212,throw.in
1045226,1178701,100070,704,1213,launch
1045227,1178704,100070,707,1214,launch
1045228,1178705,100070,708,1215,throw.in
1045229,1178706,100070,709,1216,lay.off
1045230,1178708,100070,711,1217,lay.off
1045231,1178711,100070,714,1218,launch
1045232,1178713,100070,716,1219,throw.in
1045233,1178715,100070,718,1220,headed
1045234,1178715,100070,718,1221,flick.on
1045235,1178717,100070,720,1222,headed
1045236,1178720,100070,723,1223,free.kick
1045237,1178721,100070,724,1224,launch
1045238,1178728,100070,731,1225,throw.in
1045239,1178736,100070,739,1226,throw.in
1045240,1178744,100070,747,1227,launch
1045241,1178755,100070,758,1228,throw.in
1045242,1178759,100070,762,1229,launch
1045243,1178767,100070,770,1230,free.kick
1045244,1178767,100070,770,1231,launch
1045245,1178775,100070,778,1232,free.kick
1045246,1178776,100070,779,1233,launch
1045247,1178779,100070,782,1234,free.kick
1045248,1178782,100070,785,1235,headed
1045249,1178783,100070,786,1236,flick.on
1045250,1178785,100070,788,1237,through
1045251,1178795,100070,798,1238,through
1045252,1178799,100070,802,1239,throw.in
1045253,1178800,100070,803,1240,crosses
1045254,1178806,100070,809,1241,crosses
1045255,1178816,100070,819,1242,crosses
1045256,1178818,100070,821,1243,crosses
1045257,1178820,100070,823,1244,headed
1045258,1178821,100070,824,1245,gk.throws
1045259,1178824,100070,827,1246,lay.off
1045260,1178829,100070,832,1247,throw.in
1045261,1178833,100070,836,1248,free.kick
1045262,1178833,100070,836,1249,crosses
1045263,1178835,100070,838,1250,throw.in
1045264,1178836,100070,839,1251,lay.off
1045265,1178839,100070,842,1252,through
1045266,1178842,100070,845,1253,goal.kick
1045267,1178842,100070,845,1254,launch
1045268,1178850,100070,853,1255,crosses
1045269,1178854,100070,857,1256,crosses
1045270,1178855,100070,858,1257,gk.throws
1045271,1178866,100070,869,1258,free.kick
1045272,1178867,100070,870,1259,lay.off
1045273,1178869,100070,872,1260,lay.off
1045274,1178871,100070,874,1261,through
1045275,1178872,100070,875,1262,crosses
1045276,1178873,100070,876,1263,goal.kick
1045277,1178873,100070,876,1264,launch
1045278,1178877,100070,880,1265,launch
1045279,1178879,100070,882,1266,headed
1045280,1178881,100070,884,1267,free.kick
1045281,1178881,100070,884,1268,launch
1045282,1178887,100070,890,1269,launch
1045283,1178888,100070,891,1270,throw.in
1045284,1178891,100070,894,1271,goal.kick
1045285,1178891,100070,894,1272,launch
1045286,1178893,100070,896,1273,headed
1045287,1178908,100070,911,1274,launch
1045288,1178910,100070,913,1275,headed
1045289,1178918,100070,921,1276,launch
1045290,1178920,100070,923,1277,throw.in
1045291,1178923,100070,926,1278,crosses
1045292,1178925,100070,928,1279,through
1045293,1178927,100070,930,1280,launch
1045294,1178932,100070,935,1281,crosses
1045295,1178946,100070,949,1282,throw.in
1045296,1178952,100070,955,1283,lay.off
1045297,1178956,100070,959,1284,flick.on
1045298,1178963,100070,966,1285,throw.in
1045299,1178964,100070,967,1286,launch
1045300,1178968,100070,971,1287,free.kick
1045301,1178969,100070,972,1288,goal.kick
1045302,1178969,100070,972,1289,launch
1045303,1178978,100070,981,1290,throw.in
1045304,1178980,100070,983,1291,throw.in
1045305,1178984,100070,987,1292,lay.off
1045306,1178988,100070,991,1293,crosses
1045307,1178993,100070,996,1294,launch
1045308,1178994,100070,997,1295,throw.in
1045309,1178996,100070,999,1296,headed
1045310,1178998,100070,1001,1297,headed
1045311,1179002,100070,1005,1298,headed
1045312,1179003,100070,1006,1299,through
1045313,1179006,100070,1009,1300,throw.in
1045314,1179009,100070,1012,1301,headed
1045315,1179010,100070,1013,1302,launch
1045316,1179012,100070,1015,1303,headed
1045317,1179017,100070,1020,1304,crosses
1045318,1179018,100070,1021,1305,goal.kick
1045319,1179021,100070,1024,1306,launch
1045320,1179022,100070,1025,1307,lay.off
1045321,1179023,100070,1026,1308,through
1045322,1179025,100070,1028,1309,throw.in
1045323,1179029,100070,1032,1310,launch
1045324,1179030,100070,1033,1311,throw.in
1045325,1179032,100070,1035,1312,throw.in
1045326,1179034,100070,1037,1313,throw.in
1045327,1179036,100070,1039,1314,free.kick
1045328,1179039,100070,1042,1315,throw.in
1045329,1179041,100070,1044,1316,throw.in
1045330,1179044,100070,1047,1317,headed
1045331,1179049,100070,1052,1318,lay.off
1045332,1179052,100070,1055,1319,throw.in
1045333,1179054,100070,1057,1320,free.kick
1045334,1179054,100070,1057,1321,launch
1045335,1179061,100070,1064,1322,throw.in
1045336,1179063,100070,1066,1323,launch
1045337,1179069,100070,1072,1324,throw.in
1045338,1179072,100070,1075,1325,launch
1045339,1179075,100070,1078,1326,headed
1045340,1179077,100070,1080,1327,launch
1045341,1179080,100070,1083,1328,throw.in
1045342,1179082,100070,1085,1329,launch
1045343,1179084,100070,1087,1330,through
1045344,1179088,100070,1091,1331,throw.in
1045345,1179089,100070,1092,1332,throw.in
1045346,1179092,100070,1095,1333,launch
1045347,1179093,100070,1096,1334,throw.in
1045348,1179096,100070,1099,1335,throw.in
1045349,1179097,100070,1100,1336,lay.off
1045350,1179098,100070,1101,1337,launch
1045351,1179099,100070,1102,1338,throw.in
1045352,1179100,100070,1103,1339,throw.in
1045353,1179102,100070,1105,1340,launch
1045354,1179107,100070,1110,1341,free.kick
1045355,1179111,100070,1114,1342,throw.in
1045356,1179117,100073,5,1001,launch
1045357,1179119,100073,7,1002,through
1045358,1179120,100073,8,1003,headed
1045359,1179123,100073,11,1004,launch
1045360,1179134,100073,22,1005,through
1045361,1179136,100073,24,1006,headed
1045362,1179138,100073,26,1007,through
1045363,1179140,100073,28,1008,headed
1045364,1179142,100073,30,1009,gk.drop.kick
1045365,1179143,100073,31,1010,flick.on
1045366,1179143,100073,31,1011,headed
1045367,1179161,100073,49,1012,launch
1045368,1179162,100073,50,1013,through
1045369,1179169,100073,57,1014,flick.on
1045370,1179175,100073,63,1015,headed
1045371,1179199,100073,87,1016,through
1045372,1179204,100073,92,1017,lay.off
1045373,1179207,100073,95,1018,through
1045374,1179220,100073,108,1019,through
1045375,1179221,100073,109,1020,headed
1045376,1179234,100073,122,1021,headed
1045377,1179240,100073,128,1022,switch
1045378,1179242,100073,130,1023,through
1045379,1179243,100073,131,1024,lay.off
1045380,1179245,100073,133,1025,through
1045381,1179247,100073,135,1026,corner.crosses
1045382,1179248,100073,136,1027,corner.kick
1045383,1179249,100073,137,1028,headed
1045384,1179254,100073,142,1029,headed
1045385,1179257,100073,145,1030,through
1045386,1179258,100073,146,1031,gk.drop.kick
1045387,1179260,100073,148,1032,headed
1045388,1179260,100073,148,1033,flick.on
1045389,1179264,100073,152,1034,headed
1045390,1179276,100073,164,1035,launch
1045391,1179280,100073,168,1036,free.kick
1045392,1179281,100073,169,1037,deep.crosses
1045393,1179282,100073,170,1038,headed
1045394,1179283,100073,171,1039,gk.drop.kick
1045395,1179287,100073,175,1040,through
1045396,1179291,100073,179,1041,switch
1045397,1179297,100073,185,1042,goal.kick
1045398,1179305,100073,193,1043,through
1045399,1179306,100073,194,1044,lay.off
1045400,1179308,100073,196,1045,lay.off
1045401,1179311,100073,199,1046,switch
1045402,1179312,100073,200,1047,launch
1045403,1179313,100073,201,1048,gk.throws
1045404,1179317,100073,205,1049,through
1045405,1179319,100073,207,1050,through
