uniq_poss_discp_id,match_id,possdiscp_id,event,poss_player_disciplinary
1002228,100120,1007,829,fouls.won
1002229,100120,1008,837,fouls.won
1002230,100120,1009,996,fouls.conceded
1002231,100120,1010,1083,fouls.won
1002232,100120,1011,1091,fouls.conceded
1002233,100120,1012,1197,fouls.won
1002234,100120,1013,1310,fouls.won
1002235,100115,1001,331,fouls.won
1002236,100115,1002,353,fouls.won
1002237,100115,1003,701,fouls.won
1002238,100115,1004,788,fouls.won
1002239,100115,1005,858,fouls.won
1002240,100115,1006,958,fouls.conceded
1002241,100115,1007,1372,fouls.won
1002242,100115,1008,1383,yellow.cards
1002243,100115,1009,1404,fouls.won
1002244,100115,1010,1419,fouls.won
1002245,100064,1001,21,fouls.won
1002246,100064,1002,59,fouls.won
1002247,100064,1003,73,fouls.conceded
1002248,100064,1004,238,fouls.won
1002249,100064,1005,248,fouls.won
1002250,100064,1006,361,fouls.won
1002251,100064,1007,506,fouls.conceded
1002252,100064,1008,538,fouls.won
1002253,100064,1009,610,fouls.won
1002254,100064,1010,649,fouls.won
1002255,100064,1011,823,fouls.won
1002256,100064,1012,857,fouls.conceded
1002257,100064,1013,943,fouls.won
1002258,100064,1014,979,fouls.won
1002259,100064,1015,991,fouls.won
1002260,100064,1016,998,fouls.won
1002261,100064,1017,1045,fouls.won
1002262,100064,1018,1049,fouls.won
1002263,100064,1019,1065,fouls.won
1002264,100064,1020,1073,fouls.won
1002265,100064,1021,1087,fouls.won
1002266,100080,1001,22,fouls.conceded
1002267,100080,1002,102,fouls.won
1002268,100080,1003,108,fouls.conceded
1002269,100080,1004,142,fouls.won
1002270,100080,1005,158,fouls.conceded
1002271,100080,1006,211,fouls.won
1002272,100080,1007,376,fouls.conceded
1002273,100080,1008,386,fouls.won
1002274,100080,1009,426,fouls.won
1002275,100080,1010,435,fouls.won
1002276,100080,1011,521,fouls.won
1002277,100080,1012,558,fouls.conceded
1002278,100080,1013,628,fouls.won
1002279,100080,1014,768,fouls.won
1002280,100080,1015,797,fouls.won
1002281,100080,1016,807,fouls.won
1002282,100080,1017,811,fouls.won
1002283,100080,1018,918,fouls.won
1002284,100080,1019,1001,fouls.conceded
1002285,100080,1020,1077,fouls.won
1002286,100080,1021,1111,fouls.won
1002287,100084,1001,201,fouls.won
1002288,100084,1002,215,fouls.conceded
1002289,100084,1003,279,fouls.conceded
1002290,100084,1004,349,fouls.won
1002291,100084,1005,377,fouls.won
1002292,100084,1006,466,fouls.won
1002293,100084,1007,539,fouls.won
1002294,100084,1008,544,fouls.conceded
1002295,100084,1009,698,fouls.conceded
1002296,100084,1010,731,fouls.won
1002297,100084,1011,850,fouls.won
1002298,100084,1012,1014,fouls.won
1002299,100084,1013,1136,fouls.won
1002300,100084,1014,1184,fouls.conceded
1002301,100100,1001,41,fouls.won
1002302,100100,1002,59,fouls.conceded
1002303,100100,1003,151,fouls.won
1002304,100100,1004,179,fouls.won
1002305,100100,1005,182,fouls.won
1002306,100100,1006,186,fouls.won
1002307,100100,1007,202,fouls.won
1002308,100100,1008,209,fouls.won
1002309,100100,1009,220,fouls.won
1002310,100100,1010,250,fouls.won
1002311,100100,1011,264,fouls.won
1002312,100100,1012,348,fouls.won
1002313,100100,1013,377,fouls.won
1002314,100100,1014,385,fouls.won
1002315,100100,1015,473,fouls.won
1002316,100100,1016,491,fouls.won
1002317,100100,1017,509,fouls.won
1002318,100100,1018,577,fouls.won
1002319,100100,1019,584,fouls.won
1002320,100100,1020,589,fouls.won
1002321,100100,1021,666,fouls.won
1002322,100100,1022,678,fouls.conceded
1002323,100100,1023,695,fouls.won
1002324,100100,1024,715,fouls.conceded
1002325,100100,1025,776,fouls.won
1002326,100100,1026,845,fouls.won
1002327,100100,1027,912,fouls.won
1002328,100100,1028,924,fouls.won
1002329,100110,1001,58,fouls.won
1002330,100110,1002,358,fouls.won
1002331,100110,1003,436,fouls.won
1002332,100110,1004,524,fouls.won
1002333,100110,1005,546,fouls.conceded
1002334,100110,1006,570,fouls.won
1002335,100110,1007,573,fouls.won
1002336,100110,1008,607,fouls.won
1002337,100110,1009,628,fouls.won
1002338,100110,1010,927,fouls.won
1002339,100110,1011,1036,fouls.won
1002340,100110,1012,1075,fouls.won
1002341,100110,1013,1125,fouls.won
1002342,100110,1014,1271,fouls.won
1002343,100110,1015,1316,fouls.won
1002344,100110,1016,1442,fouls.conceded
1002345,100070,1001,164,fouls.won
1002346,100070,1002,198,fouls.won
1002347,100070,1003,203,fouls.won
1002348,100070,1004,238,fouls.won
1002349,100070,1005,244,fouls.won
1002350,100070,1006,402,fouls.won
1002351,100070,1007,422,fouls.won
1002352,100070,1008,424,fouls.won
1002353,100070,1009,486,fouls.conceded
1002354,100070,1010,513,fouls.won
1002355,100070,1011,532,fouls.won
1002356,100070,1012,539,fouls.won
1002357,100070,1013,551,fouls.won
1002358,100070,1014,553,fouls.won
1002359,100070,1015,561,fouls.won
1002360,100070,1016,634,fouls.conceded
1002361,100070,1017,723,fouls.won
1002362,100070,1018,735,fouls.won
1002363,100070,1019,770,fouls.won
1002364,100070,1020,778,fouls.won
1002365,100070,1021,782,fouls.won
1002366,100070,1022,836,fouls.won
1002367,100070,1023,869,fouls.won
1002368,100070,1024,884,fouls.won
1002369,100070,1025,971,fouls.won
1002370,100070,1026,1039,fouls.conceded
1002371,100070,1027,1057,fouls.won
1002372,100070,1028,1110,fouls.conceded
1002373,100073,1001,17,fouls.won
1002374,100073,1002,164,fouls.won
1002375,100073,1003,236,fouls.conceded
1002376,100073,1004,364,fouls.won
1002377,100073,1005,417,fouls.conceded
1002378,100073,1006,545,fouls.won
1002379,100073,1007,587,fouls.won
1002380,100073,1008,631,fouls.won
1002381,100073,1009,666,fouls.won
1002382,100073,1010,705,fouls.conceded
1002383,100073,1011,707,fouls.won
1002384,100073,1012,841,fouls.conceded
1002385,100073,1013,855,fouls.conceded
1002386,100073,1014,878,fouls.won
1002387,100073,1015,944,penalties.won
1002388,100073,1016,953,fouls.conceded
1002389,100073,1017,997,fouls.conceded
1002390,100073,1018,1003,fouls.conceded
1002391,100073,1019,1043,fouls.won
1002392,100073,1020,1059,fouls.won
1002393,100073,1021,1173,fouls.won
1002394,100060,1001,224,fouls.won
1002395,100060,1002,261,fouls.won
1002396,100060,1003,391,fouls.conceded
1002397,100060,1004,435,fouls.won
1002398,100060,1005,443,fouls.won
1002399,100060,1006,552,fouls.conceded
1002400,100060,1007,682,fouls.won
1002401,100060,1008,842,fouls.won
1002402,100060,1009,905,fouls.won
1002403,100060,1010,967,fouls.won
1002404,100060,1011,1098,fouls.won
1002405,100060,1012,1112,fouls.won
1002406,100060,1013,1239,fouls.won
1002407,100060,1014,1290,penalties.won
1002408,100060,1015,1347,fouls.conceded
1002409,100060,1016,1375,fouls.won
1002410,100091,1001,43,fouls.won
1002411,100091,1002,359,fouls.won
1002412,100091,1003,400,fouls.won
1002413,100091,1004,466,fouls.won
1002414,100091,1005,801,fouls.conceded
1002415,100091,1006,812,fouls.conceded
1002416,100091,1007,887,fouls.won
1002417,100091,1008,889,fouls.conceded
1002418,100091,1009,889,yellow.cards
1002419,100091,1010,919,fouls.won
1002420,100091,1011,1045,fouls.won
1002421,100091,1012,1096,fouls.won
1002422,100091,1013,1121,fouls.won
1002423,100091,1014,1128,fouls.conceded
1002424,100091,1015,1128,yellow.cards
1002425,100091,1016,1173,fouls.conceded
1002426,100045,1001,79,fouls.won
1002427,100045,1002,200,fouls.conceded
1002428,100045,1003,232,fouls.won
1002429,100045,1004,607,fouls.won
1002430,100045,1005,694,penalties.won
1002431,100045,1006,733,fouls.won
1002432,100045,1007,805,fouls.won
1002433,100045,1008,878,fouls.won
1002434,100045,1009,952,fouls.won
1002435,100045,1010,955,fouls.won
1002436,100045,1011,1087,fouls.won
1002437,100045,1012,1196,fouls.conceded
1002438,100045,1013,1215,fouls.won
1002439,100136,1001,115,fouls.conceded
1002440,100136,1002,244,fouls.conceded
1002441,100136,1003,264,fouls.won
1002442,100136,1004,355,fouls.won
1002443,100136,1005,368,fouls.won
1002444,100136,1006,726,fouls.conceded
1002445,100136,1007,742,fouls.won
1002446,100136,1008,770,fouls.won
1002447,100136,1009,811,fouls.won
1002448,100136,1010,933,fouls.conceded
1002449,100136,1011,942,fouls.conceded
1002450,100136,1012,980,fouls.won
1002451,100136,1013,992,fouls.won
1002452,100136,1014,1008,fouls.conceded
1002453,100136,1015,1034,fouls.won
1002454,100136,1016,1042,fouls.won
1002455,100136,1017,1059,fouls.conceded
1002456,100136,1018,1092,fouls.won
1002457,100136,1019,1105,fouls.conceded
1002458,100136,1020,1111,fouls.won
1002459,100136,1021,1146,fouls.conceded
1002460,100136,1022,1217,fouls.conceded
1002461,100136,1023,1278,fouls.won
1002462,100136,1024,1382,fouls.conceded
1002463,100136,1025,1392,fouls.conceded
1002464,100136,1026,1657,yellow.cards
1002465,100019,1001,25,fouls.won
1002466,100019,1002,99,fouls.won
1002467,100019,1003,121,fouls.won
1002468,100019,1004,244,fouls.conceded
1002469,100019,1005,282,fouls.conceded
1002470,100019,1006,284,fouls.conceded
1002471,100019,1007,398,fouls.won
1002472,100019,1008,432,fouls.won
1002473,100019,1009,534,fouls.won
1002474,100019,1010,595,fouls.won
1002475,100019,1011,621,fouls.won
1002476,100019,1012,634,fouls.won
1002477,100019,1013,734,fouls.won
1002478,100019,1014,839,fouls.won
1002479,100019,1015,865,fouls.won
1002480,100019,1016,939,fouls.won
1002481,100019,1017,1091,fouls.won
1002482,100019,1018,1313,fouls.won
1002483,100018,1001,78,fouls.conceded
1002484,100018,1002,96,fouls.won
1002485,100018,1003,113,fouls.won
1002486,100018,1004,118,fouls.conceded
1002487,100018,1005,224,fouls.conceded
1002488,100018,1006,242,fouls.won
1002489,100018,1007,250,fouls.won
1002490,100018,1008,285,fouls.conceded
1002491,100018,1009,325,fouls.won
1002492,100018,1010,328,fouls.conceded
1002493,100018,1011,413,fouls.won
1002494,100018,1012,423,fouls.won
1002495,100018,1013,505,fouls.won
1002496,100018,1014,630,fouls.won
1002497,100018,1015,739,fouls.won
1002498,100018,1016,769,fouls.won
1002499,100018,1017,824,fouls.won
1002500,100018,1018,861,fouls.conceded
1002501,100018,1019,888,fouls.won
1002502,100018,1020,900,fouls.won
1002503,100018,1021,949,penalties.won
1002504,100018,1022,964,fouls.conceded
1002505,100016,1001,26,fouls.won
1002506,100016,1002,137,fouls.won
1002507,100016,1003,140,fouls.won
1002508,100016,1004,152,fouls.won
1002509,100016,1005,222,fouls.won
1002510,100016,1006,297,fouls.won
1002511,100016,1007,304,fouls.conceded
1002512,100016,1008,341,fouls.conceded
1002513,100016,1009,368,fouls.won
1002514,100016,1010,390,fouls.won
1002515,100016,1011,411,fouls.won
1002516,100016,1012,477,fouls.conceded
1002517,100016,1013,551,fouls.won
1002518,100016,1014,602,fouls.won
1002519,100016,1015,613,fouls.conceded
1002520,100016,1016,712,fouls.won
1002521,100016,1017,735,fouls.won
1002522,100016,1018,754,fouls.conceded
1002523,100016,1019,772,fouls.conceded
1002524,100016,1020,819,fouls.won
1002525,100016,1021,830,fouls.won
1002526,100016,1022,840,fouls.won
1002527,100016,1023,892,fouls.won
1002528,100016,1024,947,fouls.won
1002529,100016,1025,960,fouls.conceded
1002530,100016,1026,1092,fouls.conceded
1002531,100016,1027,1185,fouls.won
1002532,100016,1028,1236,fouls.won
1002533,100016,1029,1266,fouls.conceded
1002534,100017,1001,214,fouls.won
1002535,100017,1002,225,fouls.won
1002536,100017,1003,232,fouls.won
1002537,100017,1004,272,fouls.conceded
1002538,100017,1005,389,fouls.conceded
1002539,100017,1006,467,fouls.won
1002540,100017,1007,545,fouls.won
1002541,100017,1008,576,fouls.conceded
1002542,100017,1009,713,fouls.won
1002543,100017,1010,813,fouls.conceded
1002544,100017,1011,840,fouls.conceded
1002545,100017,1012,1033,fouls.won
1002546,100017,1013,1041,fouls.won
1002547,100017,1014,1083,fouls.won
1002548,100017,1015,1089,fouls.won
1002549,100017,1016,1129,fouls.conceded
1002550,100017,1017,1170,fouls.won
1002551,100017,1018,1206,fouls.won
1002552,100020,1001,31,fouls.conceded
1002553,100020,1002,41,fouls.conceded
1002554,100020,1003,137,fouls.won
1002555,100020,1004,223,fouls.won
1002556,100020,1005,254,fouls.won
1002557,100020,1006,460,fouls.conceded
1002558,100020,1007,478,fouls.won
1002559,100020,1008,526,fouls.won
1002560,100020,1009,650,fouls.conceded
1002561,100020,1010,683,fouls.conceded
1002562,100020,1011,722,fouls.won
1002563,100020,1012,761,fouls.won
1002564,100020,1013,797,fouls.conceded
1002565,100020,1014,898,fouls.won
1002566,100020,1015,914,fouls.won
1002567,100020,1016,985,fouls.won
1002568,100020,1017,997,fouls.won
1002569,100020,1018,1107,fouls.won
1002570,100020,1019,1241,fouls.won
1002571,100020,1020,1275,fouls.conceded
1002572,100138,1001,76,fouls.won
1002573,100138,1002,173,fouls.won
1002574,100138,1003,787,fouls.won
1002575,100138,1004,812,fouls.won
1002576,100138,1005,892,fouls.won
1002577,100138,1006,953,fouls.won
1002578,100138,1007,982,fouls.won
1002579,100138,1008,1335,fouls.won
1002580,100138,1009,1362,fouls.won
1002581,100139,1001,124,fouls.won
1002582,100139,1002,130,penalties.won
1002583,100139,1003,184,fouls.won
1002584,100139,1004,213,fouls.won
1002585,100139,1005,273,fouls.won
1002586,100139,1006,324,fouls.won
1002587,100139,1007,415,fouls.won
1002588,100139,1008,471,fouls.won
1002589,100139,1009,573,fouls.won
1002590,100139,1010,710,fouls.won
1002591,100139,1011,811,fouls.won
1002592,100139,1012,891,fouls.conceded
1002593,100139,1013,947,fouls.won
1002594,100139,1014,1038,fouls.won
1002595,100139,1015,1262,fouls.conceded
1002596,100137,1001,271,fouls.won
1002597,100137,1002,546,fouls.won
1002598,100137,1003,551,fouls.won
1002599,100137,1004,658,fouls.won
1002600,100137,1005,659,yellow.cards
1002601,100137,1006,673,fouls.won
1002602,100137,1007,680,fouls.conceded
1002603,100137,1008,804,fouls.won
1002604,100137,1009,1015,fouls.won
1002605,100137,1010,1206,fouls.won
1002606,100137,1011,1300,fouls.won
1002607,100137,1012,1384,fouls.won
1002608,100137,1013,1436,fouls.conceded
1002609,100137,1014,1465,fouls.won
1002610,100151,1001,1109,fouls.won
1002611,100151,1002,1315,fouls.conceded
1002612,100150,1001,192,fouls.won
1002613,100150,1002,322,fouls.conceded
1002614,100150,1003,467,fouls.won
1002615,100150,1004,667,fouls.conceded
1002616,100150,1005,750,fouls.conceded
1002617,100150,1006,866,fouls.won
1002618,100150,1007,906,fouls.won
1002619,100150,1008,1156,fouls.won
1002620,100149,1001,42,fouls.conceded
1002621,100149,1002,740,fouls.conceded
1002622,100149,1003,973,fouls.won
1002623,100149,1004,1075,yellow.cards
1002624,100149,1005,1217,fouls.won
1002625,100144,1001,47,fouls.won
1002626,100144,1002,390,fouls.conceded
1002627,100144,1003,543,fouls.won
1002628,100144,1004,547,fouls.won
1002629,100144,1005,703,fouls.won
1002630,100144,1006,745,fouls.won
1002631,100144,1007,1024,fouls.conceded
1002632,100144,1008,1058,fouls.conceded
1002633,100144,1009,1068,fouls.won
1002634,100144,1010,1247,fouls.won
1002635,100144,1011,1282,fouls.won
1002636,100145,1001,316,fouls.won
1002637,100145,1002,694,fouls.conceded
1002638,100145,1003,999,fouls.conceded
1002639,100145,1004,1150,fouls.conceded
