uniq_poss_notes_id,match_id,possnotes_id,event,poss_notes
1009515,100109,1060,920,out.of.bounds.lost.poss
1009516,100109,1061,934,out.of.bounds.lost.poss
1009517,100109,1062,940,out.of.bounds.keep.poss
1009518,100109,1063,961,out.of.bounds.keep.poss
1009519,100109,1064,979,out.of.bounds.lost.poss
1009520,100109,1065,986,out.of.bounds.keep.poss
1009521,100109,1066,1005,out.of.bounds.lost.poss
1009522,100109,1067,1009,out.of.bounds.keep.poss
1009523,100109,1068,1012,out.of.bounds.keep.poss
1009524,100109,1069,1046,out.of.bounds.lost.poss
1009525,100109,1070,1107,out.of.bounds.lost.poss
1009526,100109,1071,1108,out.of.bounds.keep.poss
1009527,100109,1072,1118,out.of.bounds.lost.poss
1009528,100109,1073,1131,out.of.bounds.keep.poss
1009529,100109,1074,1138,out.of.bounds.keep.poss
1009530,100109,1075,1140,out.of.bounds.lost.poss
1009531,100109,1076,1151,out.of.bounds.lost.poss
1009532,100109,1077,1164,out.of.bounds.keep.poss
1009533,100109,1078,1169,out.of.bounds.keep.poss
1009534,100109,1079,1172,out.of.bounds.keep.poss
1009535,100109,1080,1186,out.of.bounds.lost.poss
1009536,100109,1081,1189,out.of.bounds.lost.poss
1009537,100109,1082,1193,out.of.bounds.keep.poss
1009538,100109,1083,1216,out.of.bounds.lost.poss
1009539,100109,1084,1229,out.of.bounds.lost.poss
1009540,100109,1085,1283,out.of.bounds.lost.poss
1009541,100109,1086,1288,out.of.bounds.keep.poss
1009542,100109,1087,1291,out.of.bounds.keep.poss
1009543,100109,1088,1299,out.of.bounds.keep.poss
1009544,100109,1089,1306,assists
1009545,100109,1090,1312,out.of.bounds.keep.poss
1009546,100109,1091,1319,out.of.bounds.keep.poss
1009547,100109,1092,1320,out.of.bounds.keep.poss
1009548,100109,1093,1339,key.passes
1009549,100109,1094,1340,assists
1009550,100109,1095,1341,big.chances.scored
1009551,100038,1001,9,out.of.bounds.lost.poss
1009552,100038,1002,17,out.of.bounds.lost.poss
1009553,100038,1003,30,out.of.bounds.lost.poss
1009554,100038,1004,85,out.of.bounds.keep.poss
1009555,100038,1005,133,out.of.bounds.lost.poss
1009556,100038,1006,145,out.of.bounds.lost.poss
1009557,100038,1007,163,out.of.bounds.lost.poss
1009558,100038,1008,212,out.of.bounds.keep.poss
1009559,100038,1009,215,out.of.bounds.lost.poss
1009560,100038,1010,221,out.of.bounds.keep.poss
1009561,100038,1011,223,out.of.bounds.keep.poss
1009562,100038,1012,229,out.of.bounds.keep.poss
1009563,100038,1013,278,key.passes
1009564,100038,1014,278,assists
1009565,100038,1015,279,big.chances.scored
1009566,100038,1016,285,out.of.bounds.lost.poss
1009567,100038,1017,293,out.of.bounds.keep.poss
1009568,100038,1018,330,out.of.bounds.keep.poss
1009569,100038,1019,331,out.of.bounds.keep.poss
1009570,100038,1020,361,out.of.bounds.lost.poss
1009571,100038,1021,368,out.of.bounds.lost.poss
1009572,100038,1022,396,big.chances.shot.on.goal
1009573,100038,1023,396,out.of.bounds.keep.poss
1009574,100038,1024,412,out.of.bounds.lost.poss
1009575,100038,1025,441,out.of.bounds.keep.poss
1009576,100038,1026,450,out.of.bounds.lost.poss
1009577,100038,1027,462,out.of.bounds.keep.poss
1009578,100038,1028,468,out.of.bounds.keep.poss
1009579,100038,1029,472,out.of.bounds.keep.poss
1009580,100038,1030,479,out.of.bounds.lost.poss
1009581,100038,1031,501,out.of.bounds.lost.poss
1009582,100038,1032,522,out.of.bounds.keep.poss
1009583,100038,1033,529,out.of.bounds.keep.poss
1009584,100038,1034,545,out.of.bounds.keep.poss
1009585,100038,1035,562,out.of.bounds.keep.poss
1009586,100038,1036,574,out.of.bounds.lost.poss
1009587,100038,1037,574,big.chances.shot.missed
1009588,100038,1038,584,out.of.bounds.keep.poss
1009589,100038,1039,611,out.of.bounds.keep.poss
1009590,100038,1040,692,out.of.bounds.keep.poss
1009591,100038,1041,723,out.of.bounds.keep.poss
1009592,100038,1042,725,out.of.bounds.keep.poss
1009593,100038,1043,727,out.of.bounds.lost.poss
1009594,100038,1044,735,out.of.bounds.keep.poss
1009595,100038,1045,740,out.of.bounds.lost.poss
1009596,100038,1046,758,out.of.bounds.lost.poss
1009597,100038,1047,780,out.of.bounds.keep.poss
1009598,100038,1048,799,out.of.bounds.lost.poss
1009599,100038,1049,812,out.of.bounds.lost.poss
1009600,100038,1050,845,out.of.bounds.keep.poss
1009601,100038,1051,871,out.of.bounds.keep.poss
1009602,100038,1052,879,second.assists
1009603,100038,1053,888,out.of.bounds.keep.poss
1009604,100038,1054,902,out.of.bounds.keep.poss
1009605,100038,1055,919,out.of.bounds.lost.poss
1009606,100038,1056,924,out.of.bounds.keep.poss
1009607,100038,1057,927,out.of.bounds.keep.poss
1009608,100038,1058,932,out.of.bounds.lost.poss
1009609,100038,1059,962,out.of.bounds.keep.poss
1009610,100038,1060,966,out.of.bounds.lost.poss
1009611,100038,1061,977,out.of.bounds.lost.poss
1009612,100038,1062,1022,out.of.bounds.lost.poss
1009613,100038,1063,1041,out.of.bounds.keep.poss
1009614,100038,1064,1060,second.assists
1009615,100038,1065,1061,key.passes
1009616,100038,1066,1061,big.chances.scored
1009617,100038,1067,1062,big.chances.scored
1009618,100038,1068,1100,key.passes
1009619,100038,1069,1101,big.chances.shot.missed
1009620,100038,1070,1101,out.of.bounds.lost.poss
1009621,100038,1071,1137,out.of.bounds.lost.poss
1009622,100038,1072,1172,out.of.bounds.lost.poss
1009623,100038,1073,1187,out.of.bounds.keep.poss
1009624,100038,1074,1257,out.of.bounds.lost.poss
1009625,100038,1075,1290,out.of.bounds.keep.poss
1009626,100038,1076,1314,out.of.bounds.lost.poss
1009627,100038,1077,1341,out.of.bounds.lost.poss
1009628,100038,1078,1351,out.of.bounds.keep.poss
1009629,100038,1079,1360,out.of.bounds.keep.poss
1009630,100038,1080,1379,out.of.bounds.keep.poss
1009631,100038,1081,1380,out.of.bounds.keep.poss
1009632,100038,1082,1392,out.of.bounds.lost.poss
1009633,100038,1083,1400,out.of.bounds.lost.poss
1009634,100038,1084,1402,out.of.bounds.keep.poss
1009635,100038,1085,1404,out.of.bounds.keep.poss
1009636,100038,1086,1420,out.of.bounds.keep.poss
1009637,100038,1087,1429,out.of.bounds.keep.poss
1009638,100038,1088,1447,out.of.bounds.lost.poss
1009639,100128,1001,6,out.of.bounds.lost.poss
1009640,100128,1002,27,out.of.bounds.lost.poss
1009641,100128,1003,49,key.passes
1009642,100128,1004,50,big.chances.shot.on.goal
1009643,100128,1005,156,out.of.bounds.lost.poss
1009644,100128,1006,164,out.of.bounds.lost.poss
1009645,100128,1007,167,out.of.bounds.lost.poss
1009646,100128,1008,175,out.of.bounds.lost.poss
1009647,100128,1009,178,out.of.bounds.lost.poss
1009648,100128,1010,184,out.of.bounds.lost.poss
1009649,100128,1011,223,out.of.bounds.lost.poss
1009650,100128,1012,257,out.of.bounds.lost.poss
1009651,100128,1013,259,out.of.bounds.keep.poss
1009652,100128,1014,306,out.of.bounds.keep.poss
1009653,100128,1015,309,out.of.bounds.keep.poss
1009654,100128,1016,312,out.of.bounds.lost.poss
1009655,100128,1017,326,key.passes
1009656,100128,1018,328,out.of.bounds.lost.poss
1009657,100128,1019,332,out.of.bounds.keep.poss
1009658,100128,1020,333,out.of.bounds.keep.poss
1009659,100128,1021,335,out.of.bounds.lost.poss
1009660,100128,1022,342,out.of.bounds.keep.poss
1009661,100128,1023,368,out.of.bounds.keep.poss
1009662,100128,1024,376,out.of.bounds.lost.poss
1009663,100128,1025,400,out.of.bounds.lost.poss
1009664,100128,1026,408,out.of.bounds.lost.poss
1009665,100128,1027,418,out.of.bounds.lost.poss
1009666,100128,1028,429,second.assists
1009667,100128,1029,430,key.passes
1009668,100128,1030,430,assists
1009669,100128,1031,431,big.chances.scored
1009670,100128,1032,459,out.of.bounds.keep.poss
1009671,100128,1033,491,out.of.bounds.lost.poss
1009672,100128,1034,526,key.passes
1009673,100128,1035,551,out.of.bounds.lost.poss
1009674,100128,1036,555,out.of.bounds.keep.poss
1009675,100128,1037,603,out.of.bounds.lost.poss
1009676,100128,1038,613,out.of.bounds.lost.poss
1009677,100128,1039,622,out.of.bounds.lost.poss
1009678,100128,1040,635,key.passes
1009679,100128,1041,637,out.of.bounds.lost.poss
1009680,100128,1042,677,out.of.bounds.lost.poss
1009681,100128,1043,694,out.of.bounds.lost.poss
1009682,100128,1044,731,out.of.bounds.lost.poss
1009683,100128,1045,735,errors.to.big.chances
1009684,100128,1046,737,big.chances.shot.on.goal
1009685,100128,1047,747,out.of.bounds.lost.poss
1009686,100128,1048,757,out.of.bounds.lost.poss
1009687,100128,1049,758,out.of.bounds.keep.poss
1009688,100128,1050,760,out.of.bounds.lost.poss
1009689,100128,1051,768,out.of.bounds.lost.poss
1009690,100128,1052,793,out.of.bounds.lost.poss
1009691,100128,1053,802,out.of.bounds.keep.poss
1009692,100128,1054,804,out.of.bounds.keep.poss
1009693,100128,1055,807,out.of.bounds.lost.poss
1009694,100128,1056,818,out.of.bounds.keep.poss
1009695,100128,1057,824,out.of.bounds.keep.poss
1009696,100128,1058,829,out.of.bounds.lost.poss
1009697,100128,1059,835,out.of.bounds.lost.poss
1009698,100128,1060,849,out.of.bounds.lost.poss
1009699,100128,1061,870,out.of.bounds.keep.poss
1009700,100128,1062,878,out.of.bounds.lost.poss
1009701,100128,1063,917,out.of.bounds.lost.poss
1009702,100128,1064,937,out.of.bounds.lost.poss
1009703,100128,1065,995,out.of.bounds.lost.poss
1009704,100128,1066,1017,out.of.bounds.keep.poss
1009705,100128,1067,1019,out.of.bounds.keep.poss
1009706,100128,1068,1074,out.of.bounds.keep.poss
1009707,100128,1069,1079,out.of.bounds.lost.poss
1009708,100128,1070,1116,out.of.bounds.keep.poss
1009709,100128,1071,1130,out.of.bounds.lost.poss
1009710,100128,1072,1136,out.of.bounds.keep.poss
1009711,100128,1073,1138,out.of.bounds.lost.poss
1009712,100128,1074,1142,out.of.bounds.lost.poss
1009713,100128,1075,1165,out.of.bounds.keep.poss
1009714,100128,1076,1202,out.of.bounds.lost.poss
1009715,100128,1077,1228,out.of.bounds.keep.poss
1009716,100128,1078,1241,out.of.bounds.keep.poss
1009717,100128,1079,1243,out.of.bounds.lost.poss
1009718,100128,1080,1259,out.of.bounds.keep.poss
1009719,100128,1081,1276,key.passes
1009720,100128,1082,1277,big.chances.shot.on.goal
1009721,100128,1083,1281,out.of.bounds.lost.poss
1009722,100128,1084,1283,out.of.bounds.lost.poss
1009723,100128,1085,1298,out.of.bounds.lost.poss
1009724,100128,1086,1300,out.of.bounds.keep.poss
1009725,100128,1087,1337,out.of.bounds.keep.poss
1009726,100128,1088,1340,out.of.bounds.lost.poss
1009727,100128,1089,1352,out.of.bounds.lost.poss
1009728,100128,1090,1356,out.of.bounds.lost.poss
1009729,100128,1091,1360,out.of.bounds.lost.poss
1009730,100128,1092,1371,out.of.bounds.lost.poss
1009731,100128,1093,1376,out.of.bounds.lost.poss
1009732,100128,1094,1378,out.of.bounds.keep.poss
1009733,100128,1095,1384,out.of.bounds.keep.poss
1009734,100128,1096,1410,out.of.bounds.lost.poss
1009735,100128,1097,1430,out.of.bounds.keep.poss
1009736,100128,1098,1440,out.of.bounds.keep.poss
1009737,100096,1001,3,out.of.bounds.lost.poss
1009738,100096,1002,13,out.of.bounds.keep.poss
1009739,100096,1003,20,out.of.bounds.keep.poss
1009740,100096,1004,23,out.of.bounds.keep.poss
1009741,100096,1005,66,out.of.bounds.lost.poss
1009742,100096,1006,72,out.of.bounds.lost.poss
1009743,100096,1007,78,out.of.bounds.lost.poss
1009744,100096,1008,92,out.of.bounds.lost.poss
1009745,100096,1009,102,out.of.bounds.keep.poss
1009746,100096,1010,126,out.of.bounds.lost.poss
1009747,100096,1011,145,out.of.bounds.keep.poss
1009748,100096,1012,150,out.of.bounds.keep.poss
1009749,100096,1013,153,out.of.bounds.keep.poss
1009750,100096,1014,158,out.of.bounds.keep.poss
1009751,100096,1015,165,out.of.bounds.keep.poss
1009752,100096,1016,173,out.of.bounds.keep.poss
1009753,100096,1017,188,out.of.bounds.lost.poss
1009754,100096,1018,198,out.of.bounds.lost.poss
1009755,100096,1019,217,out.of.bounds.keep.poss
1009756,100096,1020,220,out.of.bounds.keep.poss
1009757,100096,1021,235,out.of.bounds.keep.poss
1009758,100096,1022,250,out.of.bounds.lost.poss
1009759,100096,1023,257,out.of.bounds.keep.poss
1009760,100096,1024,283,out.of.bounds.keep.poss
1009761,100096,1025,290,out.of.bounds.lost.poss
1009762,100096,1026,300,out.of.bounds.lost.poss
1009763,100096,1027,363,out.of.bounds.lost.poss
1009764,100096,1028,377,out.of.bounds.keep.poss
1009765,100096,1029,383,key.passes
1009766,100096,1030,384,out.of.bounds.lost.poss
1009767,100096,1031,391,out.of.bounds.lost.poss
1009768,100096,1032,410,out.of.bounds.lost.poss
1009769,100096,1033,420,out.of.bounds.keep.poss
1009770,100096,1034,434,key.passes
1009771,100096,1035,436,out.of.bounds.lost.poss
1009772,100096,1036,440,out.of.bounds.keep.poss
1009773,100096,1037,470,out.of.bounds.lost.poss
1009774,100096,1038,485,out.of.bounds.lost.poss
1009775,100096,1039,495,out.of.bounds.keep.poss
1009776,100096,1040,535,out.of.bounds.keep.poss
1009777,100096,1041,589,out.of.bounds.lost.poss
1009778,100096,1042,615,out.of.bounds.keep.poss
1009779,100096,1043,632,out.of.bounds.lost.poss
1009780,100096,1044,643,out.of.bounds.lost.poss
1009781,100096,1045,661,out.of.bounds.lost.poss
1009782,100096,1046,664,assists
1009783,100096,1047,684,out.of.bounds.lost.poss
1009784,100096,1048,703,out.of.bounds.keep.poss
1009785,100096,1049,706,out.of.bounds.keep.poss
1009786,100096,1050,711,out.of.bounds.lost.poss
1009787,100096,1051,723,out.of.bounds.lost.poss
1009788,100096,1052,732,out.of.bounds.lost.poss
1009789,100096,1053,794,out.of.bounds.lost.poss
1009790,100096,1054,813,out.of.bounds.lost.poss
1009791,100096,1055,826,key.passes
1009792,100096,1056,828,big.chances.shot.on.goal
1009793,100096,1057,839,key.passes
1009794,100096,1058,840,big.chances.shot.on.goal
1009795,100096,1059,845,out.of.bounds.keep.poss
1009796,100096,1060,848,out.of.bounds.keep.poss
1009797,100096,1061,853,big.chances.shot.on.goal
1009798,100096,1062,856,out.of.bounds.lost.poss
1009799,100096,1063,858,out.of.bounds.keep.poss
1009800,100096,1064,871,out.of.bounds.lost.poss
1009801,100096,1065,887,out.of.bounds.lost.poss
1009802,100096,1066,892,key.passes
1009803,100096,1067,893,big.chances.shot.on.goal
1009804,100096,1068,897,out.of.bounds.lost.poss
1009805,100096,1069,905,out.of.bounds.lost.poss
1009806,100096,1070,943,out.of.bounds.lost.poss
1009807,100096,1071,950,out.of.bounds.lost.poss
1009808,100096,1072,957,out.of.bounds.lost.poss
1009809,100096,1073,959,out.of.bounds.keep.poss
1009810,100096,1074,961,out.of.bounds.keep.poss
1009811,100096,1075,969,out.of.bounds.lost.poss
1009812,100096,1076,980,out.of.bounds.lost.poss
1009813,100096,1077,982,out.of.bounds.lost.poss
1009814,100096,1078,986,out.of.bounds.lost.poss
1009815,100096,1079,991,out.of.bounds.lost.poss
1009816,100096,1080,997,out.of.bounds.lost.poss
1009817,100096,1081,1023,out.of.bounds.lost.poss
1009818,100096,1082,1045,out.of.bounds.lost.poss
1009819,100096,1083,1046,out.of.bounds.lost.poss
1009820,100096,1084,1074,out.of.bounds.lost.poss
1009821,100096,1085,1084,out.of.bounds.lost.poss
1009822,100096,1086,1148,out.of.bounds.keep.poss
1009823,100096,1087,1183,out.of.bounds.keep.poss
1009824,100096,1088,1190,out.of.bounds.keep.poss
1009825,100096,1089,1193,out.of.bounds.keep.poss
1009826,100096,1090,1210,out.of.bounds.lost.poss
1009827,100096,1091,1236,key.passes
1009828,100096,1092,1237,big.chances.dispossessed
1009829,100096,1093,1238,big.chances.lost
1009830,100096,1094,1254,out.of.bounds.lost.poss
1009831,100096,1095,1275,key.passes
1009832,100096,1096,1276,big.chances.dispossessed
1009833,100096,1097,1276,out.of.bounds.keep.poss
1009834,100096,1098,1285,out.of.bounds.lost.poss
1009835,100096,1099,1314,out.of.bounds.keep.poss
1009836,100096,1100,1317,out.of.bounds.lost.poss
1009837,100096,1101,1327,out.of.bounds.lost.poss
1009838,100096,1102,1347,out.of.bounds.keep.poss
1009839,100096,1103,1355,out.of.bounds.keep.poss
1009840,100096,1104,1362,out.of.bounds.lost.poss
1009841,100096,1105,1373,out.of.bounds.keep.poss
1009842,100096,1106,1389,out.of.bounds.keep.poss
1009843,100096,1107,1392,out.of.bounds.lost.poss
1009844,100034,1001,20,out.of.bounds.lost.poss
1009845,100034,1002,50,second.assists
1009846,100034,1003,51,assists
1009847,100034,1004,51,key.passes
1009848,100034,1005,52,big.chances.scored
1009849,100034,1006,81,out.of.bounds.keep.poss
1009850,100034,1007,82,out.of.bounds.keep.poss
1009851,100034,1008,84,out.of.bounds.keep.poss
1009852,100034,1009,88,out.of.bounds.lost.poss
1009853,100034,1010,102,out.of.bounds.lost.poss
1009854,100034,1011,102,big.chances.shot.missed
1009855,100034,1012,145,out.of.bounds.keep.poss
1009856,100034,1013,156,out.of.bounds.keep.poss
1009857,100034,1014,166,big.chances.shot.missed
1009858,100034,1015,181,out.of.bounds.lost.poss
1009859,100034,1016,190,out.of.bounds.lost.poss
1009860,100034,1017,191,out.of.bounds.keep.poss
1009861,100034,1018,208,out.of.bounds.keep.poss
1009862,100034,1019,226,out.of.bounds.keep.poss
1009863,100034,1020,256,out.of.bounds.lost.poss
1009864,100034,1021,258,out.of.bounds.keep.poss
1009865,100034,1022,278,out.of.bounds.keep.poss
1009866,100034,1023,315,out.of.bounds.keep.poss
1009867,100034,1024,319,out.of.bounds.lost.poss
1009868,100034,1025,321,out.of.bounds.keep.poss
1009869,100034,1026,322,out.of.bounds.keep.poss
1009870,100034,1027,359,out.of.bounds.lost.poss
1009871,100034,1028,389,out.of.bounds.keep.poss
1009872,100034,1029,392,out.of.bounds.keep.poss
1009873,100034,1030,408,out.of.bounds.lost.poss
1009874,100034,1031,411,out.of.bounds.lost.poss
1009875,100034,1032,414,out.of.bounds.keep.poss
1009876,100034,1033,421,out.of.bounds.lost.poss
1009877,100034,1034,435,out.of.bounds.lost.poss
1009878,100034,1035,449,out.of.bounds.lost.poss
1009879,100034,1036,456,out.of.bounds.lost.poss
1009880,100034,1037,491,out.of.bounds.keep.poss
1009881,100034,1038,493,out.of.bounds.keep.poss
1009882,100034,1039,538,out.of.bounds.keep.poss
1009883,100034,1040,542,out.of.bounds.keep.poss
1009884,100034,1041,548,out.of.bounds.keep.poss
1009885,100034,1042,552,out.of.bounds.lost.poss
1009886,100034,1043,558,out.of.bounds.keep.poss
1009887,100034,1044,564,out.of.bounds.lost.poss
1009888,100034,1045,581,out.of.bounds.lost.poss
1009889,100034,1046,605,out.of.bounds.lost.poss
1009890,100034,1047,648,out.of.bounds.lost.poss
1009891,100034,1048,654,out.of.bounds.keep.poss
1009892,100034,1049,663,out.of.bounds.lost.poss
1009893,100034,1050,665,out.of.bounds.lost.poss
1009894,100034,1051,712,out.of.bounds.lost.poss
1009895,100034,1052,715,out.of.bounds.lost.poss
1009896,100034,1053,721,out.of.bounds.lost.poss
1009897,100034,1054,738,out.of.bounds.lost.poss
1009898,100034,1055,747,out.of.bounds.lost.poss
1009899,100034,1056,772,out.of.bounds.lost.poss
1009900,100034,1057,777,out.of.bounds.keep.poss
1009901,100034,1058,790,out.of.bounds.lost.poss
1009902,100034,1059,794,out.of.bounds.lost.poss
1009903,100034,1060,796,out.of.bounds.lost.poss
1009904,100034,1061,802,out.of.bounds.lost.poss
1009905,100034,1062,812,out.of.bounds.keep.poss
1009906,100034,1063,846,out.of.bounds.keep.poss
1009907,100034,1064,850,out.of.bounds.keep.poss
1009908,100034,1065,852,out.of.bounds.keep.poss
1009909,100034,1066,854,out.of.bounds.lost.poss
1009910,100034,1067,862,out.of.bounds.lost.poss
1009911,100034,1068,879,out.of.bounds.keep.poss
1009912,100034,1069,883,out.of.bounds.keep.poss
1009913,100034,1070,903,out.of.bounds.lost.poss
1009914,100034,1071,915,out.of.bounds.keep.poss
1009915,100034,1072,926,out.of.bounds.lost.poss
1009916,100034,1073,932,out.of.bounds.lost.poss
1009917,100034,1074,952,out.of.bounds.keep.poss
1009918,100034,1075,999,out.of.bounds.lost.poss
1009919,100034,1076,1002,out.of.bounds.keep.poss
1009920,100034,1077,1059,out.of.bounds.lost.poss
1009921,100034,1078,1077,out.of.bounds.lost.poss
1009922,100034,1079,1094,out.of.bounds.keep.poss
1009923,100034,1080,1095,out.of.bounds.keep.poss
1009924,100034,1081,1103,out.of.bounds.lost.poss
1009925,100034,1082,1114,out.of.bounds.lost.poss
1009926,100034,1083,1129,out.of.bounds.keep.poss
1009927,100034,1084,1132,out.of.bounds.lost.poss
1009928,100034,1085,1137,out.of.bounds.lost.poss
1009929,100034,1086,1160,out.of.bounds.keep.poss
1009930,100034,1087,1165,out.of.bounds.keep.poss
1009931,100034,1088,1172,out.of.bounds.keep.poss
1009932,100034,1089,1188,out.of.bounds.lost.poss
1009933,100034,1090,1226,out.of.bounds.keep.poss
1009934,100034,1091,1230,out.of.bounds.lost.poss
1009935,100034,1092,1240,out.of.bounds.keep.poss
1009936,100034,1093,1242,out.of.bounds.lost.poss
1009937,100034,1094,1281,out.of.bounds.keep.poss
1009938,100034,1095,1283,out.of.bounds.keep.poss
1009939,100034,1096,1284,out.of.bounds.keep.poss
1009940,100034,1097,1291,out.of.bounds.lost.poss
1009941,100034,1098,1294,out.of.bounds.keep.poss
1009942,100034,1099,1306,out.of.bounds.lost.poss
1009943,100034,1100,1308,out.of.bounds.keep.poss
1009944,100089,1001,3,out.of.bounds.lost.poss
1009945,100089,1002,12,out.of.bounds.lost.poss
1009946,100089,1003,29,out.of.bounds.lost.poss
1009947,100089,1004,35,out.of.bounds.keep.poss
1009948,100089,1005,49,out.of.bounds.keep.poss
1009949,100089,1006,88,out.of.bounds.keep.poss
1009950,100089,1007,90,out.of.bounds.keep.poss
1009951,100089,1008,93,out.of.bounds.keep.poss
1009952,100089,1009,105,out.of.bounds.keep.poss
1009953,100089,1010,108,out.of.bounds.keep.poss
1009954,100089,1011,113,out.of.bounds.keep.poss
1009955,100089,1012,149,out.of.bounds.lost.poss
1009956,100089,1013,155,out.of.bounds.lost.poss
1009957,100089,1014,161,out.of.bounds.keep.poss
1009958,100089,1015,163,out.of.bounds.lost.poss
1009959,100089,1016,196,out.of.bounds.keep.poss
1009960,100089,1017,237,out.of.bounds.keep.poss
1009961,100089,1018,239,out.of.bounds.keep.poss
1009962,100089,1019,263,out.of.bounds.lost.poss
1009963,100089,1020,300,out.of.bounds.keep.poss
1009964,100089,1021,312,assists
1009965,100089,1022,312,key.passes
1009966,100089,1023,313,big.chances.scored
1009967,100089,1024,325,out.of.bounds.lost.poss
1009968,100089,1025,326,out.of.bounds.keep.poss
1009969,100089,1026,346,out.of.bounds.keep.poss
1009970,100089,1027,381,out.of.bounds.keep.poss
1009971,100089,1028,396,out.of.bounds.lost.poss
1009972,100089,1029,430,out.of.bounds.lost.poss
1009973,100089,1030,454,out.of.bounds.lost.poss
1009974,100089,1031,460,out.of.bounds.keep.poss
1009975,100089,1032,473,out.of.bounds.lost.poss
1009976,100089,1033,477,out.of.bounds.keep.poss
1009977,100089,1034,481,out.of.bounds.keep.poss
1009978,100089,1035,484,out.of.bounds.keep.poss
1009979,100089,1036,494,key.passes
1009980,100089,1037,495,big.chances.shot.missed
1009981,100089,1038,495,out.of.bounds.lost.poss
1009982,100089,1039,505,out.of.bounds.lost.poss
1009983,100089,1040,507,out.of.bounds.lost.poss
1009984,100089,1041,546,out.of.bounds.lost.poss
1009985,100089,1042,560,out.of.bounds.lost.poss
1009986,100089,1043,566,out.of.bounds.lost.poss
1009987,100089,1044,603,out.of.bounds.keep.poss
1009988,100089,1045,611,out.of.bounds.keep.poss
1009989,100089,1046,625,out.of.bounds.keep.poss
1009990,100089,1047,633,out.of.bounds.lost.poss
1009991,100089,1048,647,out.of.bounds.keep.poss
1009992,100089,1049,653,out.of.bounds.keep.poss
1009993,100089,1050,661,out.of.bounds.lost.poss
1009994,100089,1051,680,out.of.bounds.lost.poss
1009995,100089,1052,688,out.of.bounds.lost.poss
1009996,100089,1053,722,out.of.bounds.lost.poss
1009997,100089,1054,728,out.of.bounds.keep.poss
1009998,100089,1055,752,out.of.bounds.keep.poss
1009999,100089,1056,755,out.of.bounds.lost.poss
1010000,100089,1057,777,out.of.bounds.lost.poss
1010001,100089,1058,802,key.passes
1010002,100089,1059,803,big.chances.shot.missed
1010003,100089,1060,823,out.of.bounds.lost.poss
1010004,100089,1061,827,out.of.bounds.lost.poss
1010005,100089,1062,831,out.of.bounds.keep.poss
1010006,100089,1063,843,out.of.bounds.keep.poss
1010007,100089,1064,844,out.of.bounds.lost.poss
1010008,100089,1065,852,out.of.bounds.keep.poss
1010009,100089,1066,862,key.passes
1010010,100089,1067,863,big.chances.shot.on.goal
1010011,100089,1068,887,out.of.bounds.lost.poss
1010012,100089,1069,893,out.of.bounds.keep.poss
1010013,100089,1070,918,out.of.bounds.lost.poss
1010014,100089,1071,928,out.of.bounds.keep.poss
1010015,100089,1072,958,out.of.bounds.keep.poss
1010016,100089,1073,978,out.of.bounds.lost.poss
1010017,100089,1074,994,out.of.bounds.lost.poss
1010018,100089,1075,996,out.of.bounds.keep.poss
1010019,100089,1076,1002,out.of.bounds.lost.poss
1010020,100089,1077,1013,out.of.bounds.keep.poss
1010021,100089,1078,1016,assists
1010022,100089,1079,1016,key.passes
1010023,100089,1080,1017,big.chances.scored
1010024,100089,1081,1040,out.of.bounds.lost.poss
1010025,100089,1082,1056,out.of.bounds.keep.poss
1010026,100089,1083,1061,out.of.bounds.lost.poss
1010027,100089,1084,1069,out.of.bounds.lost.poss
1010028,100089,1085,1079,out.of.bounds.lost.poss
1010029,100089,1086,1109,out.of.bounds.lost.poss
1010030,100089,1087,1113,out.of.bounds.keep.poss
1010031,100089,1088,1118,out.of.bounds.lost.poss
1010032,100089,1089,1122,out.of.bounds.keep.poss
1010033,100089,1090,1136,key.passes
1010034,100089,1091,1137,big.chances.lost
1010035,100089,1092,1145,out.of.bounds.keep.poss
1010036,100089,1093,1158,out.of.bounds.lost.poss
1010037,100089,1094,1167,out.of.bounds.lost.poss
1010038,100089,1095,1170,out.of.bounds.lost.poss
1010039,100089,1096,1171,out.of.bounds.keep.poss
1010040,100089,1097,1184,out.of.bounds.lost.poss
1010041,100089,1098,1193,out.of.bounds.keep.poss
1010042,100089,1099,1200,out.of.bounds.keep.poss
1010043,100089,1100,1208,out.of.bounds.keep.poss
1010044,100089,1101,1211,out.of.bounds.keep.poss
1010045,100089,1102,1241,out.of.bounds.keep.poss
1010046,100089,1103,1255,out.of.bounds.keep.poss
1010047,100134,1001,4,out.of.bounds.keep.poss
1010048,100134,1002,7,out.of.bounds.keep.poss
1010049,100134,1003,10,out.of.bounds.keep.poss
1010050,100134,1004,12,out.of.bounds.keep.poss
1010051,100134,1005,14,out.of.bounds.keep.poss
1010052,100134,1006,22,out.of.bounds.lost.poss
1010053,100134,1007,38,out.of.bounds.lost.poss
1010054,100134,1008,47,out.of.bounds.lost.poss
1010055,100134,1009,73,out.of.bounds.keep.poss
1010056,100134,1010,75,out.of.bounds.lost.poss
1010057,100134,1011,78,out.of.bounds.lost.poss
1010058,100134,1012,113,out.of.bounds.lost.poss
1010059,100134,1013,140,out.of.bounds.keep.poss
1010060,100134,1014,152,out.of.bounds.keep.poss
1010061,100134,1015,167,out.of.bounds.keep.poss
