"homecount","awaycount","home.score","away.score","event","time","poss.position","poss.team","poss.player","poss.player.event","poss.location","poss.destination","ball.type","poss.notes","def.position","def.team","def.player","def.event","def.location","gk.ball.result","gk.s.o.g.attempt","def.player.disciplinary","def.notes"
11,11,0,0,136,"9","D","FCKC","Moros","take.on.lost","OPP.3RD.L",NA,NA,NA,"M","SRFC","Fishlock","tackles.wins.ball","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,137,"9","M","SRFC","Fishlock","passes.f.m","DEF.3RD.R","OPP.3RD.R","launch.balls",NA,"D","FCKC","Sauerbrunn","passes.blocked","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,138,"9","D","FCKC","Sauerbrunn","interceptions","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,139,"9","D","FCKC","Sauerbrunn","passes.b.c","DEF.3RD.L","DEF.6.YD",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,140,"9","GK","FCKC","Barnhart","passes.f.c","DEF.6.YD","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,141,"9","D","FCKC","Lepeilbet","passes.s.c","DEF.3RD.C","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,142,"9","D","FCKC","Brown","passes.s.c","DEF.3RD.R","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,143,"9","M","FCKC","Laddish","passes.b.c","DEF.3RD.C","DEF.3RD.C",NA,NA,"M","SRFC","Little","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,144,"9","D","FCKC","Lepeilbet","passes.f.c","DEF.3RD.C","DEF.3RD.C",NA,NA,"M","SRFC","Little","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,145,"9","M","FCKC","Buczkowski","passes.f.c","OPP.MID.3RD.C","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,146,"10","M","FCKC","Tymrak","passes.f.m","OPP.MID.3RD.L","OPP.18.YD","deep.crosses","out.of.bounds.lost.poss","D","SRFC","Fletcher","pressured.opp","DEF.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,147,"10","GK","SRFC","Solo","passes.f.c","DEF.6.YD","DEF.MID.3RD.L","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,148,"10","F","SRFC","Mathias","aerial.challenges.won","DEF.MID.3RD.L",NA,NA,NA,"D","FCKC","Lepeilbet","aerial.challenges.lost","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,149,"10","M","SRFC","Fishlock","poss.recoveries","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,150,"10","M","SRFC","Fishlock","passes.f.c","OPP.MID.3RD.C","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,151,"10","F","SRFC","Yanez","passes.s.c","OPP.3RD.R","OPP.3RD.R",NA,NA,"D","FCKC","Moros","pressured.opp","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,152,"10","D","SRFC","Fletcher","passes.s.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,153,"10","F","SRFC","Yanez","passes.f.c","OPP.3RD.R","OPP.3RD.C",NA,NA,"M","FCKC","Buczkowski","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,154,"10","F","SRFC","Mathias","passes.b.b","OPP.3RD.C","OPP.3RD.C",NA,NA,"D","FCKC","Lepeilbet","passes.blocked","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,154,"10",NA,NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Lepeilbet","clearances","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,155,"10","D","SRFC","Barnes","aerial.challenges.won","DEF.MID.3RD.L",NA,NA,NA,"F","FCKC","Rodriguez","aerial.challenges.lost","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,156,"10","D","SRFC","Barnes","poss.recoveries","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,157,"10","D","SRFC","Barnes","passes.f.c","DEF.MID.3RD.L","DEF.MID.3RD.L",NA,NA,"F","FCKC","Rodriguez","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,158,"11","D","SRFC","Cox","passes.b.c","DEF.MID.3RD.L","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,159,"11","D","SRFC","Barnes","passes.b.c","DEF.3RD.L","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,160,"11","GK","SRFC","Solo","passes.f.c","DEF.18.YD","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,161,"11","D","SRFC","Barnes","passes.b.c","DEF.3RD.L","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,162,"11","GK","SRFC","Solo","passes.f.c","DEF.18.YD","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,163,"11","D","SRFC","Corsie","passes.f.c","DEF.3RD.R","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,164,"11","D","SRFC","Fletcher","passes.f.c","DEF.3RD.R","DEF.MID.3RD.R",NA,NA,"M","FCKC","Tymrak","pressured.opp","OPP.3RD.L",NA,NA,NA,NA
11,11,0,0,165,"11","F","SRFC","Mathias","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.R",NA,NA,"D","FCKC","Moros","pressured.opp","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,166,"11","D","SRFC","Fletcher","passes.f.b","DEF.MID.3RD.R","OPP.MID.3RD.C",NA,NA,"M","FCKC","Tymrak","pressured.opp","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,166,"11",NA,NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","passes.blocked","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,167,"11","D","FCKC","Sauerbrunn","interceptions","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,168,"11","D","FCKC","Sauerbrunn","passes.f.c","DEF.MID.3RD.C","DEF.MID.3RD.C",NA,NA,"F","SRFC","Yanez","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,169,"11","M","FCKC","Buczkowski","passes.b.c","DEF.MID.3RD.C","DEF.MID.3RD.C",NA,NA,"F","SRFC","Yanez","passes.blocked","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,170,"11","M","SRFC","Little","def.recoveries","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,171,"11","M","SRFC","Little","passes.f.b","OPP.MID.3RD.C","OPP.18.YD","through.balls",NA,"M","FCKC","Buczkowski","pressured.opp","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,171,"11",NA,NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Brown","passes.blocked","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,171,"11",NA,NA,NA,NA,NA,NA,NA,NA,"GK","FCKC","Barnhart","gk.smother","DEF.18.YD","collected",NA,NA,NA
11,11,0,0,172,"11","GK","FCKC","Barnhart","passes.f.c","DEF.18.YD","DEF.3RD.R","gk.short.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,173,"11","M","FCKC","O'Reilly","passes.b.c","DEF.MID.3RD.R","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,174,"11","D","FCKC","Sauerbrunn","passes.f.c","DEF.3RD.C","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,175,"11","M","FCKC","Laddish","passes.f.b","DEF.MID.3RD.C","OPP.MID.3RD.C",NA,NA,"M","SRFC","Fishlock","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,175,"11",NA,NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","passes.blocked","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,176,"11","M","SRFC","Winters","def.recoveries","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,177,"11","M","SRFC","Winters","passes.b.c","DEF.MID.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,178,"11","D","SRFC","Corsie","passes.f.c","DEF.3RD.C","OPP.MID.3RD.C",NA,NA,"F","FCKC","Rodriguez","pressured.opp","OPP.3RD.C",NA,NA,NA,NA
11,11,0,0,179,"11","M","SRFC","Little","passes.s.c","OPP.MID.3RD.C","DEF.MID.3RD.L",NA,NA,"M","FCKC","Holiday","pressured.opp","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,180,"11","D","SRFC","Cox","passes.f.m","DEF.MID.3RD.L","DEF.18.YD","deep.crosses",NA,"GK","FCKC","Barnhart","gk.open.play.high.balls.faced","DEF.18.YD","caught",NA,NA,NA
11,11,0,0,181,"12",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,182,"12","D","FCKC","Brown","passes.f.c","DEF.3RD.R","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,183,"12","M","FCKC","Buczkowski","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.R",NA,NA,"M","SRFC","Little","pressured.opp","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,184,"12","M","FCKC","O'Reilly","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,185,"12","M","FCKC","Holiday","take.on.won","DEF.MID.3RD.R",NA,NA,NA,"F","SRFC","Yanez","dribbled.turned","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,186,"12","M","FCKC","Holiday","passes.b.c","DEF.MID.3RD.R","DEF.3RD.R",NA,NA,"M","SRFC","Fishlock","pressured.opp","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,187,"12","D","FCKC","Lepeilbet","passes.b.c","DEF.3RD.R","DEF.18.YD",NA,NA,"M","SRFC","Fishlock","pressured.opp","OPP.3RD.L",NA,NA,NA,NA
11,11,0,0,188,"12","GK","FCKC","Barnhart","passes.f.c","DEF.18.YD","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,189,"12","D","FCKC","Moros","passes.f.c","DEF.3RD.L","DEF.3RD.C",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,190,"12","M","FCKC","Holiday","passes.f.c","DEF.3RD.L","DEF.3RD.L",NA,NA,"M","SRFC","Winters","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,190,"12",NA,NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Little","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,191,"12","M","FCKC","Laddish","passes.s.c","DEF.3RD.L","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,192,"12","D","FCKC","Moros","passes.f.c","DEF.3RD.L","DEF.MID.3RD.L",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,193,"12","M","FCKC","Tymrak","passes.b.c","DEF.MID.3RD.L","DEF.MID.3RD.L",NA,NA,"D","SRFC","Fletcher","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,194,"12","M","FCKC","Holiday","passes.f.c","DEF.MID.3RD.L","DEF.MID.3RD.L","through.balls",NA,"D","SRFC","Fletcher","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,195,"12","M","FCKC","Tymrak","passes.f.c","OPP.MID.3RD.L","OPP.3RD.L",NA,NA,"D","SRFC","Fletcher","pressured.opp","DEF.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,196,"12","D","FCKC","Moros","passes.s.c","OPP.3RD.L","OPP.3RD.L",NA,NA,"D","SRFC","Fletcher","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,197,"13","M","FCKC","Laddish","passes.f.c","OPP.3RD.L","OPP.3RD.L","through.balls",NA,"D","SRFC","Corsie","pressured.opp","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,198,"13","F","FCKC","Rodriguez","shots.stopped.by.gk","OPP.18.YD",NA,NA,NA,"D","SRFC","Corsie","pressured.opp","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,199,"13",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,"GK","SRFC","Solo","gk.shot.on.goal.faced","DEF.6.YD","caught","diving.save",NA,NA
11,11,0,0,200,"13","M","FCKC","Laddish","passes.s.c","OPP.3RD.C","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,201,"13","M","FCKC","O'Reilly","passes.f.c","OPP.3RD.R","OPP.18.YD","through.balls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,202,"13","M","FCKC","Holiday","dispossessed","OPP.18.YD",NA,NA,"out.of.bounds.keep.poss","M","SRFC","Fishlock","tackles.ball.away","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,203,"14","M","FCKC","Holiday","passes.s.b","OPP.3RD.R","OPP.18.YD","corner.kicks",NA,"D","SRFC","Fletcher","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,204,"14","M","FCKC","O'Reilly","aerial.challenges.lost","OPP.18.YD",NA,NA,NA,"M","SRFC","Little","aerial.challenges.won","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,205,"14","M","FCKC","Tymrak","poss.recoveries","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,206,"14","M","FCKC","Tymrak","passes.b.c","OPP.3RD.L","OPP.3RD.L",NA,NA,"F","SRFC","Mathias","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,207,"14","M","FCKC","Buczkowski","passes.b.c","OPP.3RD.L","OPP.MID.3RD.C",NA,NA,"F","SRFC","Mathias","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,208,"14","D","FCKC","Moros","passes.f.c","OPP.MID.3RD.C","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,209,"14","M","FCKC","Holiday","passes.f.b","OPP.3RD.R","OPP.18.YD","corner.crosses",NA,"GK","SRFC","Solo","gk.open.play.high.balls.faced","DEF.18.YD","caught",NA,NA,NA
11,11,0,0,210,"14",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,211,"14","D","FCKC","Lepeilbet","passes.f.c","DEF.3RD.C","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,212,"14","M","FCKC","Buczkowski","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.C",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,213,"14","M","FCKC","Holiday","passes.b.c","DEF.MID.3RD.C","DEF.3RD.C",NA,NA,"M","SRFC","Winters","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,214,"14","D","FCKC","Sauerbrunn","passes.s.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,215,"14","D","FCKC","Lepeilbet","passes.s.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,216,"14","D","FCKC","Sauerbrunn","passes.f.c","DEF.3RD.C","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,217,"15","D","FCKC","Moros","take.on.won","OPP.MID.3RD.L",NA,NA,NA,"F","SRFC","Rapinoe","dribbled.out.run","DEF.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,218,"15","D","FCKC","Moros","take.on.lost",NA,NA,NA,NA,"M","SRFC","Fishlock","tackles.ball.away","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,219,"15","F","FCKC","Rodriguez","poss.recoveries","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,220,"15","F","FCKC","Rodriguez","lost.touch","OPP.3RD.L",NA,NA,NA,"D","SRFC","Corsie","dispossessed.lost.touch","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,220,"15",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Corsie","clearances","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,221,"15","M","FCKC","Holiday","aerial.challenges.lost","OPP.3RD.L",NA,NA,NA,"M","SRFC","Fishlock","aerial.challenges.won","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,222,"15","F","SRFC","Rapinoe","def.recoveries","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,223,"15","F","SRFC","Rapinoe","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,224,"15","M","SRFC","Little","passes.f.c","OPP.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,225,"15","F","SRFC","Rapinoe","passes.s.b","OPP.MID.3RD.C","OPP.MID.3RD.L",NA,NA,"M","FCKC","O'Reilly","passes.blocked","DEF.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,226,"15","M","FCKC","O'Reilly","interceptions","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,227,"15","M","FCKC","O'Reilly","passes.f.c","DEF.MID.3RD.R","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,228,"15","M","FCKC","Holiday","passes.f.c","OPP.3RD.C","OPP.18.YD",NA,NA,"D","SRFC","Corsie","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,229,"15","F","FCKC","Rodriguez","shots.missed","OPP.18.YD",NA,NA,NA,"D","SRFC","Barnes","pressured.opp","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,230,"15",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,"GK","SRFC","Solo","gk.shot.miss.faced","DEF.6.YD",NA,NA,NA,NA
11,11,0,0,231,"16","M","SRFC","Winters","passes.s.c","DEF.3RD.C","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,232,"16","D","SRFC","Barnes","passes.f.c","DEF.3RD.L","OPP.3RD.L","through.balls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,233,"16","F","SRFC","Mathias","take.on.lost","OPP.3RD.L",NA,NA,"out.of.bounds.keep.poss","D","FCKC","Lepeilbet","tackles.ball.away","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,234,"16","D","SRFC","Cox","passes.f.c","OPP.3RD.L","OPP.3RD.L","throw.ins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,235,"16","F","SRFC","Yanez","aerial.challenges.won","OPP.3RD.L",NA,NA,NA,"D","FCKC","Brown","aerial.challenges.lost","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,236,"16","M","SRFC","Little","poss.recoveries","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,237,"16","M","SRFC","Little","passes.f.c","OPP.3RD.L","OPP.18.YD",NA,NA,"M","FCKC","Buczkowski","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,238,"16","F","SRFC","Mathias","passes.s.c","OPP.18.YD","OPP.3RD.R",NA,NA,"D","FCKC","Sauerbrunn","pressured.opp","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,239,"16","F","SRFC","Rapinoe","passes.b.c","OPP.3RD.R","OPP.3RD.R",NA,NA,"D","FCKC","Moros","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,239,"16",NA,NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Tymrak","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,240,"16","D","SRFC","Fletcher","passes.s.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,241,"16","M","SRFC","Winters","passes.b.c","OPP.3RD.R","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,242,"16","D","SRFC","Barnes","passes.s.c","OPP.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,243,"16","D","SRFC","Corsie","passes.f.c","OPP.MID.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,244,"16","F","SRFC","Rapinoe","passes.b.c","OPP.3RD.R","OPP.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,245,"17","D","SRFC","Fletcher","passes.b.c","OPP.MID.3RD.R","DEF.MID.3RD.R",NA,NA,"M","FCKC","Tymrak","pressured.opp","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,246,"17","D","SRFC","Corsie","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,247,"17","D","SRFC","Barnes","passes.s.c","DEF.MID.3RD.C","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,248,"17","D","SRFC","Cox","passes.s.c","DEF.MID.3RD.L","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,249,"17","M","SRFC","Fishlock","passes.b.c","OPP.MID.3RD.C","DEF.MID.3RD.R",NA,NA,"M","FCKC","Laddish","pressured.opp","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,250,"17","D","SRFC","Corsie","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,251,"17","D","SRFC","Barnes","passes.s.c","DEF.MID.3RD.C","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,252,"17","D","SRFC","Cox","passes.f.m","DEF.MID.3RD.L","OPP.3RD.C",NA,NA,"D","FCKC","Lepeilbet","passes.blocked","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,253,"17","D","FCKC","Lepeilbet","interceptions","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,254,"17","D","FCKC","Lepeilbet","passes.f.c","DEF.3RD.C","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,255,"17","M","FCKC","Laddish","take.on.lost","OPP.MID.3RD.C",NA,NA,NA,"M","SRFC","Winters","tackles.ball.away","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,256,"17","M","SRFC","Fishlock","def.recoveries","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,257,"17","M","SRFC","Fishlock","passe.s.c","OPP.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,258,"17","M","SRFC","Little","passes.f.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,259,"17","F","SRFC","Rapinoe","passes.f.c","OPP.3RD.R","OPP.3RD.R","through.balls",NA,"D","FCKC","Moros","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,260,"17","M","SRFC","Little","passes.s.b","OPP.18.YD","OPP.6.YD","corner.crosses","out.of.bounds.keep.poss","M","FCKC","Buczkowski","pressured.opp","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,260,"17",NA,NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Buczkowski","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,261,"18","M","SRFC","Little","passes.s.b","OPP.3RD.R","OPP.6.YD","corner.kicks",NA,"GK","FCKC","Barnhart","gk.set.play.high.balls.faced","DEF.6.YD","caught",NA,NA,NA
11,11,0,0,262,"18","GK","FCKC","Barnhart","passes.s.c","DEF.6.YD","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,263,"18","D","FCKC","Brown","passes.s.c","DEF.3RD.R","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,264,"18","M","FCKC","Buczkowski","passes.f.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,265,"18","M","FCKC","Holiday","passes.b.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,266,"18","M","FCKC","Buczkowski","passes.s.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,267,"18","D","FCKC","Sauerbrunn","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,268,"18","F","FCKC","Rodriguez","passes.s.c","OPP.MID.3RD.C","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,269,"18","M","FCKC","Holiday","passes.b.c","OPP.3RD.C","OPP.MID.3RD.C",NA,NA,"M","SRFC","Fishlock","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,269,"18",NA,NA,NA,NA,NA,NA,NA,NA,"F","SRFC","Rapinoe","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,270,"19","M","FCKC","Buczkowski","passes.f.c","OPP.MID.3RD.C","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,271,"19","D","FCKC","Brown","shots.blocked.by.def","OPP.3RD.C",NA,NA,"out.of.bounds.keep.poss","M","SRFC","Winters","shots.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,271,"19",NA,NA,NA,NA,NA,NA,NA,NA,"GK","SRFC","Solo","gk.shot.on.goal.faced.stopped.by.def",NA,NA,NA,NA,NA
