"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
393,"29",NA,"USA","Klingenberg","take.on.won","A3L",NA,NA,NA,"COL","Asprilla","dribbled.turned","D3R",NA,NA,NA,NA,NA,NA
394,"29",NA,"USA","Klingenberg","movement","A3L","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,"29",NA,"USA","Klingenberg","passes.s","A18",NA,NA,NA,"COL","Gaitan","blocks","D18",NA,NA,NA,NA,NA,NA
395,"29",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","clearances","D18",NA,NA,NA,NA,NA,NA
395,"29",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Arias","pressured",NA,NA,NA,NA,NA,NA,NA
396,"29",NA,"USA","Johnston","lost.touch","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
397,"29",NA,"COL","Asprilla","passes.f.c","DM3R","AM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"29",NA,"COL","Usme","take.on.won","AM3R",NA,NA,NA,"USA","Johnston","dribbled.tackles.missed","DM3L",NA,NA,NA,NA,NA,NA
399,"29",NA,"COL","Usme","dispossessed","AM3R",NA,NA,NA,"USA","Pugh","dispossessed","DM3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
400,"29",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"29",NA,"COL","Echeverri","passes.f","Am3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"29",NA,"COL","Rincon","aerial.lost","AM3R",NA,NA,NA,"USA","Long","aerial.won","DM3L",NA,NA,NA,NA,NA,NA
403,"30",NA,"COL","Salazar","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"30",NA,"COL","Salazar","passes.f.c","AM3R","AM3R",NA,NA,"USA","Horan","pressured","DM3L",NA,NA,NA,NA,NA,NA
404,"30",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Long","pressured",NA,NA,NA,NA,NA,NA,NA
405,"30",NA,"COL","Usme","passes.b.c","AM3R","AM3R",NA,NA,"USA","Long","pressured","DM3L",NA,NA,NA,NA,NA,NA
406,"30",NA,"COL","Rincon","passes.f","AM3R",NA,NA,NA,"USA","Sauerbrunn","blocks","D3C",NA,NA,NA,NA,NA,NA
407,"30",NA,"COL","Ospina","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"30",NA,"COL","Ospina","passes.b.c","A3R","AM3C",NA,NA,"USA","Pugh","pressured","D3L",NA,NA,NA,NA,NA,NA
409,"30",NA,"COL","Usme","shots.missed","AM3C",NA,NA,"GK","USA","Solo","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
410,"30","GK","USA","Solo","passes.s.c","D6","D3R","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"30",NA,"USA","O'Hara","passes.s.c","D3R","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,"30",NA,"USA","Sauerbrunn","passes.f.c","D3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,"30",NA,"USA","Long","passes.s.c","D3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"30",NA,"USA","Johnston","passes.b.c","DM3C","D3C",NA,NA,"COL","Usme","challenged","AM3C",NA,NA,NA,NA,NA,NA
415,"30",NA,"USA","Sauerbrunn","passes.s.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,"30",NA,"USA","Johnston","passes.s.c","DM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"30",NA,"USA","Klingenberg","passes.b.c","DM3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"30","GK","USA","Solo","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,"30",NA,"USA","Sauerbrunn","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"31","GK","USA","Solo","passes.s.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"31",NA,"USA","Johnston","passes.f","D3L",NA,NA,NA,"COL","Ospina","blocks","AM3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
422,"31",NA,"USA","Klingenberg","passes.s.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,"31",NA,"USA","Long","fouls.won","DM3L",NA,NA,NA,"COL","Usme","fouls.conceded","AM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA
424,"31",NA,"USA","Long","passes.s.c","DM3L","DM3C","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,"31",NA,"USA","Sauerbrunn","movement","DM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"31",NA,"USA","Sauerbrunn","passes.f.c","AM3R","AM3R",NA,NA,"COL","Rincon","pressured","DM3L",NA,NA,NA,NA,NA,NA
427,"31",NA,"USA","O'Hara","take.on.won","AM3R",NA,NA,NA,"COL","Echeverri","dribbled.tackles.missed","DM3L",NA,NA,"fouls.won",NA,"fouls.conceded",NA
428,"32",NA,"USA","Heath","passes.s.c","AM3R","A3C","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,"32",NA,"USA","Klingenberg","passes.f.c","A3C","A3L",NA,NA,"COL","Salazar","pressured","D3C",NA,NA,NA,NA,NA,NA
430,"32",NA,"USA","Dunn","passes.s.c","A3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"32",NA,"USA","Horan","passes.s.c","A3L","A18","corner.crosses",NA,"COL","Velasquez","pressured","D3R",NA,NA,NA,"assists",NA,NA
432,"32",NA,"USA","Long","aerial.won","A18",NA,NA,NA,"COL","Gaitan","aerial.lost","D18",NA,NA,NA,NA,NA,NA
433,"32",NA,"USA","Long","shots.scored","A18",NA,NA,"GK","COL","Perez","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,NA,NA,NA
434,"32",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,"33",NA,"USA","Dunn","take.on.won","AM3C",NA,NA,NA,"COL","Echeverri","dribbled.tackles.missed","DM3C",NA,NA,NA,NA,NA,NA
436,"33",NA,"USA","Dunn","passes.b.c","AM3C","AM3C",NA,NA,"COL","Rincon","pressured","DM3C",NA,NA,NA,NA,NA,NA
437,"33",NA,"USA","Sauerbrunn","passes.f.c","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"33",NA,"USA","Lloyd","lost.touch","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,"33",NA,"USA","Heath","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"33",NA,"USA","Heath","dispossessed","A3C",NA,NA,NA,"COL","Gaitan","dispossessed","D3C",NA,NA,NA,NA,NA,NA
441,"33",NA,"USA","Lloyd","recoveries","A3C",NA,NA,NA,"COL","Gaitan","dispossessed","D3C",NA,NA,NA,NA,NA,NA
442,"33",NA,"USA","Lloyd","take.on.won","A3C",NA,NA,NA,"COL","Salazar","dribbled.turned","D3C",NA,NA,NA,NA,NA,NA
443,"33",NA,"USA","Lloyd","passes.f.c","A3C","A18","through",NA,"COL","Salazar","pressured","D3C",NA,NA,NA,"assists",NA,NA
444,"33",NA,"USA","Pugh","shots.scored","A18",NA,NA,"GK","COL","Perez","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,"big.chances.scored",NA,NA
444,"33",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","pressured",NA,NA,NA,NA,NA,NA,NA
445,"33",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"34",NA,"USA","Johnston","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,"34",NA,"USA","Johnston","passes.f.c","DM3L","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,"34",NA,"USA","Pugh","passes.s.c","AM3C","DM3R",NA,NA,"COL","Ospina","pressured","DM3C",NA,NA,NA,NA,NA,NA
449,"34",NA,"USA","Sauerbrunn","passes.f.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"34",NA,"USA","Long","passes.s.c","DM3C","AM3L","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,"34",NA,"USA","Klingenberg","passes.b.c","AM3L","DM3L",NA,NA,"COL","Ospina","pressured","DM3R",NA,NA,NA,NA,NA,NA
452,"34",NA,"USA","Johnston","passes.b.c","DM3L","D3C",NA,NA,"COL","Ospina","pressured","AM3R",NA,NA,NA,NA,NA,NA
453,"34","GK","USA","Solo","passes.f.c","D3C","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,"34",NA,"USA","Sauerbrunn","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,"34","GK","USA","Solo","passes.s.c","D18","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,"34",NA,"USA","Johnston","passes.b.c","DM3L","D3L",NA,NA,"COL","Usme","pressured","AM3R",NA,NA,NA,NA,NA,NA
457,"34",NA,"USA","Klingenberg","passes.b.c","D3L","D18",NA,NA,"COL","Usme","pressured","A3R",NA,NA,NA,NA,NA,NA
458,"35","GK","USA","Solo","passes.f.c","D18","DM3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,"35",NA,"USA","Horan","dispossessed","DM3L",NA,NA,NA,"COL","Ospina","dispossessed","AM3R",NA,NA,NA,NA,NA,NA
460,"35",NA,"COL","Ospina","dispossessed","AM3R",NA,NA,NA,"USA","Horan","dispossessed","DM3L",NA,NA,NA,NA,NA,NA
461,"35",NA,"USA","Pugh","lost.touch","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
462,"35",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,"35",NA,"USA","Lloyd","passes.s.c","DM3C","DM3C",NA,NA,"COL","Usme","pressured","AM3C",NA,NA,NA,NA,NA,NA
464,"35",NA,"USA","Heath","take.on.won","DM3C","AM3C",NA,NA,"COL","Rincon",NA,"DM3C",NA,NA,"fouls.won",NA,"fouls.conceded",NA
465,"35",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"35",NA,"USA","Long","passes.f.c","AM3C","AM3L",NA,NA,"COL","Usme","pressured","DM3C",NA,NA,NA,NA,NA,NA
467,"35",NA,"USA","Horan","lost.touch","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,"35",NA,"COL","Asprilla","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,"35",NA,"COL","Asprilla","passes.f","DM3R",NA,NA,NA,"USA","Horan","blocks","AM3L",NA,NA,NA,NA,NA,NA
470,"35",NA,"COL","Ospina","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,"35",NA,"COL","Ospina","movement","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,"36",NA,"COL","Ospina","movement","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,"36",NA,"COL","Ospina","take.on.lost","A3R",NA,NA,NA,"USA","Johnston","ball.shield","D3L",NA,NA,NA,NA,NA,NA
474,"36",NA,"USA","Johnston","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,"36",NA,"USA","Klingenberg","passes.s.c","D3L","DM3L",NA,NA,"COL","Usme","pressured","A3R",NA,NA,NA,NA,NA,NA
476,"36",NA,"USA","Horan","passes.s.c","DM3L","AM3R","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"36",NA,"USA","Heath","passes.s.c","AM3R","A3R",NA,NA,"COL","Santos","pressured","DM3L",NA,NA,NA,NA,NA,NA
478,"36",NA,"USA","Dunn","take.on.lost","A3R",NA,NA,NA,"COL","Gaitan","ball.shield","D3L",NA,NA,NA,NA,NA,NA
479,"36",NA,"COL","Velasquez","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"36",NA,"COL","Velasquez","passes.s.c","D3L","D18",NA,NA,"USA","Dunn","pressured","A3R",NA,NA,NA,NA,NA,NA
481,"36",NA,"COL","Arias","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,"36",NA,"USA","Heath","passes.b.c","A3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,"36",NA,"USA","O'Hara","passes.f.c","A3R","A3R",NA,NA,"COL","Rincon","pressured","D3L",NA,NA,NA,NA,NA,NA
484,"36",NA,"USA","Dunn","passes.b.c","A3R","AM3C",NA,NA,"COL","Echeverri","challenged","D3L",NA,NA,NA,NA,NA,NA
484,"36",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","challenged",NA,NA,NA,NA,NA,NA,NA
485,"36",NA,"USA","Long","passes.f","AM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,"36","GK","COL","Perez","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,"36","GK","COL","Perez","passes.f","D18",NA,"launch",NA,"USA","Sauerbrunn","clearances",NA,NA,NA,NA,NA,NA,NA
488,"37",NA,"COL","Salazar","lost.touch","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,"37",NA,"USA","Pugh","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"37",NA,"USA","Pugh","dispossessed","AM3L",NA,NA,NA,"COL","Asprilla","dispossessed","DM3R",NA,NA,NA,NA,NA,NA
491,"37",NA,"USA","Horan","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"37",NA,"USA","Horan","passes.f.c","AM3C","A3R","switch",NA,"COL","Salazar","pressured","DM3C",NA,NA,NA,NA,NA,NA
492,"37",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Velasquez","ball.shield","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
493,"37",NA,"USA","Heath","passes.f.c","A3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,"37",NA,"USA","Dunn","passes.s","A3R",NA,NA,NA,"COL","Gaitan","challenged","D3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
495,"37","GK","COL","Perez","passes.f.c","D6","DM3C","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"37",NA,"COL","Arias","clearances","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,"38",NA,"COL","Santos","fouls.won","AM3C",NA,NA,NA,"USA","O'Hara","fouls.conceded","DM3C",NA,NA,"fouls.won",NA,"fouls.conceded",NA
498,"38",NA,"COL","Velasquez","passes.f","AM3C",NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"38",NA,"COL","Echeverri","aerial.lost","A3C",NA,NA,NA,"USA","Johnston","aerial.won","D3C",NA,NA,NA,NA,NA,NA
500,"38",NA,"COL","Asprilla","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"38",NA,"COL","Asprilla","shots.missed","A3C",NA,NA,"GK","USA","Solo","gk.shot.miss",NA,NA,NA,NA,NA,NA,NA
501,"38",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
502,"38","GK","USA","Solo","passes.f.c","D6","D3L","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"38",NA,"USA","Johnston","passes.f.c","D3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"38",NA,"USA","Long","passes.f.c","DM3C","DM3C",NA,NA,"COL","Echeverri","pressured","AM3C",NA,NA,NA,NA,NA,NA
505,"39",NA,"USA","Dunn","passes.f.c","DM3C","AM3C",NA,NA,"COL","Salazar","challenged","AM3C",NA,NA,NA,NA,NA,NA
506,"39",NA,"USA","Lloyd","passes.f.c","AM3C","A3L",NA,NA,"COL","Gaitan","pressured","DM3C",NA,NA,NA,NA,NA,NA
507,"39",NA,"USA","Pugh","take.on.lost","A3L",NA,NA,NA,"COL","Asprilla","tackles.ball","D3R",NA,NA,NA,NA,NA,NA
508,"39",NA,"USA","Dunn","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"39",NA,"USA","Dunn","passes.f.c","A18","A18",NA,NA,"COL","Echeverri","pressured","D18",NA,NA,NA,NA,NA,NA
510,"39",NA,"USA","Pugh","passes.s.c","A18","A18",NA,NA,"COL","Arias","pressured","D18",NA,NA,NA,"assists",NA,NA
511,"39",NA,"USA","Lloyd","shots.scored","A18",NA,NA,"GK","COL","Perez","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,"big.chances.scored",NA,NA
511,"39",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Velasquez","pressured",NA,NA,NA,NA,NA,NA,NA
512,"39",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"40",NA,"USA","Horan","passes.f.c","DM3C","AM3C",NA,NA,"COL","Salazar","pressured","AM3C",NA,NA,NA,NA,NA,NA
513,"40",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Usme","challenged",NA,NA,NA,NA,NA,NA,NA
514,"40",NA,"USA","Dunn","passes.b.c","AM3C","DM3C",NA,NA,"COL","Salazar","pressured","DM3C",NA,NA,NA,NA,NA,NA
515,"40",NA,"USA","Horan","passes.b.c","DM3C","DM3C",NA,NA,"COL","Usme","pressured","AM3C",NA,NA,NA,NA,NA,NA
516,"40",NA,"USA","Sauerbrunn","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"40",NA,"USA","O'Hara","passes.b.c","DM3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,"40",NA,"USA","Sauerbrunn","passes.s","DM3C",NA,NA,NA,"COL","Usme","pressured","AM3C",NA,NA,NA,NA,NA,NA
519,"40",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"40",NA,"USA","Horan","passes.s.c","AM3C","A3R","switch",NA,"COL","Salazar","pressured","DM3C",NA,NA,NA,NA,NA,NA
521,"40",NA,"USA","Heath","passes.s.c","A3R","A3C","corner.crosses",NA,"COL","Velasquez","pressured","D3L",NA,NA,NA,NA,NA,NA
521,"40",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA
521,"40",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","blocks","D18",NA,NA,NA,NA,NA,NA
521,"40",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Salazar","clearances","D18",NA,NA,NA,NA,NA,NA
522,"40",NA,"USA","Long","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"40",NA,"USA","Long","passes.s.c","A3C","A3C",NA,NA,"COL","Rincon","pressured","D3C",NA,NA,NA,NA,NA,NA
524,"40",NA,"USA","Horan","passes.f.c","A3C","A3C",NA,NA,"COL","Rincon","pressured","D3C",NA,NA,NA,NA,NA,NA
525,"40",NA,"USA","Dunn","dispossessed","A3C",NA,NA,NA,"COL","Arias","dispossessed","D3C",NA,NA,NA,NA,NA,NA
525,"40",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Gaitan","clearances","D3C",NA,NA,NA,NA,NA,NA
526,"40",NA,"COL","Rincon","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"40",NA,"COL","Rincon","passes.f.c","DM3C","DM3C",NA,NA,"USA","Long","pressured","AM3C",NA,NA,NA,NA,NA,NA
528,"40",NA,"COL","Usme","passes.f.c","DM3C","DM3C",NA,NA,"USA","Horan","pressured","AM3C",NA,NA,NA,NA,NA,NA
529,"40",NA,"COL","Santos","passes.s.c","DM3C","DM3R","switch",NA,"USA","O'Hara","pressured","AM3C",NA,NA,NA,NA,NA,NA
530,"40",NA,"COL","Ospina","dispossessed","DM3R",NA,NA,NA,"USA","Pugh","dispossessed","AM3L",NA,NA,NA,NA,NA,NA
531,"40",NA,"USA","Klingenberg","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,"40",NA,"USA","Klingenberg","passes.f.c","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,"41",NA,"USA","Dunn","passes.b.c","AM3L","AM3L",NA,NA,"COL","Salazar","pressured","DM3R",NA,NA,NA,NA,NA,NA
534,"41",NA,"USA","Horan","passes.b.c","AM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,"41",NA,"USA","Johnston","passes.f.c","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"41",NA,"USA","Horan","passes.b.c","AM3L","DM3R",NA,NA,"COL","Salazar","pressured","DM3R",NA,NA,NA,NA,NA,NA
537,"41",NA,"USA","Sauerbrunn","passes.s.c","DM3R","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,"41",NA,"USA","Johnston","movement","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"41",NA,"USA","Johnston","passes.f.c","AM3L","AM3C",NA,NA,"COL","Usme","pressured","DM3R",NA,NA,NA,NA,NA,NA
540,"41",NA,"USA","Horan","fouls.won","AM3C",NA,NA,NA,"COL","Echeverri","fouls.conceded","DM3C",NA,NA,"fouls.won",NA,"fouls.conceded",NA
541,"41",NA,"USA","Long","passes.s.c","AM3C","AM3C","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"41",NA,"USA","Lloyd","passes.f.c","AM3C","A3C",NA,NA,"COL","Echeverri","pressured","DM3C",NA,NA,NA,NA,NA,NA
543,"41",NA,"USA","Dunn","take.on.won","A3C",NA,NA,NA,"COL","Gaitan","dribbled.turned","D3C",NA,NA,NA,NA,NA,NA
544,"41",NA,"USA","Dunn","passes.s.c","A3C","A18",NA,NA,"COL","Gaitan","pressured","D3C",NA,NA,NA,NA,NA,NA
544,"41",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA
545,"41",NA,"USA","Pugh","passes.s.c","A18","A3L",NA,NA,"COL","Ospina","pressured","D18",NA,NA,NA,NA,NA,NA
545,"41",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Arias","blocks","D18",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
546,"41",NA,"USA","Klingenberg","passes.b.c","A3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,"42",NA,"USA","Johnston","passes.f.c","AM3L","A3L",NA,NA,"COL","Ospina","challenged","DM3R",NA,NA,NA,NA,NA,NA
548,"42",NA,"USA","Klingenberg","passes.f.c","A3L","A3L",NA,NA,"COL","Ospina","pressured","D3R",NA,NA,NA,NA,NA,NA
549,"42",NA,"USA","Dunn","dispossessed","A3L",NA,NA,NA,"COL","Asprilla","dispossessed","D3R",NA,NA,NA,NA,NA,NA
549,"42",NA,NA,NA,NA,NA,NA,NA,NA,"COL","Asprilla","clearances","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
550,"42",NA,"USA","Klingenberg","passes.b.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"42",NA,"USA","Horan","passes.f.c","A3L","A3L",NA,NA,"COL","Salazar","pressured","D3R",NA,NA,NA,NA,NA,NA
552,"42",NA,"USA","Klingenberg","dispossessed","A3L",NA,NA,NA,"COL","Ospina","tackles.ball","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
553,"42",NA,"USA","Klingenberg","passes.f.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"42",NA,"USA","Dunn","passes.s.c","A3L","A18","corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,"42",NA,"USA","Lloyd","shots.stopped.by.gk","A18",NA,NA,"GK","COL","Perez","gk.s.o.g.stop","D6","caught","standing",NA,NA,NA,NA
556,"42","GK","COL","Perez","passes.f","D3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"42",NA,"COL","Santos","aerial.lost","AM3L",NA,NA,NA,"USA","O'Hara","aerial.won","DM3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
558,"43",NA,"COL","Velasquez","passes.f.c","AM3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"43",NA,"COL","Santos","dispossessed","AM3L",NA,NA,NA,"USA","Heath","def.action",NA,NA,NA,NA,NA,NA,NA
559,"43",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
560,"43",NA,"COL","Echeverri","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,"43",NA,"COL","Echeverri","passes.f.c","AM3L","AM3L",NA,NA,"USA","Lloyd","pressured","DM3R",NA,NA,NA,NA,NA,NA
562,"43",NA,"COL","Rincon","passes.s","AM3L",NA,NA,NA,"USA","Horan","interceptions","DM3R",NA,NA,NA,NA,NA,NA
563,"43",NA,"USA","Horan","passes.b.c","DM3R","D3R",NA,NA,"COL","Rincon","pressured","AM3L",NA,NA,NA,NA,NA,NA
564,"43",NA,"USA","O'Hara","passes.s.c","D3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,"43",NA,"USA","Long","passes.s.c","DM3C","DM3L",NA,NA,"COL","Usme","pressured","AM3C",NA,NA,NA,NA,NA,NA
566,"43",NA,"USA","Johnston","passes.f.c","DM3L","AM3L",NA,NA,"COL","Usme","pressured","AM3R",NA,NA,NA,NA,NA,NA
567,"43",NA,"USA","Pugh","dispossessed","AM3L",NA,NA,NA,"COL","Asprilla","dispossessed","DM3R",NA,NA,NA,NA,NA,NA
